unit_id,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,segment,channel,tenure_band,true_m,true_g,treatment,outcome
239,0.06458965694322165,0.5722424201872743,-1.8435474174587096,-0.6775115456917667,-1.073615729137567,-1.895045849947881,0.11698023402388695,-2.2428276216104335,-1.3221959660874487,-0.537193794013418,-0.8312858359510763,0.3964085022070677,low,partner,growing,0.9562896742745537,1.1756622272001847,2.729242728424042,4.830329816420623
240,0.30558019190248,0.8937987459354568,0.7523837327126781,1.1408127893613809,-0.0019184000090541567,0.3034669008166697,0.5115137019191913,0.1416566973910257,-0.3971943099170739,-0.3324425343397702,-0.8175583983299655,0.4216168299098296,mid,organic,loyal,0.36363364166671047,1.4265585841661355,1.3643446903015999,2.4059420989962135
241,-0.09401517408515554,-0.6631737506367649,-0.6622448193245927,-1.2103987277827886,0.9788413412371997,0.07861766953178756,-0.8628000195732701,0.8085477496020183,-0.560448809794373,-1.4065006270122327,1.021222289219133,-0.5370969895661131,mid,paid,new,0.21567595968757025,0.6922278123721685,0.44833336573567373,1.0530989237153414
242,-0.4088990902087895,0.04118002034917748,1.1425892227901149,0.020037290866311695,-1.1991171261452302,0.5438770041121802,-0.48498972426172404,1.8879239715294662,-0.0011197219978901704,-2.235035497898666,0.357364972155674,1.9445977922602284,mid,partner,growing,-0.936906691989927,1.4798621993429077,0.8886681941927187,1.1092141527173558
243,1.5759202885453896,1.8309542887565653,-1.0197601853814635,0.9121523959767788,-0.7219945397367117,0.2242893994169245,-1.2729524287397325,-0.6444557648827163,-0.6762466973636153,0.8985552801426162,0.8007191216696554,0.2768197293308208,high,partner,loyal,3.170874490917718,-0.17790808937173885,3.4115947814975183,4.072561937924617
244,-1.3504214180553855,-0.31163943394972,-0.746116482942726,0.869675756694491,1.1781848528171845,1.056385586030883,-0.7552194194170205,-2.739533122289479,-1.7669618981300543,1.4216269780822084,-0.4012549393198239,-0.7507246182651125,low,paid,growing,-0.9154616295087946,0.6152085865780463,-1.3946555199244004,-1.1965377214194255
245,1.642660293436234,1.2651599454883269,0.02444872191978665,-0.2934030910639739,-0.13210121281312523,0.22716279838746606,1.600047281319608,0.4224674242372267,0.7260290330391413,1.1692701090701714,-1.169676001024419,0.7548618924740429,high,paid,loyal,1.8826365231717044,0.4168231592544743,1.2072960867356337,3.7947562723967367
246,-0.29456875466161137,-2.516095195772766,-2.128169541985812,-1.0181176115186856,0.5312232285925814,0.11379956534029644,0.184366707175664,1.950943482686692,-1.2690896148598123,-0.027433354183723595,0.3044355228138156,-0.7362731165383355,mid,organic,new,3.8991743861345514,1.6924286975560863,3.1956728236834335,7.195255429189025
247,0.028326745082940964,-1.599949334084345,1.4099062172750279,-0.6816145525304338,2.031400164778503,-0.03247432391745505,1.0280535653991831,-0.05330286899115438,-0.03074383226052982,-0.5840293332220078,0.11912392936627762,0.31799869441404743,high,organic,new,1.0047653658367575,0.34479929194218534,0.9983956185016988,0.60863899834801
248,-0.7842585089151799,-0.1250444158598842,-0.6100988660571137,2.2996640696148387,-0.08973076991161853,1.5452321516965593,-0.19562233080768832,0.25928764153490796,-1.3213640716452693,-0.44707259186786463,0.21053467078924676,1.5860038309598667,low,partner,growing,-0.40359059516610296,1.2037326207556673,0.05949622099616564,1.4828471273824624
249,0.22198277767627117,1.3837203611929991,0.6407291102029202,1.6274013394646858,-0.059042217305055426,2.390222710651804,-0.485396202914123,-0.766461834197669,-1.2100528496890341,2.3310246715580702,0.8194475726178976,-0.33412073338030845,mid,organic,mature,0.3810622526631196,0.9113609676609109,-1.0340946868227985,-0.21365181108664624
250,1.249022696873495,0.687692185117782,1.9661274713755903,-1.5478328327399113,-0.26536010831425455,-0.46252138394282544,-1.9736826764086015,1.060327204779694,-0.2703965558033584,0.7396312049865622,2.3597719343296117,-0.3532436918276083,high,paid,mature,0.6257918863406479,0.7408315565169379,0.17686595877298356,0.7403199501570266
251,-0.4211529826571552,0.11866416972399602,0.9872473529834096,-0.5667130253101499,-0.6309615971321306,1.0571892702413659,0.37863932383803556,-2.0447282630048207,-1.2253917994691081,1.5012358638272103,0.4019282830788125,-0.762195931037249,low,organic,growing,-0.6041537100787141,0.868689765121587,-0.39130269613131785,0.19330773526965728
252,-0.17040965723498214,0.013236672801670204,0.7357333602801638,-1.3582633948587894,-0.8409491386704581,0.27295575486338886,-0.09983458049545033,0.5718591826367099,-1.2295073973595978,0.3571286762713211,1.0915836193774722,0.4868185471492834,mid,organic,growing,-0.47756144611700296,2.1874751991493673,0.1660648230438791,2.049409725814214
253,0.13911173976159188,-0.09588360256597088,-0.8348511527715018,-0.07199859243978847,1.259705852880406,-0.11902850660012523,-0.8898039893484101,-0.4922470887653863,0.20085029727593015,-0.37351399718084694,0.4853032830631407,0.5228437607490304,high,organic,growing,0.8835754595455508,0.686012236511085,0.8576527074657294,3.673669243099839
254,0.8889831804046482,1.4235594722650329,0.9958587243723608,-0.9342390641479599,-0.9035344465762722,-0.07577147645982442,-0.4511753572394145,-1.1383267269609427,-0.44169179417299426,-0.474512933619039,-0.6718477397612058,-0.3157894861550056,high,organic,loyal,1.5499439267056354,0.9205175513702853,1.7944520605339762,2.83712097663051
255,1.178450850318331,0.19923804124923924,2.4718090760554694,0.17050818601964934,-0.29006577393725175,0.004132882654866092,0.25649197844354,0.43525395717106363,2.0767113258590237,-0.8453204649775686,0.8590460581777356,0.20775059761412384,high,organic,growing,-0.0028303302976694093,1.6841044856334233,-1.2413527372882156,0.4112830707580112
256,-1.5710977425706176,0.7706987820947633,1.2676235608039048,-0.8571764037774298,-0.008933867891970693,-1.7253542620077036,-1.2588064596843365,1.0480295776172526,-0.4664165060074345,-1.1088029749380393,0.22946036445842968,-0.5224124314310232,low,organic,mature,-0.20468742355631453,0.5261541997504922,-1.1164741612338398,-3.454292343582667
257,-0.4708216577755361,0.7393260256749032,-1.1617333589343466,-0.9053652126818322,0.15407999214886864,0.9694097907482053,1.2381603014898497,-0.665061720361623,0.9373769669196479,-0.7841422934704089,1.8262093469068,-1.1337710254197284,low,partner,mature,0.9133004280034386,0.6990571019647278,0.8524385907193653,2.6307956532997587
258,1.328478810791731,-0.6564861068187239,2.0132464547946003,0.5913207288524843,-1.016016529408222,-0.5222384795425068,0.7811812052237417,1.0526444176155614,-0.07071559172446261,0.044658280963466405,0.7583530326440655,0.13179842701081995,high,paid,new,0.07296853540855486,0.19054641208952394,0.5835196505985495,2.1333767651200746
259,-1.2935048593383758,-0.8129740246401806,0.23511994315166507,1.2154824164976936,1.6159824241620477,0.7795294207714503,0.28729076103636375,0.748813885982477,-0.6667508502068556,-0.15323096025821417,-0.8241307213394766,-1.2487426107077115,mid,paid,new,-0.6552002961851204,1.3994444423208767,-0.4238970040032598,-0.20365169198398314
260,0.33354901163620493,0.1855133065847436,0.6876524845090128,0.5461118308924472,0.24264427132386202,0.5566166656775543,-0.04268309622747663,0.4128913952224006,-0.7261444026863596,0.3697059256391301,0.6684176852860094,-0.6696814280722031,high,organic,mature,0.3101795230657426,1.3708926696257795,-0.5386448634963086,0.15876759699215892
261,0.05183209899284673,-0.6236025096293596,-0.5265066965161149,-1.1249293551021546,1.2657749251665555,1.0656851747200478,0.5374338542273371,1.972195951943814,-0.18924569656839169,3.0317624151106344,-0.22752941536322038,0.25519335175601643,high,organic,growing,1.0519092897481743,0.9440579636480863,0.8153472961999799,2.45551296883444
262,-0.39777791394020817,0.372325560060305,0.8356149278862445,-0.11391639305308393,1.7767198471176207,0.23914928463346072,0.2704853861101991,-0.9089976945137175,0.4184990745503845,-0.1340272208093656,-0.6082397293372869,-0.7764744081483639,mid,paid,mature,-0.7907355662064058,0.19224002800177872,0.7211027766704022,1.1491343320857486
263,2.671763379756685,-0.2634772501790354,-1.4569854207812678,-0.6982214597325725,-0.051567839476213594,0.546667032616485,0.5547965217253135,0.6766145517765254,-0.6448603066373296,0.34044044350154545,-0.8760594641105784,-0.6196429830140117,high,organic,growing,1.5238564091220994,-0.4178933386320901,2.068114641718661,2.737025286121392
264,-0.9177089745002595,-1.1883888545982695,1.0642094888580087,0.6886117009788877,0.9766653699781299,0.03931306602429631,0.7768076988651466,-1.761289404642545,0.8630875180453551,0.1771198300050302,0.6271096001491656,0.38002329904861315,low,organic,new,-0.3959140252565813,0.5309276588173062,-0.558447068612987,-0.4822945949543457
265,-0.9870551545368866,-1.4980397753910466,-0.7120541661829632,0.5649172812729122,0.6900914151753954,-1.3679422773818628,-0.9810993674682146,-0.7232356859408393,-0.3573050602668157,-1.3620508308526522,-1.4220517661401326,-0.8218352964075539,low,partner,new,1.3117956411098497,0.38715048976462624,0.2859588793902028,2.6221624200234115
266,0.08625383622500567,-1.1805943397534906,-0.11580350997176611,1.0585528161418154,-1.30177973741351,-0.20644575841053947,1.0247567337507726,-0.4182683903638093,-0.5736696908584189,1.1634958143064738,-0.30620207897154783,1.1044950252055679,mid,organic,new,0.7333079447494097,0.2211731136547324,0.019936827609332464,-0.4226491425921449
267,0.4289653911271988,-0.34284465290983673,0.47969053059753036,0.3204495138460378,1.020882821002474,-0.5483455378650185,0.041206066781619685,-0.061515679604637406,0.7041481416397848,-1.0251791944441757,1.016977048237856,0.4663287721704166,mid,partner,growing,0.16661654846834117,1.1437034234841317,0.17320691070241417,4.060447120445486
268,-1.3169250736329463,1.2082628254805003,2.2340930807977313,1.0018339695494078,1.4269847672264693,0.0853713816025881,-1.66150491973851,-1.8441204511675249,0.25508204386775846,-0.59197880772998,-0.9145762783273513,-0.06274668396867535,low,organic,mature,-1.1064882671753329,0.34002706149934436,-0.8305411685753263,0.5022474597005562
269,0.6155852878612882,-1.4527575467621472,-0.4488776202803848,1.5098706831203152,-1.0752883802213746,0.8697611871649563,-0.4847307615489939,0.5457937598499527,1.0973275072028672,0.7412817669850216,0.9091596022138765,-1.1515935334079561,high,organic,new,1.90055634973127,0.685288307011858,2.4661197948328293,4.723359327678859
270,1.1136597067412988,-0.8526931146348199,0.2595417655715384,0.2582461869972269,0.48512255886958094,0.33695667606019053,-0.8438099785247232,-1.3498674122957162,0.8723486799617686,0.18583457751891555,1.1493768409578178,-0.04473293418786798,high,organic,new,1.2008740287737751,0.16359188591741758,1.5888596131625896,1.188631748671484
271,-1.4051643606769604,0.9661296810041061,-0.370370609661107,0.3420034574210212,-0.6474594284795192,1.6443017102336905,-0.8765648241831969,-0.33742975410617465,0.10744870269731638,-1.0921823270869582,0.33051952858759515,1.6119104774674902,low,partner,loyal,-0.7322162463814641,0.22300845895147609,-1.102452608650149,-0.3004975485987451
272,-0.49046216069371046,0.3951428190317255,-2.7494353860385554,-0.03892920048484066,-0.31304228592620537,-0.8184976024103849,1.081450469628532,-0.32624368162382816,-0.17747748709358746,-0.37719287478907115,-1.9168158717650765,-1.131986440076961,mid,paid,mature,0.3844221068576403,0.4563888246429774,-0.12668279253494003,0.8956396250281704
273,0.9610934861202163,-2.109950646879972,-0.7663153496157056,-0.3997200562897638,1.7436218672915653,0.768603765496369,-0.5571705270530996,1.304513697115551,-0.7405158205011196,1.0090998037340055,-1.3588772459230156,1.0732578317891572,high,paid,new,3.2053449990645926,0.6638108798790697,5.25233388135426,5.372234522966682
274,-0.4061336454709856,-1.0285042409412697,-0.21714361307631405,0.27734417972021486,-0.49474843052571216,0.5539535059953238,-0.5829938836640675,0.6203723939313579,0.44222206203659953,-0.06092305470793503,-0.4413823123659498,0.15154079576526616,low,organic,new,0.18139615578517984,1.2366305527115604,-0.3750711661427043,-0.6555622704951793
275,0.5502537430336992,2.0617991527316084,0.939420421798181,0.9759899498158413,3.0885121948602836,0.5159584767678441,0.4846435113117023,0.7040150743216541,-1.0089659775882531,-0.4439016364187562,-0.506169266692334,0.6476139772195617,mid,partner,loyal,2.221113881850027,3.1775016128135136,0.9294101865521296,4.74336278174678
276,-0.17417456222119868,0.1382234254743028,1.0874546201484645,0.8631507387041388,-0.16172100304124704,-0.6699950968782225,1.1352747316531886,0.7738911809098658,-1.6062568182953822,-0.3131539389082808,0.1655154620167624,0.7788297171210313,high,paid,growing,-0.7726893212266965,1.7065816851747067,-2.411406799279134,-1.561546875553977
277,0.9101014949397712,0.2839060011754735,0.585247531358856,0.06413680237815363,-0.6738516881805606,-0.261264391041254,0.018991186640108272,-0.034679250018589874,-1.8855729044434706,-0.3974833349294312,0.05620565308915186,-0.281369991905701,high,paid,mature,0.5566080534842038,1.2122642859161983,0.20341916635449198,0.9602309926262069
278,-0.24682379551158573,0.4879913708045874,-1.0789571870486339,-1.6280422139512112,-0.3481697908366748,0.7641144055017897,1.6875530394866385,0.78212823909474,-1.4682637598688473,-0.23236723937677117,0.2566343810815294,0.1775911169235922,mid,paid,mature,0.7249317561636615,1.9060746965106539,1.664915576830492,5.149414140845756
279,0.539304552942874,-0.9170489464607607,0.06494308755074261,0.420322829776129,0.8256709533036595,-0.805718166612792,-0.345156867242898,-2.7038176800733402,-0.6214619675777742,-0.524414892971043,-1.019584508167443,0.1656121502326517,mid,paid,new,0.7133361601263141,0.26614620177159165,0.1373884707851203,-0.4390280746270766
280,-0.05594543204526823,-2.2592138775776114,0.21550796930175647,-0.9283241307890274,0.48568895919051513,-1.2818512477286654,0.03000653853094012,-0.2831633288865059,0.30310188495033036,0.12469727765134685,-0.25516417502145444,-1.5362723140442447,mid,paid,new,2.1949265163851486,0.40301043207457427,3.6724410583284097,4.721942864885448
281,-1.4772079634610316,-0.583886939092219,-0.00827988392958697,-0.608247947199117,0.6252119305794656,-0.2792209192116837,-0.9650127247795103,-0.27809629298790933,0.22585983631655238,0.3248847188245844,1.8783791319931293,-0.6689093400034194,low,organic,growing,-0.5145304211463864,-0.2276081189829451,-0.5218119662849429,-1.5529934631703264
282,-0.07347866159040038,0.4261239468194264,-0.023422959200815323,-0.5006181459886532,-1.5492571763442435,-0.5108345590530156,-1.073702412717801,-1.7266066811237784,-0.7956788416705864,-1.0470917207664545,0.5837865452929482,0.6010918374142937,mid,partner,mature,0.2619948124919602,0.9413994864384929,1.3715528792387026,3.2345874873285343
283,-0.9038792895808748,-0.2602286305631211,-1.8582426621125354,-0.4943399501826941,0.3989819007023456,0.8249378896141027,-0.7130470816913138,1.0518548605275198,-1.5156919215134717,-1.2476277991437925,0.7096618656378763,1.6711212285632473,low,organic,growing,0.00619491447811249,1.5736582009581968,-0.7515262180494521,-1.1227840823271
284,0.4934319881836954,-0.040342386534012425,-2.1951837465222086,-2.0224470560434793,0.12940953689586895,-0.35806266957117455,-1.105835182152118,0.06553258083005072,0.11513136750780958,0.9444158685402726,0.13660228301270078,1.2283943683343845,mid,partner,growing,1.5259507722059242,0.8055138781680423,0.7837340442861327,1.3266962838896104
285,0.007994029548813363,-0.11533499480733611,1.0643121862471823,-0.9784408800414345,2.8144474532661614,0.3752574781667358,0.3808292528376731,0.5250959739725976,1.8771364753316424,0.7925074116726066,-1.6050559790039236,1.4034703847675043,mid,organic,mature,-0.4087306377595018,0.9306557934224233,-0.31768493442952894,-1.2050998419986505
286,-0.3408965794450173,0.10715507283932346,-1.2792539721752665,0.5262020181238957,-0.6513742900675522,0.10016963799347375,-0.284099005360783,1.9250128017358519,1.9822603001455896,0.046513170214741384,0.06397771136885474,-0.37344296634951507,mid,organic,growing,0.3025563845321094,2.3455517670766746,0.7851110508770056,3.0533206579748873
287,1.1060062915027862,-0.32891987033337716,-0.4213372746456993,0.9785928636649645,-0.5382990953166494,-0.03775503444853058,-1.5813107815109928,0.7041903451231669,1.9408669391818687,0.7212253727997919,1.461799167547305,-0.8461021361773309,high,organic,growing,1.3327094504456627,1.5171396879492596,1.1537522078797093,3.7400665679504015
288,0.2363242820282007,-0.9431599243693896,-0.22776554558134285,0.7722114773525048,0.10182061310329862,-1.4126410226012216,-1.3150291055377534,-1.3811639314907738,0.4914525899395903,2.0638945356566682,1.3624582440002129,-1.8959851991460643,mid,paid,growing,1.2776399725222274,0.2892417411571167,1.5701054232030125,3.0712752865681434
289,1.421075938069784,0.9364004170146472,-1.5452999455287577,-0.3032016167104975,1.0955224114958095,0.5504335109347853,-1.3090950523879856,0.6107421557961942,-2.1375005960805877,-0.22282217575721136,1.1379567694000488,0.018394215571319834,high,organic,mature,1.9866301907431976,1.4687045660642242,2.57511614419343,4.088757220748213
290,-0.4989375499619459,0.8893462537723492,0.9747518150865815,1.3100396928669502,0.8743424284463873,1.0813747939371465,0.7329085574375346,0.26552864911647195,0.08950899976381409,-0.237259719097402,-1.2123682930597257,-0.9553115088198088,mid,paid,loyal,-0.30894470558244896,1.6512104877777773,-1.729450385355816,-0.06375306026885419
291,-0.28201448193520967,0.2414521596024293,1.4408125980042632,-0.04179722787551253,1.003476290877664,1.0793156564321207,-0.231446797688791,0.5946902113701839,-0.2435280417248615,1.3221358940784769,0.6358433382659322,-1.1904837546883553,mid,paid,growing,-1.1417706496277877,1.0264053967351408,-1.482708098816928,-1.0862785539718045
292,0.16152465215384673,1.6481121618238797,-0.18123103454670117,0.44771503009506813,0.5458788377391453,-1.0366228991646005,0.5107079492135139,-1.3938351520346257,-0.6256241064013961,1.075722967494192,0.356756290308358,-0.304477807746527,high,organic,loyal,1.7065847517957549,1.0144067008216724,1.1879022227359983,3.9197645634568783
293,0.44646102124518744,-0.060092247755131445,0.012578502351833248,0.6568185267201376,-0.7273677406591319,0.040336405554690695,-0.3122681946066529,-1.5856033746002556,-0.9204557562492998,1.5682064470638322,0.38472331458523407,-1.3235883014013892,mid,organic,growing,0.33652782545885773,0.3471201296126921,-0.13359433216201083,0.04348463632812932
294,-1.5403543758484106,-0.11216390011058394,1.5611865331764823,-0.18675813480435263,1.306999553404016,0.3519307708186574,0.47125045784589364,-1.3357205093045694,0.9375229217497576,-0.3349320372736072,0.8630924536109083,-0.814169981986113,low,paid,growing,-1.6295338986087404,-0.6320515177267847,-1.2226561700903917,-5.194551901127515
295,0.1770493475099125,0.3520029539376315,-0.15403331657586652,0.4045451930861567,-0.26639707519250877,-0.6490597530412794,1.6054833827939645,1.0489528663614422,-0.7608647450481768,0.5684443055946129,-0.742678854701153,-1.1846846436623242,mid,partner,mature,-0.14465317296992114,1.5494394604988206,-0.6494426085521847,1.5998450780919535
296,1.0338094413989762,-1.7040996256474057,0.9268559135765412,-0.2527223125730585,-0.21154660308052864,0.4097512196232897,0.5811988119942524,-0.8263431768289082,0.7177256087500634,0.1133705380252234,-1.2560547928680381,-0.1698744835797392,high,organic,new,2.1675545237230804,0.25728539951428386,0.16247688751124567,0.009406154039814374
297,1.3812790155589258,1.6765947982456966,0.7173484576086773,-1.19034348816837,0.4906069024558882,0.8508609038591928,0.7257079833187221,0.7849542886879182,0.3632630792475308,-0.0724123388305437,-0.6083674959040184,-1.8979355185014963,high,partner,loyal,2.465345097704124,0.7019037473837695,2.2288264458697986,3.325178174865074
298,0.33964176671335083,0.18605284365218855,0.5575758428248162,-1.3375436932928941,0.6450166893150603,2.054545094620777,0.07845013077791134,-0.06166531920654083,0.309002356085701,2.032337024710338,-1.023647761699891,0.20320693339390494,high,organic,mature,0.4473899093070691,0.5415602181427304,-0.6170161219512437,0.0753627318466149
299,-0.7996574222976441,-0.547004720844995,-0.04959030788193934,1.3473232416135588,1.8009906006887368,0.4481421446267063,-0.3765947230234853,2.4927388666385184,-0.4275544813295202,-0.5711359143597373,-1.7749430445787269,1.3960915692447435,mid,paid,growing,-0.6692783639730844,2.1764374408688423,-0.1729463827905388,0.526899230166405
300,0.968245592371294,2.417805536116446,-1.3895233522181258,1.4581708074791095,0.07013551836612739,0.8061002168001363,-1.647777141104471,1.4680818226652972,0.7865167513318304,-0.038910034786217525,0.6451126876611214,-0.7654953010422492,high,paid,loyal,3.825982052311316,1.4069458462853341,4.631679044165036,7.502782178578531
301,-0.5794400855816993,-0.46344461362539624,-1.852727861690278,0.8617584942033671,1.1915936141825663,-0.7013441497638416,0.3482030159448188,-0.2655404746292363,0.3282739620810305,-0.6275772412110292,-0.8834251560876358,1.0520748860237426,low,organic,growing,0.4053895307130926,1.1701177481313803,-1.7694393293102744,-0.5956563850864597
302,-0.06387058512449259,2.0221089508534758,0.046309964794139964,-0.9260780403504922,1.2269408764359389,0.6308001641460198,0.7268728636964236,1.1906006788679186,-0.6527962938457945,-0.12725330898528756,-0.17144983148779322,-1.2907465369156184,mid,organic,loyal,2.1559656948400696,1.441646408342385,1.3817336247997467,3.601964310045125
303,-0.2635901501582435,1.3363794578768242,0.237338103793847,-1.3460613278449878,-1.555839411664935,1.6647760587482714,-0.09031901025512999,-0.6474102057016173,-0.2739917648970031,-1.477307754317332,1.4230951495116198,-0.3930529375860296,mid,paid,loyal,0.3175698124051449,1.6846891636656869,0.6709428358243523,1.9579835992039238
304,1.367401527738422,0.05165171444731515,1.4295319745684398,0.2566944990430854,0.853232662869076,0.7190930460883368,0.6232910662519707,0.3479344771827106,-0.2328507161155849,1.9154346915728602,-0.9069369850959007,0.004307642343159692,high,organic,growing,0.6708354611936107,0.5148347084358457,-0.7380396740079529,0.5473150957467516
305,0.01488587520759545,0.4024407533435215,-0.4294726458945011,0.31474630558958777,-0.16884258520296613,-1.5819525174378992,0.009552286256846456,-1.1005653330301517,-1.734385762448901,0.13687332068938496,0.48788334201956646,0.5266980421045764,mid,organic,mature,0.28010572567608566,1.2475773407379616,1.062766602856296,1.6316779752052024
306,0.5671707070196942,-1.9325890209406105,-1.3610169279074695,1.9735214368136709,-1.0472087600770361,0.6108410311366891,-0.686937621665846,0.07967273926756446,-0.6332542022735941,0.5615411546196448,0.13677411731669906,-0.4482897736442336,mid,organic,new,2.741862231465861,0.061369831504911924,3.791178766328083,4.3643805953530865
307,-1.0501721196807103,0.2677741974925111,-1.21271879904259,0.4274810421208385,2.6264849090369,1.350170051262012,0.7183478868941628,-0.08560729774114767,-1.9387526270035254,-1.3222863959001843,1.2827928561027135,-0.7897560801247798,low,paid,mature,0.07552460768752356,1.6411205359109213,-0.08649102620571256,1.3926807663163505
308,-0.6992520981640467,-0.16565047568402144,-1.0620462588465547,-1.2267687345516363,-0.050474072781421825,-0.8915294546720363,-0.7410185797788948,-0.781191026147006,0.5223602138344686,-0.23212569049535728,-0.17857196789385368,0.5969458973088833,mid,organic,growing,0.24098042846812612,0.46936896408529594,-0.5329311710502986,0.07202680099175651
309,-0.14203960823294015,-0.27825376845717287,0.47045035557017084,0.668197843557631,-0.14707349950860418,0.0806077756205216,-0.781790229733328,-0.8606830431645255,0.7691475019668077,0.4449420625446217,0.4552984384165761,0.28085434872552223,mid,organic,growing,-0.31144740929853876,0.6756372497125994,-2.6220150347738516,-3.0575256138493994
310,0.04620327581495357,0.6964118908227692,0.9351087610227838,0.9112280051906476,-0.10077791594598683,1.386992729908838,0.22846068173232117,0.6323761925657985,0.28208789083487973,0.2470067074841741,-0.7357519902503197,0.701350838344826,mid,partner,mature,-0.014605388659306412,1.313313709751043,0.7994199061017943,3.581146486684969
311,2.845294394907639,-0.3747950747900833,0.07099471542494816,-0.4462052643472624,-0.48801990156193453,1.5444494781186728,-0.6729710177274647,-0.4740804733663613,-1.5874928237313013,-0.7576117245422473,-1.7083998929533477,0.6318046992119288,high,paid,growing,0.006125582411470154,-0.7432940571193588,2.0086625610878253,2.163253485895966
312,2.7996972218373095,-0.36667879365052214,-1.6667579329902373,0.8999996644297332,-0.7269249589301569,1.2993469305535403,-0.2820290477899447,-0.6318156890827807,-0.17795755574568647,0.7577767609361872,-0.22742063075565644,-0.49672470279370545,high,organic,growing,1.288905042989583,-1.5641888611012973,3.0845562413247363,2.5213922163207285
313,-0.1988316029788718,-1.271855184500885,0.39703160229398016,-1.7867265938449102,-0.44412145436551537,0.7593852088307432,0.3030482829327168,0.5903205729863903,-0.06504567271880911,1.1697461809855167,0.924699196769792,0.44614100424767456,mid,organic,new,0.5641764667239164,1.656517071112568,0.36920294923341146,2.396617064239175
314,0.927545777313543,0.7504235544035768,-0.43946351334689027,-1.3438989116913336,0.42036212584262383,0.5460892308314287,1.0904719911385654,-0.9363212750452935,-0.9064310592771633,0.45990026630777037,-0.07116698885308664,-1.8857616105711281,high,organic,mature,1.7076445892404581,0.11087146263251449,0.6149687715225602,1.6432367965735433
315,0.37510816375419076,-1.8524229149889546,-0.9452565518733762,1.3516813728601071,1.8248790178071153,-1.2156563684719617,-0.3293915374126943,0.04262252307870598,1.781226927581568,-0.49286894782440155,-0.4768840230332781,1.5487255584628619,mid,organic,new,2.594370083714477,2.859213118984573,3.43199431004261,7.561580615180983
316,-0.374789152718258,0.7222017089664575,-1.4771429651124275,-0.17123274409232622,-1.6595968383264046,-1.0554337809557044,0.8392013551522634,-0.04990539108671263,-0.31910574055297464,-0.7487496239809176,-0.22065607324128275,0.30111316710069364,mid,organic,mature,0.27835234406249093,1.054003340493388,0.15148356791046477,-0.5585848543720897
317,0.9829162064617618,-2.6251466840968023,-0.8317611742628097,0.15909624218900573,-0.09886311596228586,0.403376242526725,0.26754028612655384,-0.30486786299340723,-0.5268531959871771,-0.2455014897355009,1.1487423498227427,-0.7320079329057144,high,organic,new,4.878852426714974,0.4394572964935942,5.356984150358392,8.493045555988374
318,-0.06280672314395548,0.18334221399842102,1.560350929874458,-0.30030825823631324,0.9588066560109609,1.2319794032650222,-0.06375426499064825,-0.2107189790767625,-0.3290536720482161,-0.25582313424258235,0.8542398605768328,0.2310099772555139,mid,organic,mature,-0.7669806625979534,0.7709327379822442,-0.46422895930100816,0.28711029896703155
319,0.2352897091698694,-1.125223510379835,-0.9674900773752345,2.14344682477698,-0.1778257252886896,-0.7747719955783602,1.4310991655892973,0.2818085486835521,0.5781549168645216,-0.1380470752815336,-0.31867309057680415,-0.16958637249729036,mid,paid,new,0.6114240640646125,0.7992374905833821,0.7044275282444195,2.3998460845228737
320,-1.3827381702986268,-0.08792740941989748,0.29603307704261733,1.8504632338437539,0.0859990650052155,-2.334177042210305,-0.09398543278462142,2.739504133108306,0.8663662349850397,-0.8108889438085887,0.5911065144305567,-0.7420134248897403,low,organic,growing,-0.8274931084874501,1.0412240579949708,0.20102069499508135,0.8966074354554171
321,-1.3538075195468575,-0.3483693632340722,0.09152643923886121,-1.8721555024333958,-1.1491592905386359,0.010335563182354726,-0.40817317598895414,0.39481127114609077,-1.2146683273085614,0.7141137485533007,-1.183759097060195,1.64273430193763,low,organic,mature,-0.7634338952426071,1.7775773420103904,0.3022341737880109,0.3437652218478964
322,-1.7157582843783166,-1.0925542703834126,0.4173708030318292,1.6642332514976381,0.31504303611617074,0.5628579201823911,0.01753690167305848,-1.0263984541151934,-0.4901383482393793,-1.2119097199812767,-1.2787099677768716,0.40174891931974643,low,partner,new,-0.37864025249501393,-0.3119345039182303,-0.9013279372065766,-3.7625704421611164
323,-1.1231779820879617,0.3195540067233614,-1.3018227522210977,0.29638302011675466,-0.4886825689629625,1.4066155336506445,0.32371889557906497,1.2357828929941415,-0.7556467164251925,0.056143340244167284,-0.9810871581162783,-0.4136052427444181,low,organic,mature,0.09783244249208445,1.0169426268895048,-0.8252800288943414,-1.0002892000309092
324,-0.2621042227446291,-0.7258582206871392,-1.215502858845695,-1.4135173236526528,-2.339748115707397,-1.0563464635034578,0.6274938966718445,-1.598498532013283,-1.368122846253305,1.790898571232915,-0.636496049848254,0.3210460091648358,mid,paid,growing,0.1379801964869819,2.119195099598803,-2.3611356430632067,-0.4329869995258151
325,0.6423171465004947,0.6625261297812802,-1.5223142306080597,-0.23105967989949022,-1.6182272695183921,2.4463178589103234,-1.5948752640156,-1.0478402188698202,-1.0406008548415047,-1.4966604767228804,1.3525939097565454,2.422447901083496,high,organic,mature,0.17312503154250725,0.7711013780565485,-0.17303632855728684,1.844045105896353
