unit_id,engagement_score,recent_activity,content_fit,price_sensitivity,tenure_signal,mobile_user,treated,y_pre,y_post,delta_weekly_value,expected_untreated_trend,true_untreated_trend,true_tau,true_propensity
2043,-0.7634393173106605,2.1412722154540154,-0.3936382956358756,1.3754258689383037,0.40515982424475283,0,1,3.5260568509745163,3.703750022824408,0.17769317184989175,0.2872985044626883,0.31149933466015617,0.42807278469155435,0.44678395755668315
2044,-1.379149251348588,-0.3563730565664191,-0.5224615564591322,0.20664609246019208,0.980530085299624,0,1,2.680663956998472,2.700803026611543,0.02013906961307077,-0.23816153719101363,-0.13371896027654173,0.3556854590441824,0.27157796672963047
2045,-0.9943351084951194,-1.6325190420024265,1.4697838550324989,-0.6400640289670326,0.8284501663357349,0,0,4.191087182918578,2.981962564673049,-1.2091246182455286,-0.06485801976295417,-0.12356136880471082,1.1154382801298879,0.2799868558747741
2046,0.660442566548437,1.0531780678881695,0.690324897113818,-1.2381413802999877,0.7003709126549854,0,0,4.936128789196634,6.5881891653277425,1.6520603761311081,0.786572991934637,0.7684366208957405,1.5894573296154055,0.7373389144356959
2047,0.4979229342693786,-1.8385943917490626,-1.8990334264381703,0.3891496935302486,0.5156670613199139,1,0,2.0924793320964294,1.2339122204959168,-0.8585671116005127,-0.16548224360248687,-0.0389290697734844,0.7411422163552026,0.3820752841961236
2048,0.10225665964741577,-0.7550030226998042,-1.943120702796382,1.3579355021024158,0.591112878071226,1,1,1.889170422794991,2.1754609562942786,0.28629053349928757,-0.1521457036778699,-0.15707501348947142,0.44631932986213774,0.34560827628265667
2049,-1.12295704910713,0.5201122324227964,-0.8300578794980854,-0.7715039092018586,0.4421355383257003,1,1,3.0421278918232106,4.5294393004707825,1.4873114086475718,0.07499430675569932,0.15749385216562362,0.6151761493182619,0.48515114889738187
2050,0.7668672933290608,-0.10238148004878078,0.23014544405437465,-0.43964466607191177,0.7946571708495477,0,1,3.672164860998476,6.468920528424441,2.796755667425965,0.48607718349576257,0.42723269702273325,1.3918866135895516,0.5990421760406252
2051,-1.2247047776505404,-0.1909527628715059,-0.03347013921869056,-0.75214070070819,0.9082341371868959,1,0,4.3334532198666835,4.008278464153246,-0.32517475571343724,0.015607147620906169,-0.004224908702927167,0.7758068981238666,0.40952324338138213
2052,1.1589495823768998,-1.180790032820006,0.5147785518436808,1.5554925710521463,0.9990951134240695,1,0,3.8227753082642986,4.367088371274021,0.5443130630097226,0.31452921022369384,0.3654613396316685,1.4010031061350132,0.4186727847118087
2053,2.857438423139865,-0.010802389433337011,-0.1754434421832799,-1.9086404689675804,0.5988302984380433,1,1,7.281172822370577,10.867128140310776,3.585955317940199,1.1440532001423784,1.1845199719252864,2.34253865789827,0.895009319256871
2054,0.3664511465715505,1.0036624887377918,1.3974187713789425,1.2855932228002254,0.6818854297359307,1,1,5.985468984271957,8.22341604890199,2.237947064630033,0.6371148293571453,0.7198032268968978,1.3847736107247446,0.5335867990598262
2055,0.5831081356577431,0.01996791653601892,0.7721113787740158,-0.37719808844712627,0.3998625121499564,0,0,5.069852992375916,6.526052980348645,1.4561999879727292,0.5222004714195712,0.4881042670386125,1.453695405440783,0.5818961550684786
2056,-0.4928597688955594,-0.8302258796410609,0.07757660711568605,-0.07161511986624255,0.008473197246793962,1,0,1.9841634689273038,2.5667468648257494,0.5825833958984457,0.04238280188390094,0.04238074924461736,0.9576355006454121,0.38652483737289456
2057,-1.8102133210868163,-1.2475384605973305,1.1453394305341051,-0.34063464971717816,0.7032367692400725,0,0,3.8261999060746366,3.587064610914754,-0.2391352951598824,-0.2624187495377567,-0.16550288570544186,0.7038553927107174,0.2103988392232765
2058,-0.6027193630302223,-0.8095945829555786,-1.6489062243152208,0.23960088148214678,0.9340354350671937,0,0,0.019694594993933,0.5980097351956914,0.5783151402017584,-0.26344368312595795,-0.11918160102881967,0.340881534638295,0.3167867733045074
2059,-1.0928952410987494,0.3923337524143584,-0.08507471266522389,-0.7297987549397732,0.8596245512657803,0,1,3.3368254414973775,4.493264348396459,1.1564389068990817,0.09557120003525216,0.011670716194430164,0.7056878006900977,0.4369127077099479
2060,-1.4470045764150157,0.3436022623597101,0.13751230612798523,1.0583831365876797,0.8786207730891578,1,0,3.6518211234237272,3.288977189133951,-0.362843934289776,-0.06807191107066225,0.050730813809947525,0.4691690042985889,0.28420955898066086
2061,1.7223599419956492,-0.8005071005956687,0.6020364999525094,1.0989970427941047,0.4021259450735033,0,0,4.573755251125356,5.0997613032679405,0.5260060521425842,0.5208233239624648,0.4439547063997812,1.588485548267489,0.5240697611098581
2062,0.272862518025773,-2.210759421982058,-1.7151660028286206,-0.983409039776744,0.7135515303922504,1,1,2.374523831185489,2.911409154353239,0.5368853231677502,-0.15686826360762218,-0.13608971290541733,0.9142217365683768,0.4395123541306474
2063,0.37968758061398367,0.4200127636721649,-0.2604069068744816,0.6674669655340387,0.6384299793312465,1,1,4.948589465574587,5.0982876389418825,0.14969817336729552,0.3858780065468247,0.41409673175593115,1.0676688816661681,0.538233920239267
2064,-0.30902236519624954,-0.897707398975251,0.40046079635107446,-0.3564938602331199,0.5409348060659558,1,0,3.07201636241823,3.7164636668691142,0.644447304450884,0.13773188126617097,0.08900175887943679,1.1454314503040492,0.4270405626188342
2065,-0.17287108244343635,0.6890624790152835,0.47716212639733585,0.05163349006142644,0.15161982246673567,1,0,4.036503135550887,4.4023381686040235,0.3658350330531368,0.43394225157465816,0.4161870048888059,1.1510406292349173,0.5465311200240132
2066,0.9645506822393334,-0.7561096421277498,1.1861298414542012,1.5251508973509413,0.5754420573436739,0,1,3.8214097588484788,5.612026680166684,1.7906169213182053,0.3753614441632673,0.1984426531842525,1.4053525645446756,0.3974345921540652
2067,-0.03233711869521544,-0.9879004536698087,0.761505332406745,-0.674034167948312,0.29859092242465535,1,0,5.267939367947858,6.301582499740461,1.0336431317926031,0.2593970119903049,0.3318739071762493,1.3801634667506077,0.4810037080663561
2068,0.5306939380247327,0.15317190725958432,-0.06084604937204112,0.926549439829587,0.703589169812442,0,0,4.087785024793019,4.078970483649657,-0.00881454114336222,0.3288189467018965,0.3010598203965967,1.0315489499912083,0.4736905300439998
2069,-0.19600429784501586,2.357699230026369,0.6749737489487547,0.4571251789523028,0.944852427972717,0,1,5.067186998202883,7.466576626310801,2.399389628107918,0.6698116225011588,0.6656250242041831,1.031573156148588,0.6147205286379309
2070,-0.3421528907320472,0.7490299911165732,-0.20136363555463252,-0.19402813945088113,0.7276578026042125,1,0,3.8329202414795835,4.2685890241201925,0.43566878264060893,0.34064579060748595,0.28341005693770627,0.9590098002727575,0.5520591243924573
2071,-1.406914165601862,0.1362192992058518,0.1467739527628528,0.367403567528824,0.2595289144711459,1,0,4.318450316260038,3.9331772542701855,-0.38527306198985256,-0.03898847861417577,0.033816486075059785,0.5891629951007379,0.3242361490466682
2072,-1.977749062367128,0.3588515363809683,0.7948023501473626,0.24841192331688916,0.4652478405402879,0,1,3.8080536506105416,3.8001215171943774,-0.007932133416164167,-0.10434066089087539,-0.08581134457572412,0.46922662721081243,0.2591827290230944
2073,-0.2615619010664018,-1.7511158614855973,-0.045300793188042504,-1.1583533121046916,0.5648657151153277,1,0,3.3411046484178417,4.05537668653889,0.7142720381210479,0.00664083945180223,-0.10827538174871953,1.1708811331454525,0.42843287816655606
2074,0.05649669199323269,-1.1223403707525563,0.3619896795318375,-0.6067238436196867,0.7261528309340542,1,0,4.869102019921748,5.43174093833918,0.5626389184174325,0.20407957529624343,0.19283485509006018,1.3012798386235438,0.474467867342687
2075,-1.286130036708791,-2.510928865047139,0.9613087693170126,-1.0452523849590778,0.1478475106234982,0,0,3.6050150617225682,3.6998580867660364,0.0948430250434682,-0.32452246177091504,-0.42802785927592873,0.946969537225038,0.2216543039019061
2076,-0.03447486503463288,1.7298738945766226,0.7121648607390529,-0.2766187714886933,0.525592524081993,1,1,5.452899382167764,7.0153600672055045,1.562460685037741,0.7103478697729156,0.712383132746773,1.3074678281459458,0.6759091948642246
2077,0.053752562990502024,1.5273860291557484,1.2334718558813695,1.3450352960682166,0.8601364880580511,1,0,4.857236906242491,5.5535036251623,0.6962667189198086,0.6287814250159672,0.6970583947865294,1.2254260666067855,0.53511684689023
2078,-2.156008006059379,0.3928185262149098,2.3284482979529106,0.5810278016264446,0.027588052000675267,1,0,4.2087300085527435,4.011285307161586,-0.19744470139115755,0.06463690482807267,0.08390412614745475,0.8403551021234783,0.2508888704066366
2079,-0.9151246594795012,0.13511510308420474,0.7029277733569433,-1.4325890775002703,0.7275803661277624,0,1,3.058803990459343,5.027710039659947,1.968906049200604,0.24449801268813637,0.2879334433112472,1.0703266741464508,0.4977835478846092
2080,0.4072638937354685,-1.5515900024975802,-0.46129255140475467,-0.2733676870793202,0.8804364963645592,1,0,2.6128534147082942,2.2702015591170013,-0.34265185559129296,0.08904408178207775,0.19475495128332235,1.1682243780181234,0.4517144826775069
2081,0.3870587293957439,-0.21929996025069107,0.5118230478198007,0.23362486091930423,0.7957637065184864,0,0,3.0206544355479057,4.1297776698214586,1.1091232342735529,0.35001946636864334,0.2681530740767432,1.2283825881055648,0.48375713676204773
2082,-1.1536749163997606,1.7923918784038924,0.46881841649041733,0.7440884803062111,0.9318391190356681,1,0,3.8036979410340455,5.320503069622657,1.516805128588612,0.3309429405671136,0.28707919578394814,0.7018051113367565,0.46010218877253717
2083,0.15844805049973495,0.1314159981957143,0.6135106935103816,-0.6507670379180182,0.7827104879848178,1,1,3.704328367996141,5.06869361865305,1.3643652506569093,0.4889495385548495,0.30896766881608984,1.4064495467402054,0.5994053681600899
2084,1.0224072253604721,-0.5646464662118963,1.4950162472373718,-1.2374318237642294,0.5180231672341924,0,0,5.800831716092634,7.268970901866503,1.468139185773869,0.6823619379915995,0.6444128064519431,1.9172113642501425,0.6562615776313274
2085,0.7770729589908982,-1.7580706600036133,-1.6841115089840064,-0.056342903774416295,0.47693428707908236,0,0,-0.009391964803326935,0.6788822258921418,0.6882741906954687,-0.0697704278290533,-0.13110094669201272,0.8593990939669751,0.4238305102322129
2086,-0.09528578701393456,1.380305727730805,1.5138379913297342,0.5690296710314097,0.03183968017058614,0,1,5.63435931575567,7.294595853261563,1.6602365375058925,0.6107717695151166,0.6761728857099197,1.259755021722845,0.534023272190944
2087,-0.4679763133242924,-0.07008380102765632,1.8504168680581128,0.23484648663319696,0.01859936708065968,1,0,5.187881504160808,5.829696090057208,0.6418145858964,0.37365314272026645,0.41978793479784615,1.3635855343560466,0.427829136439673
2088,-0.6293444843345044,-1.7567338533628292,0.5680706632702146,-0.8846774805415694,0.6394688851748314,1,0,3.172291560008002,4.2500488333932145,1.0777572733852123,-0.03460553665318401,0.11548149033556486,1.1544487183817125,0.3612617519709556
2089,0.4678197829096571,-0.924265682071542,0.592135081223133,1.754618803480312,0.27540251446294894,0,0,4.218246556111836,4.972451141517216,0.7542045854053798,0.13127382842288773,0.08113222972463503,1.0485778738021163,0.30923467850958863
2090,0.19510397314288802,-1.2775380173581303,-0.24164480725949886,-0.09881553989352235,0.30709536276173355,0,1,4.155071197001088,5.518778742841081,1.3637075458399934,0.047727016481600486,0.08738733679179106,1.0226975197691643,0.3977136121887247
2091,0.6294040061022004,-0.13174352571197195,0.006323989816705009,0.1937102734020166,0.8070656572334951,0,0,3.715308818573756,4.165191999343845,0.44988318077008893,0.3688992238032384,0.4429311150247055,1.1928158585796438,0.5251769819817058
2092,0.13187381312115198,0.2073389696128186,0.697952159148152,-0.6619674017221667,0.11127138914431478,0,0,4.697712238596321,4.700173554730584,0.0024613161342630363,0.4570011190461469,0.6861319224343214,1.3199389846377663,0.5671405645790785
2093,0.8187639503474419,-0.5032170642785246,0.6335523927703243,1.1065079983645454,0.2838346282521319,0,0,4.898596436455167,5.328743587340689,0.4301471508855226,0.35161756328000127,0.39517383047123505,1.278979281059504,0.4368338466675337
2094,0.09459253295770016,0.7770465964868817,0.7207097300033874,0.5718468925510739,0.6850385736247737,1,1,5.8091271161569695,7.13194907460977,1.3228219584528,0.5042539368033844,0.4994489275926645,1.2275077851533809,0.5421785620547057
2095,0.7846887161316864,0.07880224047244168,0.6266685716032836,0.31466342916056833,0.0305662261169114,0,0,5.183793566791359,5.244753514934716,0.060959948143357146,0.5103837365775097,0.5229472994022515,1.3841086791728259,0.5522567110611677
2096,0.8708227703666389,1.06231238527213,0.8983899741423699,-1.1516548233119837,0.5197892172528623,0,1,5.166013206465104,7.594412353653271,2.428399147188167,0.8588611047026862,0.9053916659852622,1.7021336866607137,0.75218501936835
2097,-0.8045266302248135,-0.3571940780807189,0.7866486699856475,1.0940302266182664,0.085460922278071,1,1,3.7420267633502715,4.6239108410937,0.8818840777434285,0.041448830658083594,0.17878686476986244,0.8509733129249871,0.2972992701508131
2098,-1.808144046870746,3.0453255920111455,-1.0243486652601317,0.7569029729769516,0.7616567818180858,1,1,3.514653659288609,3.884328607285389,0.36967494799678,0.21264851717494782,0.17009860745158226,0.09752697133366331,0.4867220958691338
2099,1.5434928560145533,-0.5644887234739576,0.83226804350788,1.014933397539199,0.6345824456654288,1,0,5.058331945222743,5.508170382311093,0.44983843708835014,0.6029427371961357,0.5318502919811322,1.696049500851184,0.5668347906433836
2100,0.2566587307122617,-0.9033299917558719,1.8585866164162272,0.037029357690153225,0.6085519464397285,1,0,2.831097436435492,4.582568444810316,1.751471008374824,0.4216333295167434,0.6838241745948954,1.6489228061998256,0.46237217459170393
2101,-1.7144858954961215,-1.0263005500957576,-0.026626751955402317,-0.07486116385663526,0.22128505568061763,1,1,2.9772402061215653,2.5927430986853675,-0.3844971074361978,-0.3105618900173842,-0.42324352968901824,0.5045024231660022,0.24227506341320873
2102,-0.7138194972187111,-0.21094072655430532,1.4994799479824774,-0.18209288174713076,0.724698699867491,1,0,4.333830192250515,4.929568584206484,0.5957383919559689,0.27808081921321504,0.36364438353439427,1.2523470952311402,0.4214054608626036
2103,0.7718742923698284,-1.7195360908657837,-0.9172952999115911,2.2789979443108566,0.3016791546303398,0,0,0.9483624315069674,1.2322130455237634,0.283850614016796,-0.15894319479764343,-0.11731926462228454,0.6989824857049136,0.24720969488919337
2104,-0.279676831132893,0.29456284382781067,-0.02976261961043513,-0.5424462679222075,0.570814786812443,1,0,3.783381598972198,4.353311823624476,0.5699302246522779,0.32292629118630706,0.3551240207466796,1.07603939438921,0.5506048351114726
2105,-0.5120614193191271,-1.905303769564807,-0.6411581518098584,-1.1862448434234132,0.09202974758742832,1,0,3.3511172433185323,2.5296815860114665,-0.8214356573070658,-0.15300942409475693,-0.27577183124023597,0.9384256917993529,0.3875312728324419
2106,1.4008818603129667,0.16167092405723113,1.379221252423799,-0.3732561659118605,0.09608651881807295,0,1,6.331714176465114,9.099183188722415,2.767469012257301,0.824688274972348,1.0955953592173502,1.8911023891022671,0.6873298295076994
2107,-1.0472871463838105,-1.3512517440963532,1.6404765544088513,-0.53312699547704,0.19399023011316707,1,0,3.6622357756905926,3.767874687370899,0.10563891168030626,0.034460245633929194,0.052106693736271,1.2235376866894352,0.3186490375917453
2108,-0.7981533577548339,-0.38129340738009276,-0.09919612008756219,1.2598468364725863,0.2160050613673441,1,0,3.3574353147785794,2.6124535281049366,-0.7449817866736428,-0.08086243409543954,-0.13237610969594069,0.6068702692930297,0.2842502130389918
2109,0.21138647504826755,0.6045403991323594,1.1710615226618508,-1.3559923986163935,0.12643242343667038,0,1,4.937380745326496,6.530825365730326,1.5934446204038304,0.660670665214625,0.5277025340903962,1.5701495067248152,0.666384948565631
2110,0.39045493205388226,2.3040376838763534,1.6506266279033337,-0.5612908480327181,0.11824844804107892,0,1,6.4061985011518106,9.230135797239262,2.8239372960874514,1.0053189793022317,0.8042343010527868,1.6335095103996,0.7499025179948335
2111,0.4963430343407315,-1.078000520781157,-0.03291885796166941,0.19052316423886367,0.8790310029063609,0,0,4.573358415702777,3.885191203962517,-0.68816721174026,0.16085354875006524,0.2312681673981693,1.1369118728930092,0.42658164801004445
2112,0.9112380445689469,-0.1503174494263918,0.12975161179698358,1.2682928546347998,0.554633397414084,0,0,4.299533294421255,4.480035018554296,0.1805017241330411,0.3648591352903402,0.2810972197878145,1.1611272903531573,0.46483450807472554
2113,0.19857862068151685,-0.7237586747755422,0.7336153696269838,0.7131323065971444,0.622177025389934,1,0,5.357152452669599,6.507491249265472,1.1503387965958733,0.25035135353824806,0.2235401467626365,1.2459365136557052,0.41250424274370917
2114,0.48938393893840915,-0.8698703225607956,-0.8425379815202844,1.6190173506155494,0.28782176451057484,1,0,2.3351912188783372,2.6374266793676733,0.302235460489336,0.035143380841981015,-0.025097050483800808,0.8177972806560397,0.35975706267631963
2115,-0.2592092593150832,-0.7149733299695444,0.11009759521456082,0.3457929007878231,0.055487369327944736,1,0,3.1359249464299954,3.2287046701976605,0.09277972376766508,0.09205076513943267,0.14583192119271152,0.9849322229251876,0.3891532676031874
2116,0.06269830323671424,0.8240664756369391,2.142787106201938,-0.20361948007803102,0.9682737338557164,1,1,5.124352374430884,7.583906468026532,2.4595540935956484,0.7374305525743027,0.776384315947064,1.6881841046950392,0.6085066320313328
2117,0.10753418005363442,-0.48805586423037967,-0.5000135202502968,0.8555565281721951,0.054028141521615614,0,1,3.8407396427690292,4.6526139860786735,0.8118743433096443,0.06058734476812906,0.1357942533920222,0.7843001037303686,0.3736716585232784
2118,0.21509813581903608,2.249312698270855,0.853826240706514,-1.3671609325214145,0.8226265404506604,0,0,5.394404754416014,6.279322061753529,0.8849173073375152,0.9204828431300077,0.9995054157509436,1.4938150475915033,0.7813096655297027
2119,0.7725398075827608,0.415979255894734,0.5238044461370118,-1.7098850242442907,0.6650864317103624,0,1,6.848668407997426,8.914554674355506,2.0658862663580795,0.717658553432727,0.6460600430175523,1.6578227978248627,0.7369783953804773
2120,0.555145681944831,-1.0100106611740751,-0.16376590870295216,0.9762635945813302,0.40752101446107525,0,0,2.7315938398683803,3.1314613125862514,0.39986747271787104,0.10923150486401356,-0.025434605244163022,1.006919972317753,0.3734081888069411
2121,0.0442170029001831,-0.3667051821450773,0.22165509290939184,0.2105668259738844,0.7465973038478437,0,0,4.262106164213873,5.3429274076034865,1.0808212433896136,0.20480058301014814,0.1899534273891691,1.0393047003463294,0.43046929462625466
2122,-0.8091259849410398,-0.8018469900399894,1.7526199245394292,0.9640038114444975,0.7647323818546362,1,0,4.2117072931660315,3.0105190257913703,-1.2011882673746612,0.08658013158671365,0.13831438416270123,1.110360314688819,0.2743604257373051
2123,0.06767125806270954,0.8000686529467138,0.5535971465793009,-0.8523724380144719,0.8782917643507749,0,1,5.51176214127782,6.964708889610383,1.4529467483325629,0.5455516246767597,0.55637822782965,1.2899400926689442,0.6253197236490281
2124,-0.028017784895743934,-1.6387796565652528,0.7098186232612629,1.2847838041077702,0.5449253117434986,0,0,3.752539218756939,3.527798541172995,-0.22474067758394378,-0.06958925394295157,-0.25651942460303157,0.9749308604856399,0.24282449979581378
2125,0.19318157981319836,-1.3409513804358102,1.6008622962517562,0.6703588772128999,0.21370721214898747,0,1,4.387720398661766,6.31263499990145,1.924914601239684,0.1953989118480325,0.20114742113168693,1.3672752954156233,0.3301807207654716
2126,2.206525307140402,-0.5915461187491414,-0.2894104369981684,-0.03112038151564797,0.572578783759831,1,1,5.327013666480373,8.237682027790193,2.9106683613098197,0.7129134034917267,0.6128558814033598,1.8045993054769458,0.7225435368660256
2127,-0.5237727785412354,0.6829467931383254,-1.0469149098378452,0.20734791679207704,0.09931508849905324,1,0,2.8839494576686446,3.008469243520577,0.12451978585193224,0.14976960560568214,0.15198292835642044,0.6238486125322947,0.48864525692577787
2128,0.42228901912535954,1.2330602748227724,1.7683473915902792,0.3469278939366937,0.37622898877751854,1,1,6.99577798470732,9.07803329252951,2.08225530782219,0.8119705597253369,0.9084227505348051,1.6378488205009416,0.6390609770210641
2129,1.0684620672442982,1.3805421907728432,0.13652178261843076,-0.8567321698297906,0.6103665427010859,1,1,6.024932636306381,8.546002893920095,2.5210702576137143,0.9005342986507814,0.6512019150756735,1.6366019946645807,0.7969398653696633
2130,0.09800191409938289,0.5298015199475303,0.8936008501490137,-0.38501455138481744,0.2518871239967265,0,1,3.422984508129242,6.160195891936037,2.737211383806795,0.5078980182440682,0.6586095501210255,1.31545306517976,0.5668932011485251
2131,2.337845119172165,-0.08288953635802004,-0.7623291856193604,0.331122347445175,0.8650827488614679,0,1,4.18110554249404,6.1662252426322945,1.9851197001382541,0.7015718731786605,0.5969679899162246,1.5779951431886416,0.7158601744362018
2132,-0.3780392917314767,0.7946258123139927,0.38852630524616494,-0.4251339160822378,0.976051845334896,0,0,2.7163854981864026,4.6970152077147285,1.9806297095283258,0.3791566931997683,0.4787474671241601,1.02858791161786,0.5344195403310068
2133,0.32408922232004705,-1.1445006174317105,-1.0969327848618573,-1.469418874521655,0.07591007021362195,1,0,4.082807854507238,3.6426062428880943,-0.44020161161914384,0.16093377022061345,0.24503721868220607,1.1596108627748005,0.5807288244919313
2134,-0.798805744892982,-1.8446572220162265,0.06373983972809259,0.2948887645389004,0.2058926762241634,1,0,2.4495238245610684,2.300897949387649,-0.14862587517341952,-0.24768205658190717,-0.2777999287675845,0.7921196345386443,0.25006906653275485
2135,-0.35152473514329313,0.436637577686489,-0.6479231851782796,0.8360341739272907,0.4730116036464498,1,1,3.8108610894808486,3.8383509216572005,0.027489832176351925,0.14608006406216795,0.19152552233118267,0.6895804203161838,0.433999599071415
2136,0.2489339103966579,-1.00567841714885,-0.8776543349125515,1.0685346289237954,0.03794142595858763,1,0,2.3969041129536417,2.9794825333354686,0.582578420381827,-0.009589927991038319,-0.07973768846618073,0.807433090572123,0.3655147025164822
2137,0.8463040623077297,-0.06530673216548083,-0.3031226693659235,0.5323105635385098,0.09292743183877339,1,1,3.70264143054476,5.115768792427642,1.4131273618828817,0.4208612383801542,0.2482711768057631,1.240579169935448,0.5656158797229245
2138,0.3190948340235742,0.1196270158728145,-2.2933906429682063,0.8183072508566308,0.9006401236099272,1,1,1.1977192646467247,3.020500116715918,1.8227808520691933,0.06063511413828493,0.1744090108315385,0.5155894435377049,0.4912532260972658
2139,1.259114849334736,0.24811955917829656,-1.159902437777533,0.9875090698999317,0.045529844501438266,1,1,2.8657965707778805,4.299740177106029,1.4339436063281488,0.44125121486047886,0.3729343911865932,1.1025882273377845,0.6036677516130463
2140,-0.09496531059267174,0.937791538525052,0.7824141562603282,0.07965581738493001,0.24748425266600216,1,0,5.181533318376899,5.8526353574617165,0.6711020390848175,0.5325783826467864,0.7126559926279183,1.2504173077499077,0.5751427026926075
2141,-0.33216852983900536,0.8320751882917314,0.347666389547727,-2.118916682331886,0.42363270680553744,1,1,6.907740942849928,8.611616099983948,1.7038751571340196,0.5779647027650385,0.6662668291444542,1.3884951142930628,0.7143820632957738
2142,2.7039851072793866,0.19500006716769022,-1.0741869469626075,1.1597812166750472,0.02045921682624441,0,1,4.774452936820997,7.224728223329848,2.450275286508851,0.7394113579405142,0.6549506890173509,1.5038808683058766,0.713883180973201
2143,0.39423764944203077,-0.4420152804694056,0.5478735694650663,-0.8933182918426733,0.8105938006018973,0,1,4.506418167438764,6.263327749344515,1.7569095819057505,0.4062069535592365,0.4650624663393706,1.4089493134473783,0.5634252048062816
2144,-0.7194815459785476,0.10776208867632091,-0.8782130721518852,-1.1308768821444017,0.8300077680991133,0,0,3.1528163690370627,3.6499383086897508,0.497121939652688,0.07461137138042678,0.12739914473378405,0.6982597231911974,0.49344609209106405
2145,-0.6942637622480688,-0.5962104166749215,0.7219638704134186,-1.1034074533161857,0.39467024034725295,1,1,4.415919239318641,6.423621180872747,2.0077019415541058,0.194024445151402,0.36627805425418725,1.2030097688139585,0.4701323722385672
2146,-0.9426799145313405,-0.19642892200617093,-0.11563907346182578,2.484577932085967,0.20178395327092624,1,1,1.4070846416741725,1.805689070132531,0.39860442845835853,-0.18367010797624234,-0.23256509495247865,0.3684655717356794,0.20429030701203663
2147,0.9365693558567879,2.6181734235804135,-0.3251231503923271,0.4405476863443143,0.8923580362370653,0,0,6.202875531072208,7.4551437501598015,1.2522682190875933,0.8811549622540471,0.8579280750272428,1.180436334000147,0.7559226155133737
2148,-0.36437729289324183,0.18218970088354047,-0.09106362372745465,-1.041616408272716,0.6785560852615155,0,0,3.5596177890175715,3.8685920802718003,0.3089742912542288,0.2641015007502495,0.3074302400319852,1.0059445027964091,0.5364709840037598
2149,0.12736247565648562,0.45024501703754843,2.559528456665708,-0.6834164324484056,0.52386178013543,0,0,6.248559113133932,6.675876911503417,0.4273177983694856,0.7247014513766374,0.7265175882560524,1.7869714455134578,0.5891524469929011
2150,-0.06350867443826871,-0.7054806490303621,-0.7588015195223506,-0.0007249757923322261,0.3923978077639506,0,1,4.386264942308573,5.422930310507369,1.036665368198796,0.01613813028567214,-0.12288818366738279,0.7881803304348681,0.4065083143018926
2151,0.7314924079409346,1.020073416429868,0.22655866626637872,0.5424037777063394,0.5392768470866179,1,0,5.994798260718755,5.472705843526214,-0.5220924171925416,0.6502810546780683,0.7517649045947934,1.331301442689971,0.6417414530451773
2152,-0.8467440928840201,0.7602724226634243,0.7813687094923709,0.2792923379321493,0.24951153933732817,0,1,6.123744808313528,7.2239826612531655,1.100237852939637,0.2465838709629239,0.4064020463566047,0.8570878941738632,0.4121634311751854
2153,-1.0755722861430155,0.7673525546550849,-0.9624128490889345,-0.92860644102785,0.44960007668827573,0,0,2.112952976680172,2.5884852500379396,0.4755322733577678,0.07802936169371727,0.09336194839376401,0.5222374537318885,0.4889516750401981
2154,0.22429730718159427,0.21489124675346327,-1.5942578374059322,0.31714654367826023,0.6858977223863066,1,0,2.0612944798012083,2.3237113196849073,0.262416839883699,0.1780720872280493,0.05080685430891449,0.732367616610336,0.5315478598870014
2155,0.600959284699897,1.0341900957667707,-0.6010981429621729,-0.6111878096242952,0.4113588648231572,1,1,3.4112035045808993,6.2219167901656025,2.8107132855847032,0.6131572860274759,0.6018463660535072,1.2517393853480652,0.7163366132053605
2156,0.33253231309764075,1.2716851966347333,0.7594632011088679,1.0469150207141664,0.6849545724663588,0,1,6.70700074460695,7.351895128283548,0.6448943836765979,0.569418796144593,0.4784880759007538,1.1492148567542662,0.5361706339001558
2157,-0.8094537290973276,0.2830989193492951,-0.34200345172828295,0.056296602284767794,0.7387255658551947,1,0,3.119834405914361,3.8001386261000496,0.6803042201856888,0.10305023081836585,0.07713727235223786,0.7227458415411494,0.4315951203823677
2158,0.6774848420913938,-0.1146123590003228,-0.2311059313610249,-0.7593340978220104,0.7537119144787656,1,0,4.232272099166111,5.06447816866126,0.8322060694951494,0.4817550019652282,0.500298985527235,1.3932433265650332,0.6489427146961907
2159,-0.7438609270956342,0.8945709901147607,0.9107696512920799,0.6889541262570018,0.5691779270650833,0,1,4.276042141683938,6.508004576273298,2.2319624345893603,0.27923357450123776,0.3448384329500836,0.8639979694009977,0.4013208544704182
2160,-0.5215386447863833,-0.9041253065597437,-0.8063430794948594,0.3832449697850237,0.18438797972503207,0,0,2.1811453952517974,3.1796517525220835,0.9985063572702861,-0.1705479834995347,-0.030031803344808455,0.5583889589832974,0.3076031237249148
2161,-0.9439535247220022,-0.7179602806153267,-0.08875531114611628,-0.47486569950251006,0.7005596936531125,0,0,3.8665364567318314,3.1269483226707373,-0.7395881340610941,-0.08788261306859252,-0.025171441852156556,0.7186572934861467,0.34140038085139335
2162,1.3011583486520308,-0.05330034288490133,-1.5138410413168188,0.7300920542218385,0.8192810588683627,1,0,2.98879313942458,3.2741305557542524,0.28533741632967224,0.3756272361479602,0.26982878465396687,1.0674313535657305,0.6050117436987816
