row_id,outcome,treatment,running_score,cutoff_offer,engagement_score,baseline_value,mobile_user,true_treatment_probability,true_effect_at_cutoff
1371,2.4583961056202157,1,0.39490561730634544,1,-0.06816431627939491,2.2439990418005213,1,0.6784242718985171,1.0
1372,0.969827783690028,0,-0.5179236929574127,0,-2.258851376320773,0.7972523356235908,1,0.0337334423224247,1.0
1373,2.2051280127532147,0,0.5208268325724386,1,0.4788867786444339,0.24422207187198297,0,0.7958416026631374,1.0
1374,5.574115369192735,1,0.9921225001741374,1,0.5418100856221176,-0.24778851964927592,1,0.8563718450810079,1.0
1375,3.823236004315908,1,0.2589356693312148,1,-1.7007234417565316,-0.6489748918733133,1,0.7016376771336031,1.0
1376,4.792084211225675,1,0.8119129680009782,1,0.5882955867477148,0.6301793978425791,1,0.8091606408637609,1.0
1377,3.4555770709224922,1,0.7482516262886199,1,-1.2547596164679955,-0.35772511919475625,0,0.7514311540474801,1.0
1378,2.0753934939086762,0,-0.9254742683214634,0,-0.5167856714011648,0.15110568086336318,1,0.11407854772969016,1.0
1379,2.345668785780301,0,-0.37323382747150347,0,2.528364445691266,-0.09443672926560207,0,0.3203369852574672,1.0
1380,1.9123014598582082,0,0.12072374134634178,1,-1.7093372939543976,-1.141132655341102,0,0.7098363408236315,1.0
1381,2.867917365246296,0,-0.044469585590454885,0,-0.574798343186391,0.4037704004606812,1,0.1715516999750168,1.0
1382,0.26601125328544584,0,-0.39851765434107644,0,-2.05436957626983,-0.17018302100307098,1,0.09220742967934523,1.0
1383,4.0318937424417465,1,0.2184063901140214,1,-0.3990458385593678,-1.66267810948806,0,0.8040273436606757,1.0
1384,1.1735566556116481,0,-0.9913536874915152,0,-1.7012466096963725,-0.5710404305422956,1,0.07847099173755198,1.0
1385,4.513011828237516,1,0.729055579902774,1,-0.328118720314035,-0.909053777872941,1,0.8182806614914377,1.0
1386,0.924382145781116,0,-0.7221966870308756,0,-1.5451188090520622,-0.6405376599814817,1,0.11058983098418611,1.0
1387,2.7464548727527167,0,-0.6220258040388849,0,0.5136712333627407,-2.034362989258762,1,0.27729601691537675,1.0
1388,2.452388287824531,0,-0.618342812440061,0,-0.2662220371672801,-0.5322635199606132,1,0.17851201394485564,1.0
1389,5.046878357935128,0,0.9474451984248482,1,1.223860970129707,-0.7341418799288486,1,0.9063543395776271,1.0
1390,2.163618140179363,0,0.18691992839844684,1,0.25541659357519186,0.897819680660576,1,0.7318116367242123,1.0
1391,1.7961149853485607,0,-0.6695204758729925,0,0.3314606535695553,-0.7305671575265309,0,0.21223408090969959,1.0
1392,4.414576749503835,1,0.8381588054892997,1,0.6807201855695563,-0.946449667501471,1,0.8789467004176806,1.0
1393,2.2141362089908663,0,0.29240756474713314,1,0.6302218043640095,-0.2633029132296194,1,0.8054358119271559,1.0
1394,1.3878376324336696,0,-0.6424493587298186,0,-1.1031314506301437,1.2577554590665998,0,0.06313726040744333,1.0
1395,3.909957639452178,1,0.9904541160515674,1,-1.0594551551158546,2.935146790392716,0,0.6488576999126241,1.0
1396,0.4817198119146999,0,-0.970558164352761,0,0.6006188632453254,1.6603055757465448,0,0.10597406698418363,1.0
1397,2.084812104174488,0,-0.8969318993849491,0,-0.6333583060252072,-0.8181233369543657,1,0.14930246622611834,1.0
1398,2.7549765711248013,1,0.18919348313409623,1,-0.17896796749539118,-1.4025969695416676,1,0.8022909590576248,1.0
1399,4.720998655194101,1,0.28389970667526376,1,1.1297958041463563,0.174597223006696,1,0.8122178778210711,1.0
1400,2.299405247241676,0,0.7722208788235752,1,-0.556222319086885,0.8659410086449372,1,0.7393289140057442,1.0
1401,5.118347720815445,1,0.9936441637745346,1,-0.038576084905298444,-0.826134233184022,0,0.8506080981840588,1.0
1402,4.38101052852108,1,0.5313476228974208,1,0.7930464384132352,0.21456899073228822,0,0.8135773721231638,1.0
1403,3.7743429130522808,1,0.016156229200638528,1,0.09291667430267823,-0.764081918238971,1,0.7765016087807438,1.0
1404,4.758019207433126,1,0.9555414899497645,1,1.2477798504396793,0.2779085337909803,0,0.8677159703663259,1.0
1405,1.0515541426723751,0,-0.7149263467668958,0,0.5734952544784084,1.4579501081119488,1,0.1331626506580908,1.0
1406,1.1349675750790673,0,-0.7094934612815884,0,0.6143415634386756,-0.32350337969320364,1,0.20689773645713486,1.0
1407,1.4729590550013394,1,-0.6430666902363806,0,-0.43871450787231714,-2.063233040947188,0,0.22914826102536123,1.0
1408,3.8059845207252345,1,0.2776615487186129,1,-0.29294532013040975,-1.515647804806469,1,0.8081915700832274,1.0
1409,4.783687729765652,1,0.9189944209692751,1,0.330466974974042,1.1371085720174978,0,0.7845585595455442,1.0
1410,3.280696835567076,1,0.11207867595227095,1,0.9539601081740483,1.475520982738739,0,0.7376434601753344,1.0
1411,2.0483150857655192,0,-0.3668441797703379,0,-0.12335542287099145,-1.18074420468754,0,0.23171446266232498,1.0
1412,2.03062911225049,1,-0.6374670606156239,0,-1.2629579896303758,0.4555116988373326,0,0.087634267715738,1.0
1413,2.6391457235137605,1,0.10493746708777762,1,-1.3231418689445817,0.02486170379174,1,0.6812434357681235,1.0
1414,2.1693164185878944,0,-0.33070514153630115,0,-0.6141989633239101,-0.6822687240640807,1,0.19012438947346363,1.0
1415,1.4356636490768955,0,-0.4957531716783894,0,0.07597003323458987,-0.9924153584235978,0,0.22383486226440225,1.0
1416,0.1319844044717029,0,-0.6524519279118286,0,-0.04660361618965975,0.7405311053751035,0,0.13585242074256657,1.0
1417,0.8582086525491535,0,-0.9294566199880996,0,0.29304298312174887,1.1365164568118094,0,0.11483496128456713,1.0
1418,1.9643495141089957,1,-0.912722705358685,0,0.16510017867850726,-0.5057844173942736,0,0.1754685692010015,1.0
1419,2.822911316194748,1,0.049385704427610255,1,0.36088179744430193,0.3968714143336064,0,0.7461200896530795,1.0
1420,5.192141903610948,1,0.6045736913721569,1,1.263404941384314,-0.12323998691567435,1,0.8564657418556152,1.0
1421,0.5759991202591331,0,0.23849167116178172,1,-1.5609152435996096,1.751205448031543,0,0.6109853535917004,1.0
1422,5.08329038017898,1,0.9985732439798412,1,1.1761828333595592,0.8203758792778467,0,0.8458799660152514,1.0
1423,1.383177678456253,0,-0.7287129201955977,0,0.718397411451248,0.8424909075341888,1,0.16392320065554702,1.0
1424,-0.15112406292099445,0,-0.25360485201079896,0,1.3815786834865142,1.8690689628897912,1,0.19402778749787014,1.0
1425,3.234655326574629,1,0.38234122627984357,1,0.20578877083573704,0.8575608084765295,1,0.7465743043051132,1.0
1426,0.7540069602671079,0,-0.46218518786128393,0,0.16852708018268323,1.2880824351562703,0,0.13992824157398065,1.0
1427,0.8811740115048952,0,-0.7173253263732831,0,-0.6135924348877169,-0.6007519016878504,0,0.1559644282132655,1.0
1428,1.4786596987296123,0,-0.2973673183387264,0,-0.21476842059042917,0.06139397820931783,0,0.18301643437500772,1.0
1429,3.7486600770743794,1,0.16194672309306557,1,-0.6001156095024114,-0.5223175089264633,1,0.7438426577293831,1.0
1430,3.2339452811065863,1,0.028305558370127715,1,-0.05581031419128146,-0.3774775014097755,0,0.7545730290164371,1.0
1431,2.1970542920693377,0,0.3889008558539686,1,0.14626121328717304,0.4676399243518973,1,0.7597195321586002,1.0
1432,4.6554485299027,1,0.6596561309083897,1,-0.09566172339850747,-0.04949376743963191,1,0.789969155000331,1.0
1433,5.2870762584735616,1,0.4524319013070819,1,-0.5392604074000181,0.6021414022755943,1,0.7251458756435419,1.0
1434,4.654805033861197,1,0.5666803943679779,1,-0.12108459938941953,0.2614529687895404,1,0.7688220828283856,1.0
1435,1.801951273266912,0,0.31021805213744114,1,-0.12569692881636374,1.3261397713641756,1,0.7054870068756101,1.0
1436,2.224059365407151,1,-0.15325210715345294,0,1.3485151169136957,0.23037903570681936,0,0.2659504258451358,1.0
1437,2.904657599401493,0,-0.1328310683200702,0,0.3927895255897477,-0.8612431837496721,1,0.2634627181638687,1.0
1438,4.9872730939597725,1,0.7662426176926826,1,1.6419241039507484,-0.32229816640754094,0,0.8962875412692537,1.0
1439,0.7758837050354696,0,-0.9959969155820865,0,-1.1179066890531624,-0.2977060530814342,0,0.09633315442403231,1.0
1440,1.9314677358670609,0,-0.575287580326995,0,0.6420012633615135,-0.3876811826111906,0,0.2215843040463637,1.0
1441,4.393672917992996,1,0.07659402735285825,1,0.44928383412666867,0.3000160858283245,1,0.756591070461429,1.0
1442,1.4985037566820194,0,-0.8138986811464386,0,0.9232813868319697,0.49664952226902265,1,0.1811861939591225,1.0
1443,3.7791012704668567,1,-0.39669724274047113,0,-0.0637808622816081,-0.7475320632719499,0,0.21497645999755988,1.0
1444,1.1037520394179807,0,-0.7778420285312486,0,0.6831129373973404,0.6939255077581291,0,0.16417126427704196,1.0
1445,2.725265848218878,1,0.046027684157417426,1,-0.5483965024530166,-0.365726350612213,1,0.7308914436344311,1.0
1446,3.730834889422884,0,0.9484652574872634,1,0.935739297977708,-1.260380030612201,1,0.9130793867223546,1.0
1447,1.8105137208001758,0,-0.06940624320974198,0,0.22737573370644926,1.3173519279915185,1,0.17312221010888237,1.0
1448,4.430908596652961,1,0.04566163446438454,1,0.036112481937685105,-0.59509591634397,0,0.7692623915077939,1.0
1449,2.5686009910257743,1,-0.4353969465527854,0,0.30452058225770723,-0.8363810029509153,0,0.23384951350669914,1.0
1450,1.1840683616185288,0,-0.04966170925530711,0,-2.2572618390933603,0.8990966152543933,0,0.06720010669473167,1.0
1451,4.103712697335542,1,0.9807885082794423,1,-0.016534577704966077,2.1819340652619075,1,0.7303589891666309,1.0
1452,3.9025393825581465,1,0.8814431978008439,1,0.7092377013205022,1.156559584123861,1,0.7997149575251381,1.0
1453,1.2959125547781911,0,-0.8462883081610204,0,-1.4962008837806684,0.39672563557006035,1,0.06161786573528252,1.0
1454,1.8505940996163242,1,-0.9138313540071794,0,0.7335119054163267,0.821399162336785,0,0.1507131204567706,1.0
1455,1.2093809085589031,0,-0.4432826966681003,0,-1.1418818066582748,-0.06356851006968707,0,0.12998603433642572,1.0
1456,3.39210354148702,1,0.48099166804591476,1,0.16896339645883993,-0.058589402004123145,1,0.78927107934678,1.0
1457,3.0619387429487923,1,-0.30298179026479954,0,0.4615535460572021,0.835023592305327,0,0.18543819038946308,1.0
1458,1.6575163841017662,0,-0.26169105645593627,0,-0.5729019524537383,0.08473909023405632,0,0.16703005425147596,1.0
1459,1.0623166523056637,0,-0.3263358480781837,0,-0.26400720662726157,0.9328694186744246,1,0.14337799507540527,1.0
1460,1.9753864191124448,0,-0.8793431747109381,0,-1.5730413869382072,-1.3082451406984947,1,0.12333028230415437,1.0
1461,1.6291796920147137,0,-0.9646975387859753,0,0.13872530327383734,1.0157700664871274,1,0.10912965940132874,1.0
1462,4.613959985261297,1,0.3853056902709471,1,1.1474547110664775,-0.5236748323069292,1,0.8491441840672768,1.0
1463,2.4901049247353586,1,-0.1613880986937366,0,0.11950102141800151,-0.37183230984741844,0,0.22793729556929787,1.0
1464,5.533301161914708,1,0.5544970832414897,1,0.47945170199149856,-1.0258120412196219,0,0.849364833407679,1.0
1465,1.713093364788256,0,-0.6185841478380967,0,1.0759685669311343,-0.5735268320180119,1,0.24725276980022945,1.0
1466,2.4991285112273434,0,-0.9891406763898265,0,2.437860849000585,-1.1303704312080352,0,0.30797660558716455,1.0
1467,-0.02513581733176451,0,-0.8350832682622529,0,0.1043213170451207,2.165464295381836,0,0.07179083257600238,1.0
1468,3.952668414425845,0,0.7492752448050113,1,1.4053950828735322,1.4954614257716006,1,0.8103933166972135,1.0
1469,3.4716532834050136,0,0.792758054578617,1,-0.22527868375497706,-1.0200735143495132,1,0.832959650752521,1.0
1470,0.9185164857297922,0,-0.7837298952183664,0,-0.7414246157458816,-0.7780426515498317,1,0.15135208365722988,1.0
1471,3.792427141894275,1,0.914622098616797,1,-1.1171558661716945,1.0512891775871356,0,0.7152604074772735,1.0
1472,3.4586373602125655,1,0.8570449058192093,1,-0.48710783737626556,-0.9290952961173381,1,0.821372012441417,1.0
1473,6.310516872171401,1,0.9356885419412215,1,1.8241662586187892,-1.601691310438633,0,0.97,1.0
1474,3.549210168434608,1,0.976426097431885,1,-1.5965397669973085,-0.13412769437121866,0,0.7436522072195341,1.0
1475,2.167401139168085,0,-0.41112483983256176,0,-0.22179961709834428,-1.3821907971318785,1,0.23130766384375298,1.0
1476,3.9662826259355684,1,0.5158972517916673,1,-0.9535140752480715,0.9534320457684763,1,0.6954587945501908,1.0
1477,3.7485345587058276,1,0.4758850538758814,1,-0.35511873256082205,0.5403089155297028,1,0.7387025110608413,1.0
1478,1.181425337233886,0,-0.20811638992041281,0,-0.6830996220445334,0.7329468352351434,1,0.13987783429473458,1.0
1479,2.9662268556356852,1,0.00859863788672266,1,-0.089040858883748,0.27365675301421893,1,0.7252895779661817,1.0
1480,3.4602590553314814,0,0.9191309819587217,1,0.6148973872222935,1.7857561090977434,1,0.7728451035539026,1.0
1481,4.023467339712516,1,0.8737552347084592,1,-0.13270237114714878,0.1911371378978221,0,0.7956198147034064,1.0
1482,2.8267040181082517,0,-0.0036090872062015666,0,-0.00587131270445258,-0.7285270133487137,1,0.2485587879222298,1.0
1483,6.666344991102221,1,0.5053031854257479,1,0.6733933177259491,-3.49410735405734,0,0.953858214882651,1.0
1484,3.334980471576422,1,0.20010915842216837,1,0.14250054366681572,1.1480452380107307,0,0.717211950336685,1.0
1485,0.7474435911802993,0,-0.45555020495176857,0,-0.9528031079124273,-0.26497405402771546,1,0.14651479036934578,1.0
1486,4.8567481626588,1,0.9825799109313691,1,0.6276281027681168,-0.29807971197556693,1,0.861910986491938,1.0
1487,1.3459900823548465,0,-0.19803113029068609,0,0.3824866919368658,2.2150158590205997,0,0.1346812098127644,1.0
1488,4.1444373772147705,1,0.4928526978286065,1,1.2613821277649833,0.5448360881328496,0,0.8207038786892237,1.0
1489,4.782376611947645,1,0.8806449769111147,1,-1.0400644478733623,0.09117540471596179,0,0.7548013595705826,1.0
1490,3.8212341034513573,1,0.6053830030420038,1,-0.9451989633768462,0.013346682851947789,0,0.7406368247604401,1.0
1491,2.668582111416141,1,-0.20938977480831866,0,-1.6517485737210091,-0.14846207778639414,1,0.1265998724407398,1.0
1492,1.128229370232046,0,-0.9908031512540612,0,-0.4571168840348632,1.778879934695507,1,0.04672470631011166,1.0
1493,3.9438703139274,1,0.3576561430572798,1,-0.009515382574725895,-0.7216678324713168,1,0.7970034356146988,1.0
1494,4.203174076364616,1,0.313968598780741,1,1.3968921753321346,-2.1729233385105062,0,0.9218790302094862,1.0
1495,1.6540865151050312,0,-0.8978316629753038,0,-0.13155466927912837,-1.536659138232134,1,0.20306209902730463,1.0
1496,1.8228087923207834,0,-0.07718609396325449,0,-0.9252202620577673,-1.778856453024275,0,0.23871835750102227,1.0
1497,2.2399489766165446,1,-0.20762309494915643,0,0.6848078861122037,1.45877334999981,0,0.1792796127096853,1.0
1498,3.399724537131385,1,0.5509064985616823,1,-0.5281852385466478,0.1507881519958457,0,0.7516317318777683,1.0
1499,4.336602345091349,1,-0.04331167211536657,0,1.1297708646057398,-0.38007984919171256,0,0.2882268034287262,1.0
1500,2.188557655147815,0,0.7696975436482596,1,-1.6272415422778699,-1.60296129690237,1,0.784332178254062,1.0
1501,3.8354646426544443,1,0.8167699286097054,1,-0.0896515637405992,0.6751782297130098,0,0.773851886913226,1.0
1502,3.6336949452985428,1,0.37756575363765843,1,-0.12545103408948985,0.589744032277312,1,0.7403429472954457,1.0
1503,1.301752443391568,0,-0.5079937313153919,0,-0.10912983684408044,-1.4300142038517747,1,0.23110457780663562,1.0
1504,1.9122685550216931,0,-0.6053259315698316,0,1.213402955767257,-0.8036260397594441,0,0.2643891148531541,1.0
1505,3.939039317789417,0,0.635093897900709,1,0.055237264847725696,0.37136409188407377,0,0.7787148113990799,1.0
1506,1.7225794208079583,1,-0.7394966021998357,0,-0.18400606781913248,-0.4092046937541702,0,0.16800815618322332,1.0
1507,3.7035659494208883,1,0.2163635088538156,1,0.04842281361916879,-0.36317677207457144,0,0.7742572922722466,1.0
1508,1.8835142224732957,1,-0.19900243909482396,0,-0.38062592348404695,-1.2274657975391783,0,0.23414714059977887,1.0
1509,2.6898959131535087,0,-0.6971533884154701,0,0.10755489075044614,-0.5830542682491658,1,0.19292764419425132,1.0
1510,0.5039759221815933,0,-0.9846724945456484,0,-0.7366794671141645,1.8476130048306674,0,0.030487706887413188,1.0
1511,1.1315486586187278,0,-0.2715584926441619,0,0.20139184868371493,1.419544860559812,1,0.15156311860026034,1.0
1512,2.2008279255406573,0,-0.9497802587222781,0,-0.5635967440961136,0.22618680332838675,1,0.1067902699642766,1.0
1513,4.055688170273167,0,-0.839333334910286,0,0.701367864851461,-1.8445574880209954,1,0.26170402597058995,1.0
1514,1.6853870677995426,0,-0.18546704328631858,0,0.8495176066372572,0.4695661514383015,1,0.22885587081142533,1.0
1515,4.199033010896112,1,0.8194597654013989,1,0.2524934349729168,-0.5018092005559657,0,0.8382538210029964,1.0
1516,3.739408606744819,1,0.6923370504615762,1,-0.7793116863448541,0.29476471917651353,1,0.7446307909526229,1.0
1517,2.9806468495992036,0,-0.9222361545792856,0,0.2987679515205098,0.8154001018548277,0,0.12854350113548954,1.0
1518,2.0524603807708117,1,-0.7156563577314148,0,-1.1790284657826404,-0.894848496299444,0,0.13959000794433254,1.0
1519,1.5399099372933627,0,-0.5379829815123087,0,-0.9478715142207655,-0.5243986816519794,1,0.15054373303405622,1.0
1520,3.2788128866604422,1,0.03183012757964465,1,-0.0705060829053033,-0.773510655040843,0,0.7699615322627401,1.0
1521,3.766069528678772,1,0.4273413191352027,1,-1.0877855639225298,0.2080490807201978,0,0.7114760641058817,1.0
1522,3.761012929570806,1,0.7652524559668012,1,-0.2150812320952825,2.523977713265076,1,0.6895070263419769,1.0
1523,3.262560777744561,1,0.031866208047609534,1,0.9281340222533422,-1.4665673727723771,0,0.8476186926673709,1.0
1524,2.0537570371214873,0,-0.5329983325225913,0,1.2842049550213388,-1.5044173669679821,1,0.30174707582797894,1.0
1525,2.8593403164944364,0,-0.042600818798588236,0,0.5819441317257312,-0.9658133720771795,0,0.2843216759654867,1.0
1526,-0.21393399685151437,0,-0.6377723159880417,0,0.14088003076686287,1.322205899056347,1,0.12313398029704593,1.0
1527,2.0082110609679082,0,0.1932797775507642,1,-0.8267642176530151,0.8626336970580298,0,0.6796188234390892,1.0
1528,3.1038000677802438,1,-0.4967560096277581,0,1.3634320198034453,0.4803800387631431,1,0.2292159186694259,1.0
1529,4.8576867554561085,1,0.3711838168092907,1,1.234453152405543,-0.3717676521358529,0,0.8462880690504546,1.0
1530,2.1995363675523176,0,0.28156308048527445,1,-0.15056753221066707,3.0046944187843567,0,0.6348088930769142,1.0
1531,3.908173465060251,1,0.7134925597264916,1,0.2476439360037683,-0.42821563045626476,1,0.8265902267965582,1.0
1532,3.8680573504645492,1,0.1180324295093611,1,1.423078915987073,-0.8300821846282587,1,0.8537998275452329,1.0
1533,3.5415678854939654,1,0.5714632402011095,1,-0.2281716605769386,1.8395212164597965,0,0.7007276275288499,1.0
1534,3.7125398986902827,1,0.28097796781772977,1,0.007043884009166606,0.1399428488142069,0,0.7572327176733085,1.0
1535,2.1327170637273727,0,-0.17032594041970017,0,0.6084389527005915,-0.5216274892221684,0,0.25766097197034027,1.0
1536,2.19614335061145,0,-0.9827158087234056,0,0.6347872456717909,-0.15617962906255853,0,0.17936928274821945,1.0
1537,4.751244409961733,1,0.9701526399288918,1,-0.8749607161518437,0.8499027228233225,0,0.7398680664737862,1.0
1538,5.308949008820007,1,0.8852998480860976,1,0.4809208955018817,0.4613067408096752,1,0.8164177629895949,1.0
1539,2.1213444737948963,0,-0.31494864881948903,0,-0.007309430948679695,-1.9468346650916166,0,0.27231202315067154,1.0
1540,3.321724187742136,0,-0.10697507467217138,0,1.2248419124593277,-0.30902386855050346,1,0.2850450443912128,1.0
1541,4.983711649888213,1,0.7392581256778481,1,-0.4263004462564136,-0.3055367763832022,0,0.7900470987967353,1.0
1542,1.9015063090651971,0,0.17571072015772926,1,0.6042618545634943,0.1824957006597353,0,0.7769701223144037,1.0
1543,1.352137115470901,0,-0.537729948911932,0,0.8009746688218522,0.13661659146315383,0,0.2115656738696119,1.0
1544,4.2290596134694205,1,0.6605113856159215,1,-0.20506160089868425,-0.11382439665706316,0,0.787140806670622,1.0
1545,3.7947191586602598,1,0.19967552126973143,1,2.223344177692103,1.4744324881268853,1,0.8081639510611083,1.0
1546,3.458288471157709,1,-0.559085537060886,0,0.7282054842835984,-1.1539938137164554,1,0.2578431837979672,1.0
1547,2.037488144919982,0,-0.8867352912413882,0,-0.022599784215454565,-0.45071988665011664,1,0.16595998295592088,1.0
1548,4.2184497091138144,1,0.26919883339347983,1,1.329307112156606,2.091452877498874,0,0.7443431471793538,1.0
1549,3.233594788735985,1,-0.21548143589854263,0,0.4838841053438616,1.0978551335589322,0,0.18304148505295237,1.0
1550,4.548681404530562,1,0.9375003751125859,1,0.5274926534734773,0.3168501960038962,0,0.828700654842525,1.0
1551,3.7868331062883174,1,0.3708660875628733,1,0.8634756120760514,1.2948768578371674,1,0.7610479932953458,1.0
1552,1.401989911309816,0,-0.24561689966520706,0,-0.46769872519053457,-0.9366643890667244,0,0.21443228732992567,1.0
1553,2.0535309675970437,0,-0.19812987245688984,0,-0.2863865550365784,-0.14149737655377428,1,0.19549017751377087,1.0
1554,1.5036171094079185,0,-0.2823868742752167,0,-0.6033996960068981,-0.42563497005086837,1,0.1842644640596725,1.0
1555,0.8824745736831089,0,-0.952785725764967,0,0.2016283052764623,1.1002071356045862,1,0.10985027177844231,1.0
1556,1.1826390296909697,0,-0.9400352565258614,0,-0.5910476941504341,0.22080225117840374,0,0.10641270472327322,1.0
1557,4.721250478515534,1,0.8942577380005876,1,2.0728645635764082,-0.4916293526488877,0,0.934849021324823,1.0
1558,3.6213474339385394,1,0.05573572988313513,1,1.1196699612239611,0.9649420656450884,0,0.7618446738260454,1.0
1559,1.8807641326269178,0,-0.693357319593005,0,1.0566025918662876,-0.794195599072211,0,0.24912936798876242,1.0
1560,2.049556642080984,0,-0.2581793312296423,0,-1.437500908991529,0.07767926231102702,0,0.1243634375596111,1.0
1561,1.7020407633504036,0,-0.7906200588336509,0,-0.9054875461971811,-0.189217708394627,0,0.11904472631923393,1.0
1562,3.782665198767482,1,0.7476236995630279,1,-0.4521187167814161,-0.5091329354805808,0,0.7975692775451947,1.0
1563,2.6916781299618884,0,-0.7667147954514197,0,0.35910551045649786,-1.4712553593447741,1,0.23546830626050225,1.0
1564,4.39398182789913,1,0.5632473021749669,1,0.10646720242507302,0.8628349024642281,0,0.7558697481966818,1.0
1565,3.9482598622504708,0,0.004215599774576084,1,2.4227928262995575,0.47338592303844385,1,0.8425414523754062,1.0
1566,0.6460227219383197,0,-0.7852446742150265,0,-1.1058720847451007,-0.1820878584419388,1,0.10917033616322037,1.0
1567,1.8636985753794537,0,-0.8628837494469446,0,0.16822267583613285,-1.831526163218887,1,0.23264148036480653,1.0
1568,1.4935138739897371,0,-0.2873782323033731,0,-0.6579155809343985,0.4900371952739282,1,0.1445124745580531,1.0
1569,0.7603916451839812,0,-0.5087075280053046,0,-0.4812549384289861,0.8009130175142943,1,0.12320413013755455,1.0
1570,2.8751478315282237,1,0.10753809914264134,1,1.199166281004876,1.8115745556698764,0,0.73609837975486,1.0
1571,2.591834331603084,0,0.8505850955374918,1,-0.2828160174226479,0.35853180763706377,0,0.7795647344663844,1.0
1572,3.289698724287228,0,-0.29290831975457365,0,0.23775825822114546,0.29654970553623194,1,0.19659325910924214,1.0
1573,1.8375343847702519,0,-0.2586446124233368,0,-1.5984819625871123,0.6628578262192687,0,0.09287001982800668,1.0
1574,2.2846938136115336,0,-0.6916883696306437,0,-0.3665353724509124,-1.1743453307414171,1,0.19331197503665956,1.0
1575,4.602481133043384,1,0.7813154539409535,1,1.9326445682032973,-0.3781257856235928,0,0.9142624961503848,1.0
1576,1.71953720993502,0,0.39338974180739683,1,-0.49433445184160363,0.2698755992664426,0,0.7359594327818539,1.0
1577,2.8956929577718054,0,-0.7236219773292831,0,0.26942131851738316,-0.4240289687085477,1,0.19254246648786844,1.0
1578,2.1469578906032045,0,-0.9202072393414142,0,-1.0075707383041421,-0.5847286025632812,0,0.119394028040011,1.0
1579,0.46687175725661434,0,-0.39122213985298093,0,-1.0098912785900813,0.19985129573352572,1,0.1302136130529164,1.0
1580,3.3535912989368843,1,0.4210967475041525,1,-1.038240797523029,0.2476567008699152,0,0.7118694318893841,1.0
1581,3.3816771038660245,1,0.11689101301000449,1,0.5640391836762183,-0.9917720471388602,0,0.8172241221101658,1.0
1582,3.8391736673102135,1,0.652802879823247,1,-0.48147805467569793,0.1590321797038175,0,0.7617890404639223,1.0
1583,-0.012083837566110756,0,-0.24862246965001011,0,-0.9571821537492062,1.760923186001679,1,0.08181416730047172,1.0
1584,3.595196510816686,1,0.11240964118769559,1,0.40635556914844134,-0.9825762994819983,1,0.8086136017317177,1.0
1585,4.040469135337809,1,0.28800357837568136,1,-0.070656296712576,0.6163424661791478,0,0.7348537727872597,1.0
1586,2.462125812657407,0,-0.2856176132384658,0,2.2742835447195953,-0.7349889410119186,0,0.34026432581737925,1.0
1587,0.7107938917548167,0,-0.983192041632861,0,-1.0323716412679158,0.7795747942055694,1,0.058543062837752576,1.0
1588,3.693037343085477,1,-0.6269376424942934,0,0.29546922144908827,1.642505806398194,0,0.11891821741698318,1.0
1589,0.3128375879598473,0,-0.05788838369635618,0,-0.7533508601045362,1.518110991170426,0,0.11697694665224764,1.0
1590,1.794668188811571,0,-0.9918995976400318,0,-0.4394082599996178,-2.223696545219498,1,0.20762548099759648,1.0
1591,3.5732178808312636,0,0.31462781533719464,1,1.6584315075419964,-0.8448097650554048,0,0.8818841912062916,1.0
1592,3.5875709683075114,1,-0.19222575897716787,0,0.9556022260304723,-0.36636910926158794,1,0.2670568149538137,1.0
1593,3.0811936893190235,1,0.5816464462959754,1,-0.8352947862534138,-0.5246729259685653,0,0.7657538934297499,1.0
1594,0.25542544324626565,0,-0.5132078142991585,0,-2.64255666331469,-0.3200034395201274,1,0.0596156792711379,1.0
1595,3.169873067703878,1,0.08042679624794813,1,0.36968868485429807,1.2048129909174874,0,0.7167260583058513,1.0
1596,1.195148308364271,0,-0.2706439273881245,0,-1.7113857423146526,0.7069780326199121,1,0.08450007738842091,1.0
1597,1.3628715229982529,0,-0.6969880685315821,0,-1.2581667542825907,-1.5430440462432324,0,0.16305437865307318,1.0
1598,0.9611534787798957,0,0.2808524445755938,1,-0.9581477715643385,1.1711658521709638,1,0.667714172900992,1.0
1599,3.151813384675992,0,0.5761985728556838,1,-0.04007810570820494,-0.7897503505168991,0,0.8156819945637204,1.0
1600,2.443038137087879,0,0.7301242650427915,1,0.4440166435709965,0.6230289748263685,0,0.7956896143889185,1.0
1601,3.6948767737170645,0,-0.3465839619479216,0,1.8696034044924905,-1.2598219017932653,0,0.3361463293405214,1.0
1602,1.3251979039974775,0,-0.781727649919195,0,-0.6850692200319914,0.36551587727592194,0,0.10858769191382796,1.0
1603,2.8398765786008293,1,0.8460942956753119,1,-0.12163901757013691,2.421971466223237,0,0.7047267341265886,1.0
1604,2.735055305385184,0,-0.9036428529436438,0,-0.22098219526653856,0.2935570773295852,1,0.12491717890799815,1.0
1605,3.9062377999832703,1,0.4036635259744834,1,1.4805587328341758,0.09761530430207707,1,0.8424164065475844,1.0
1606,2.7873338029556844,1,0.24242767066159043,1,-0.7890571496130163,0.5879178955478536,1,0.6964246403503622,1.0
1607,3.230766098101481,1,0.08814395184582424,1,1.158282439681806,1.837513313600883,1,0.7314651055877209,1.0
