run,source,edge_type,target,method,bootstrap_id,elapsed_seconds,coefficient,abs_coefficient
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,11,0.012617550324648619,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,11,0.012617550324648619,,
PC_tier_constrained,discovery_quality,-->,retention_value,PC_tier_constrained,11,0.012617550324648619,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,11,0.012617550324648619,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,11,0.012617550324648619,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,11,0.01910332078114152,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,11,0.01910332078114152,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,11,0.01910332078114152,,
GES_BIC,onboarding_friction,-->,support_contact,GES_BIC,11,0.01910332078114152,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,11,0.01910332078114152,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,11,0.01910332078114152,,
GES_BIC,early_engagement,-->,support_contact,GES_BIC,11,0.01910332078114152,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,11,0.01910332078114152,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,11,0.01910332078114152,,
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,11,0.032190490048378706,0.555396064011948,0.555396064011948
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,11,0.032190490048378706,0.5806373059609148,0.5806373059609148
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,11,0.032190490048378706,-0.4097960361093991,0.4097960361093991
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,11,0.032190490048378706,0.7381576312142715,0.7381576312142715
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,11,0.032190490048378706,0.6980342971744941,0.6980342971744941
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,11,0.032190490048378706,0.2651173565282633,0.2651173565282633
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,11,0.032190490048378706,0.52878750018489,0.52878750018489
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,11,0.032190490048378706,-0.3484020145525488,0.3484020145525488
PC_tier_constrained,baseline_need,-->,discovery_quality,PC_tier_constrained,12,0.008937432896345854,,
PC_tier_constrained,catalog_fit,-->,discovery_quality,PC_tier_constrained,12,0.008937432896345854,,
PC_tier_constrained,onboarding_friction,-->,early_engagement,PC_tier_constrained,12,0.008937432896345854,,
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,12,0.008937432896345854,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,12,0.008937432896345854,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,12,0.008937432896345854,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,12,0.008937432896345854,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,12,0.015328704845160246,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,12,0.015328704845160246,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,12,0.015328704845160246,,
GES_BIC,onboarding_friction,---,support_contact,GES_BIC,12,0.015328704845160246,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,12,0.015328704845160246,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,12,0.015328704845160246,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,12,0.015328704845160246,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,12,0.015328704845160246,,
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,12,0.030399107839912176,0.5472207624460683,0.5472207624460683
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,12,0.030399107839912176,0.5867338229059685,0.5867338229059685
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,12,0.030399107839912176,-0.4155021612027062,0.4155021612027062
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,12,0.030399107839912176,0.73179445733273,0.73179445733273
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,12,0.030399107839912176,0.6667142786867609,0.6667142786867609
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,12,0.030399107839912176,0.25767399608586394,0.25767399608586394
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,12,0.030399107839912176,0.5389123926493631,0.5389123926493631
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,12,0.030399107839912176,-0.3607423505754866,0.3607423505754866
PC_tier_constrained,baseline_need,-->,discovery_quality,PC_tier_constrained,13,0.010187681764364243,,
PC_tier_constrained,catalog_fit,-->,discovery_quality,PC_tier_constrained,13,0.010187681764364243,,
PC_tier_constrained,onboarding_friction,-->,early_engagement,PC_tier_constrained,13,0.010187681764364243,,
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,13,0.010187681764364243,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,13,0.010187681764364243,,
PC_tier_constrained,discovery_quality,-->,retention_value,PC_tier_constrained,13,0.010187681764364243,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,13,0.010187681764364243,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,13,0.010187681764364243,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,13,0.018723048269748688,,
GES_BIC,baseline_need,-->,support_contact,GES_BIC,13,0.018723048269748688,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,13,0.018723048269748688,,
GES_BIC,catalog_fit,-->,support_contact,GES_BIC,13,0.018723048269748688,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,13,0.018723048269748688,,
GES_BIC,onboarding_friction,-->,support_contact,GES_BIC,13,0.018723048269748688,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,13,0.018723048269748688,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,13,0.018723048269748688,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,13,0.018723048269748688,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,13,0.018723048269748688,,
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,13,0.03308049542829394,0.5204748891629997,0.5204748891629997
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,13,0.03308049542829394,0.5845358142334313,0.5845358142334313
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,13,0.03308049542829394,-0.3983612762032441,0.3983612762032441
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,13,0.03308049542829394,0.7456853649281336,0.7456853649281336
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,13,0.03308049542829394,0.6559545932148783,0.6559545932148783
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,13,0.03308049542829394,0.26469221574134666,0.26469221574134666
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,13,0.03308049542829394,0.4937247561346556,0.4937247561346556
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,13,0.03308049542829394,-0.3480128160395789,0.3480128160395789
PC_tier_constrained,baseline_need,-->,discovery_quality,PC_tier_constrained,14,0.009280254133045673,,
PC_tier_constrained,catalog_fit,-->,discovery_quality,PC_tier_constrained,14,0.009280254133045673,,
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,14,0.009280254133045673,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,14,0.009280254133045673,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,14,0.009280254133045673,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,14,0.009280254133045673,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,14,0.01705109467729926,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,14,0.01705109467729926,,
GES_BIC,catalog_fit,---,support_contact,GES_BIC,14,0.01705109467729926,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,14,0.01705109467729926,,
GES_BIC,onboarding_friction,---,support_contact,GES_BIC,14,0.01705109467729926,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,14,0.01705109467729926,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,14,0.01705109467729926,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,14,0.01705109467729926,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,14,0.01705109467729926,,
DirectLiNGAM,support_contact,-->,catalog_fit,DirectLiNGAM,14,0.031193331815302372,0.1346385848420899,0.1346385848420899
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,14,0.031193331815302372,0.5475517111579968,0.5475517111579968
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,14,0.031193331815302372,0.5992070887363039,0.5992070887363039
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,14,0.031193331815302372,-0.3874364748317045,0.3874364748317045
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,14,0.031193331815302372,0.7317094965445616,0.7317094965445616
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,14,0.031193331815302372,0.6634940482708982,0.6634940482708982
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,14,0.031193331815302372,0.22303534376595696,0.22303534376595696
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,14,0.031193331815302372,0.5667983391354076,0.5667983391354076
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,14,0.031193331815302372,-0.33608991091810336,0.33608991091810336
PC_tier_constrained,baseline_need,-->,discovery_quality,PC_tier_constrained,15,0.008892861194908619,,
PC_tier_constrained,catalog_fit,-->,discovery_quality,PC_tier_constrained,15,0.008892861194908619,,
PC_tier_constrained,onboarding_friction,-->,early_engagement,PC_tier_constrained,15,0.008892861194908619,,
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,15,0.008892861194908619,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,15,0.008892861194908619,,
PC_tier_constrained,discovery_quality,-->,retention_value,PC_tier_constrained,15,0.008892861194908619,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,15,0.008892861194908619,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,15,0.008892861194908619,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,15,0.01604069396853447,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,15,0.01604069396853447,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,15,0.01604069396853447,,
GES_BIC,onboarding_friction,---,support_contact,GES_BIC,15,0.01604069396853447,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,15,0.01604069396853447,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,15,0.01604069396853447,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,15,0.01604069396853447,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,15,0.01604069396853447,,
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,15,0.03207034710794687,0.5543541835789737,0.5543541835789737
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,15,0.03207034710794687,0.5863727792493028,0.5863727792493028
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,15,0.03207034710794687,-0.42475410400642705,0.42475410400642705
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,15,0.03207034710794687,0.7222298398352013,0.7222298398352013
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,15,0.03207034710794687,0.6371739036508313,0.6371739036508313
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,15,0.03207034710794687,0.24095108799174542,0.24095108799174542
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,15,0.03207034710794687,0.5409473195616147,0.5409473195616147
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,15,0.03207034710794687,-0.35627758806480586,0.35627758806480586
PC_tier_constrained,baseline_need,-->,discovery_quality,PC_tier_constrained,16,0.008596704807132483,,
PC_tier_constrained,catalog_fit,-->,discovery_quality,PC_tier_constrained,16,0.008596704807132483,,
PC_tier_constrained,onboarding_friction,-->,early_engagement,PC_tier_constrained,16,0.008596704807132483,,
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,16,0.008596704807132483,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,16,0.008596704807132483,,
PC_tier_constrained,discovery_quality,-->,retention_value,PC_tier_constrained,16,0.008596704807132483,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,16,0.008596704807132483,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,16,0.008596704807132483,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,16,0.016019517090171576,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,16,0.016019517090171576,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,16,0.016019517090171576,,
GES_BIC,onboarding_friction,---,support_contact,GES_BIC,16,0.016019517090171576,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,16,0.016019517090171576,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,16,0.016019517090171576,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,16,0.016019517090171576,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,16,0.016019517090171576,,
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,16,0.030038267374038696,0.5887615747321049,0.5887615747321049
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,16,0.030038267374038696,0.5976939649292954,0.5976939649292954
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,16,0.030038267374038696,-0.4392055445052555,0.4392055445052555
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,16,0.030038267374038696,0.7380915660033497,0.7380915660033497
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,16,0.030038267374038696,0.6590840899796002,0.6590840899796002
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,16,0.030038267374038696,0.2651147663356159,0.2651147663356159
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,16,0.030038267374038696,0.5359311351448796,0.5359311351448796
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,16,0.030038267374038696,-0.360997211094582,0.360997211094582
PC_tier_constrained,baseline_need,-->,discovery_quality,PC_tier_constrained,17,0.007306536193937063,,
PC_tier_constrained,catalog_fit,-->,discovery_quality,PC_tier_constrained,17,0.007306536193937063,,
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,17,0.007306536193937063,,
PC_tier_constrained,onboarding_friction,-->,retention_value,PC_tier_constrained,17,0.007306536193937063,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,17,0.007306536193937063,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,17,0.007306536193937063,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,17,0.007306536193937063,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,17,0.020104198716580868,,
GES_BIC,baseline_need,-->,early_engagement,GES_BIC,17,0.020104198716580868,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,17,0.020104198716580868,,
GES_BIC,catalog_fit,---,support_contact,GES_BIC,17,0.020104198716580868,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,17,0.020104198716580868,,
GES_BIC,onboarding_friction,---,support_contact,GES_BIC,17,0.020104198716580868,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,17,0.020104198716580868,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,17,0.020104198716580868,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,17,0.020104198716580868,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,17,0.020104198716580868,,
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,17,0.032816174905747175,0.5636016789967614,0.5636016789967614
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,17,0.032816174905747175,0.5876094232353016,0.5876094232353016
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,17,0.032816174905747175,-0.4183919315605056,0.4183919315605056
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,17,0.032816174905747175,0.7384668076038606,0.7384668076038606
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,17,0.032816174905747175,0.6690271008724166,0.6690271008724166
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,17,0.032816174905747175,0.23102143152339227,0.23102143152339227
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,17,0.032816174905747175,0.5411060941880543,0.5411060941880543
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,17,0.032816174905747175,-0.36018259802916297,0.36018259802916297
PC_tier_constrained,baseline_need,-->,discovery_quality,PC_tier_constrained,18,0.008000666741281748,,
PC_tier_constrained,catalog_fit,-->,discovery_quality,PC_tier_constrained,18,0.008000666741281748,,
PC_tier_constrained,onboarding_friction,-->,early_engagement,PC_tier_constrained,18,0.008000666741281748,,
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,18,0.008000666741281748,,
PC_tier_constrained,onboarding_friction,-->,retention_value,PC_tier_constrained,18,0.008000666741281748,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,18,0.008000666741281748,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,18,0.008000666741281748,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,18,0.008000666741281748,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,18,0.017879498656839132,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,18,0.017879498656839132,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,18,0.017879498656839132,,
GES_BIC,onboarding_friction,---,support_contact,GES_BIC,18,0.017879498656839132,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,18,0.017879498656839132,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,18,0.017879498656839132,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,18,0.017879498656839132,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,18,0.017879498656839132,,
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,18,0.03159373113885522,0.5335283592790969,0.5335283592790969
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,18,0.03159373113885522,0.5608225077612113,0.5608225077612113
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,18,0.03159373113885522,-0.44540522820368467,0.44540522820368467
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,18,0.03159373113885522,0.7115301526765921,0.7115301526765921
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,18,0.03159373113885522,0.6892381316997559,0.6892381316997559
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,18,0.03159373113885522,0.20804868066933244,0.20804868066933244
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,18,0.03159373113885522,0.5737611093894316,0.5737611093894316
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,18,0.03159373113885522,-0.3564311839753588,0.3564311839753588
PC_tier_constrained,baseline_need,-->,discovery_quality,PC_tier_constrained,19,0.00819400791078806,,
PC_tier_constrained,catalog_fit,-->,discovery_quality,PC_tier_constrained,19,0.00819400791078806,,
PC_tier_constrained,onboarding_friction,-->,support_contact,PC_tier_constrained,19,0.00819400791078806,,
PC_tier_constrained,discovery_quality,-->,early_engagement,PC_tier_constrained,19,0.00819400791078806,,
PC_tier_constrained,early_engagement,-->,support_contact,PC_tier_constrained,19,0.00819400791078806,,
PC_tier_constrained,early_engagement,-->,retention_value,PC_tier_constrained,19,0.00819400791078806,,
PC_tier_constrained,support_contact,-->,retention_value,PC_tier_constrained,19,0.00819400791078806,,
GES_BIC,baseline_need,-->,discovery_quality,GES_BIC,19,0.021144738886505365,,
GES_BIC,catalog_fit,-->,discovery_quality,GES_BIC,19,0.021144738886505365,,
GES_BIC,catalog_fit,---,support_contact,GES_BIC,19,0.021144738886505365,,
GES_BIC,onboarding_friction,-->,early_engagement,GES_BIC,19,0.021144738886505365,,
GES_BIC,onboarding_friction,---,support_contact,GES_BIC,19,0.021144738886505365,,
GES_BIC,discovery_quality,-->,early_engagement,GES_BIC,19,0.021144738886505365,,
GES_BIC,discovery_quality,-->,retention_value,GES_BIC,19,0.021144738886505365,,
GES_BIC,early_engagement,-->,retention_value,GES_BIC,19,0.021144738886505365,,
GES_BIC,support_contact,-->,retention_value,GES_BIC,19,0.021144738886505365,,
DirectLiNGAM,baseline_need,-->,discovery_quality,DirectLiNGAM,19,0.02660746267065406,0.5639989689039139,0.5639989689039139
DirectLiNGAM,catalog_fit,-->,discovery_quality,DirectLiNGAM,19,0.02660746267065406,0.5551477961495659,0.5551477961495659
DirectLiNGAM,onboarding_friction,-->,early_engagement,DirectLiNGAM,19,0.02660746267065406,-0.3819153767627002,0.3819153767627002
DirectLiNGAM,discovery_quality,-->,early_engagement,DirectLiNGAM,19,0.02660746267065406,0.7266279709312852,0.7266279709312852
DirectLiNGAM,onboarding_friction,-->,support_contact,DirectLiNGAM,19,0.02660746267065406,0.6717849583992888,0.6717849583992888
DirectLiNGAM,discovery_quality,-->,retention_value,DirectLiNGAM,19,0.02660746267065406,0.18555348104062563,0.18555348104062563
DirectLiNGAM,early_engagement,-->,retention_value,DirectLiNGAM,19,0.02660746267065406,0.6072073322772646,0.6072073322772646
DirectLiNGAM,support_contact,-->,retention_value,DirectLiNGAM,19,0.02660746267065406,-0.38252612502571415,0.38252612502571415
