scenario,x,y,true_relation
linear_gaussian,-1.3922152843740014,-0.5615763424959599,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.5460539227830125,1.6801423863677107,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.7978869910322424,-2.004350645870913,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.2458110970488758,-0.8758659066097111,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.13593303415097105,0.19003847149186426,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.10193435827415738,-0.2554985698472366,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.25881429911438986,0.2784953644552224,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.0633871991386725,1.1563246090410306,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.2434108483131787,-2.067393365863282,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.1908289680185653,-2.4929728905506376,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.41835826023423806,0.26297037229912607,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.06514130541235665,-0.6480075742654172,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.33776597932135133,-1.2213485767682066,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.9926934632930988,2.0939174092189217,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.6038749284696677,-0.1398681458625679,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.6353444026481467,-0.5648656172351715,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.5863985454843593,-0.1967828480499989,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.32070076181766505,0.6625351061488493,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.44288987320589074,-1.4212456585491524,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.3930264282023863,-1.3063822161092071,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.6236606471244344,1.7363654936161255,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.3370287449509327,1.062833257170911,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.717137602600714,1.786626322400838,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.7395275859374345,-0.03591320220489691,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.4687958310565263,0.1687078040812764,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.1094437944687192,0.08537558883831564,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-2.4796627301290615,-2.8525954598409005,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.6738548611248323,-1.1846366142831375,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.017970567538416533,-0.3520850107386838,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.4769025612341218,1.4649430924912883,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.572874447652,-0.14928936965859252,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.32603171327496583,-1.4768076785090734,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.445288051330184,-1.9907761179171277,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.8344402255183119,1.4536964591667814,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.4463434239168314,0.2257148764602076,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.1413536375669875,-0.6189267613357542,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.086159770010023,-1.0567650309219478,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.8212474936650729,1.661026906944024,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.12384311381992381,1.1717553360270299,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.203055835479905,-3.222028129573519,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.43304451513991543,-0.262542650366078,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.3743856973572253,-1.094309875363781,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.343774784536143,-0.15934268051982314,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.9137045525953229,0.808865150897557,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.9501811147875836,-2.1915206826430467,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.6631195503480085,-0.06341697803510304,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.0307128408667245,1.6261756915474566,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.7474182359227032,1.7780378524121527,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.372842472022908,1.7054358322965268,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.4860474697238528,-2.4138998673991234,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.9748646700352468,-0.6312670169297139,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.017571266997083,0.16935893456132156,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.9689534065304122,-1.798685172031616,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.3260295795020977,1.9534598436094885,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.05872880157435437,0.7439191687217679,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.7625406017296437,-0.5401126057120873,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.4869346517308482,2.827567983372533,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.01846397125559416,-0.23381662435465492,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.5193776111239747,-0.1510993580985573,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.16606181150340987,-0.7954794706122461,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.2486835634516813,0.04187537427280258,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.6059970548987101,-1.7741629979631033,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.8824423176436275,0.1145098850004127,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.306421561011806,-2.018664003988707,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-2.1444014751213403,-1.6646422727431462,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.9906379104868016,1.1400127113814218,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.4555468413376667,0.3600186245980608,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.206301853624445,-0.055405679859890755,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.8054627804204249,-2.5921094101026982,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.40205037746269695,1.2772160903947962,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.6874603149381401,0.9927809551420819,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.5840430018544682,0.7040002391001496,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.8271788028933632,1.0961646630186328,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.13951934123539,-0.23558544820371097,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.0970877955992548,-1.0642909514175576,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.85186538118955,-1.6566262420089233,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.7380017715397352,-0.3020037040594099,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.0297810758013295,-1.734967488746344,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.9723243298438183,0.06517257236296348,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.0926869926305636,-1.8129475606289975,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.47720456423926405,-0.8327462505597354,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.6522787242637652,-0.5525887880492294,"x -> y, but ANM direction is weakly identified"
linear_gaussian,2.229534055292334,3.2148246518701025,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.9170499281446733,-0.5859869658734084,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.4740528404933058,2.1295202996518148,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.8401368790608272,0.6525284349486338,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.2059589569755316,-1.5114415903901297,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.8481647026727926,0.9835501631052864,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.3396567977441291,-0.6136673349562696,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.347158647335725,-2.4841709820498545,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.2365289078642858,0.8665730733193006,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.48556896041500197,-1.2756015190018037,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.0603375635859267,0.8615641066306716,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.5343854064888905,1.9317605883246713,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.01762393500977733,-1.0176731776244794,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.9645665423111738,0.6003847399819394,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.30992197991812565,0.7267874534887356,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.0610695937668226,1.4593826121144602,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.327981578122005,-1.2630171814365587,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.7545111796812694,-1.1354969498957452,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.2139317951034936,2.122026475008049,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-2.115674403792649,-3.18333468514864,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.47631853384720746,1.2855235213890985,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.4167015570878098,-0.3697534593502727,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.5524153008198199,-0.7596853463214048,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.704992959859966,-1.1966791911691073,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.2907609274358105,2.2180805297157415,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.53790096641381,-1.4962083788518648,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.8351830044981331,0.6832891241550544,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.47715353484453255,0.6564107987970265,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.42976071690263423,-1.2660548407122627,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.08873681259349563,0.8807269987696194,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.7069849072540032,1.8739251485737376,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.5978325035881158,0.18729692201251735,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.5216379696484426,-1.5103311272120936,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.2820181948983559,0.731344623400208,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.8466737927045382,-1.9742548359051948,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.41307974188931745,-0.7280953323210566,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.052500918683702914,-0.09956084370134202,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.7372576185846613,0.7723468722810769,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.8166662662352746,2.5890061306599748,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.3425548443008916,0.08772811978310152,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.11512485888677462,-0.3983131416772182,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.8195065355669848,1.8723057269945933,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.2857616675517918,0.11881091949781666,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.6911870684214059,-2.4039757764865346,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.6028398685580639,-2.1858456531447814,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.2396781596297055,-2.428998300613948,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.6966144013407269,0.6497802039532644,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.273376495479946,1.689921708100563,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.3562085674218433,-0.9097753090301299,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.0315389287938335,-1.1801151516364166,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.8011626504321825,1.1861630643971213,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.9635564556977543,-1.4699742331498662,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.25332829543805635,0.3502290615523916,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.1998636646360687,-0.30524702510085944,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.387117855692386,-2.1419931653069546,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.4044433371205838,-2.8728841465259203,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.017281189226604748,-0.2502281852434226,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.6618494748148305,-1.4099890375614712,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.4364287775381311,0.47853516752518244,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.2993407460789876,-0.9579345621195303,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.4902551811040163,1.2446446992562419,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.6192310251064989,-0.4578576491950257,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.2525855584216463,2.505754071303675,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.0197375299280158,1.4570798729818812,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.21625822875989165,0.5348050245284841,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.10828074864108106,0.4002972109035339,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.24359953875065973,0.4987562301874159,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.4637568545667715,0.16470245318083027,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.2742268865909811,-0.30211163606178726,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.095647855704023,0.8398710398177012,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.5084494248243437,-0.7963342072672722,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.925134831754206,-2.148566454599547,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.2463602052071289,1.1603087190525316,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.1083916331526644,-0.3063361536527597,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.8324189998126181,1.433716174280292,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.5959964367140927,-0.23336613508456105,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.12948589152871934,-0.05692138927517934,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.10728639312158916,1.090132966847578,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.1267161833070499,0.4153380679277946,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.6592717798877564,-2.110962217106695,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.217442086883172,-1.4133241256845606,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.8209204641194146,-1.119204194350653,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.09132381544829293,-0.9859362427213912,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-2.265362499238605,-3.9151872695008745,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.43572113149508396,-1.2061990052694669,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.9819438560963549,-1.921924166017031,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.08817387560086946,0.44331638126191586,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.8134439107624751,-0.4927181232856437,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.062289939653688974,0.5612016444559991,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.22815505708156877,0.5576406325891582,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.2960766664647623,-0.13517004864550408,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.3432452827822298,-0.5920572473727531,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.2435304058786614,-0.015592577812899466,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.025746167320006196,-0.4633105046815944,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.8178855444046158,-2.552125734871041,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.0721804757233129,-1.8231519550446982,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.4362382563890916,1.7863499278640682,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.5164966568607166,0.5598813874084139,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.08427974635315506,1.0288616292256685,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.081539182121713,1.5473562613448264,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.18024403472927691,-0.03870904433179928,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.24915198484000245,-0.2937565943069352,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.3026655823971458,-0.9276173671145287,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-1.7759262400550233,-1.939886714571826,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.9390840033727519,1.707768263654402,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.1891779538732973,0.14600247049499687,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.09410845642038006,-0.8963609172185892,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.3342259212106848,-1.5064634207645105,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.6349649103807634,-0.19494485245760607,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-2.259101650388679,-2.4437410121445566,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.15113455564731318,0.40412115301459617,"x -> y, but ANM direction is weakly identified"
linear_gaussian,2.1810168127442684,1.8787467041169847,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.9881647906374782,1.7080760270679334,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.28816837880616497,0.22606703515843152,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.9246934116752795,-1.2391022086410155,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.02568686772974804,0.476285665804464,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.37089990538026363,-0.24350364705893301,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.12032195102693634,-0.18544009446739784,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.8340533164096553,-0.5261386367055032,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.9531520432963024,-1.2932200872243833,"x -> y, but ANM direction is weakly identified"
linear_gaussian,1.067676535237283,3.089463882689542,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.1551268513601096,0.7266529820704113,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.5491784915580957,0.6804376273493203,"x -> y, but ANM direction is weakly identified"
linear_gaussian,-0.28366471374671204,0.1336383070287689,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.34733948323304564,0.6079424529800574,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.7622990882029884,1.0742582152225424,"x -> y, but ANM direction is weakly identified"
linear_gaussian,0.07244334390410466,-0.18251435790731352,"x -> y, but ANM direction is weakly identified"
linear_nongaussian,-1.1394896284429872,-0.42126233899066934,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.1886056963196459,-0.181423077889526,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.0431971307857328,0.8244769542898012,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.5200001252262967,-0.6577514774003159,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.4617165312415249,-0.24644222618845213,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.0749732318777798,0.7055959446357759,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.5265447776050665,2.3905060817506936,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.13897075811243065,1.2504463087884348,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,4.296508474615522,4.256493058262022,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.7235174845125402,-0.589583331988368,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.5205459175547726,-3.639382769734775,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.3694709761038292,-1.4558478087893079,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.8174164530575506,0.9883648027422698,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.08262648275892155,0.4541971671301914,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.8872416116726054,2.407576598789656,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,4.48571596421399,4.192539246155631,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.8610398108734658,1.8652312453277844,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.1251026476183141,-1.2960527379031528,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.19862440118991637,-2.3696226430353278,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.6001781939891371,0.810191818128761,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.8197431522737708,2.0910396244309424,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.2281943230130705,-1.3358426585822887,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.2551897033329482,3.448553152109357,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-2.223677827798639,-2.621011776401519,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.6659708001946779,2.5133208066295585,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.15772919404971036,0.3012325481445825,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.3734336423233335,-1.6413247053508697,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.481239960179229,-2.3015180165964164,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.05017767090863117,0.7183451676585523,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.01205086833064004,-0.3109949349357978,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.07979801468243604,-0.28787967434034967,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,3.0827964309009377,3.3620608630146642,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,3.1529845229607467,3.6375136146301723,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.5254268252872188,-0.8080271031729171,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.8993353036507743,-1.6408847911135478,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.5381926237464779,-1.1651543637791852,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.9862055699544575,0.6299777279180243,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.6392614924589036,-0.5554885406640586,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.2568842415015902,-3.4891692489074737,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.23295116896368073,0.047404345855706215,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.48066721682403496,1.255389109381179,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.056331372808716,0.13070050901222796,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-2.153093951442305,-2.204394918818519,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.1160107676198165,-1.9055379337555347,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.7493242881431549,-1.0792117584145855,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.3248547899257207,-0.4797445543516444,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.13345444269811574,0.9458459711831743,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.7518211357012736,1.563329858618764,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.3588265026089444,0.02800595593123617,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.3124571197209331,0.2679553056823215,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.3942105752210331,0.8186339192830288,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.570194300210497,-0.3867439178853165,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.11455314845049468,1.131163713720724,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,3.3667727605916435,4.155888183133373,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,5.050204150999661,5.35946191077776,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.16333034487543732,-0.28373511864177986,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.0455585611545894,1.0819082417661203,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.40305176600375336,-1.1402424736796686,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.9325044657570368,2.160848981625917,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.2802032988864421,-0.916427980369358,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.8159425138817303,0.6130949948837301,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.8553015415898282,-0.204217317350194,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.915376795578835,-0.8142677931723601,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.2970308997267636,1.0756926777892768,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.8310208745164791,-3.452556929180604,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.5159459948279734,-0.3522556108238051,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.4327412087522113,0.3556459771477468,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.5272622755604276,1.0126589734303963,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.45031936388862415,0.38309967826934477,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.0221552946385806,1.3593860045673807,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.4462076205983445,-0.27833967845746876,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-2.5507557344374803,-2.495074090989854,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.0815144904186116,0.21715101909925316,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.6237534975711938,2.0034781348376787,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.4363163175406392,1.9969771931212932,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.2924535237236998,-0.4938723208835614,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.5248504796548972,1.9113319482295623,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.06344101161773327,-1.1960579920271326,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-1.4723849858792926,-1.8012475466523752,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.2860165356350377,0.10013666742089394,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-0.12620429758663157,-0.23507220378605986,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,1.2082155590957113,2.857580726966812,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,0.25101095139830026,0.005000936900298181,"x -> y, but LiNGAM is the more targeted model"
linear_nongaussian,-2.038446561791953,-1.7133060672479514,"x -> y, but LiNGAM is the more targeted model"
