feature_exposure,weekly_value,user_engagement,prior_sessions,account_age_weeks,is_power_user,baseline_value,treatment_probability
0,4.383110078940997,0.023326964818099052,1,3.635822162325213,0,1.9162560202127392,0.43471864386664133
1,5.294381230757594,-0.8225714233052069,4,5.621547293771659,1,1.6509736149502363,0.38884123994606806
0,4.368229734106744,-0.844861066863757,1,5.87529189303826,0,3.1604220803033094,0.3225814163061296
1,5.274758740750283,-0.10614798908426289,1,3.476302842736225,0,1.1546034863312902,0.37375474935481645
1,11.034723721366504,0.8461068725348259,5,20.967894643790338,1,3.8394858569668333,0.7558876621558341
1,10.522365275469525,0.8191206687474563,3,7.615546689573674,0,2.750090683118118,0.6367027349220091
0,6.294976510051408,-0.29836589940245883,5,5.21208935909397,0,3.0074028343798322,0.4587456267018189
0,2.1906930266779705,-1.2220406133993964,0,21.657329279923037,0,-0.8968367042579954,0.1060385666294346
1,8.114336346025851,0.8140957442262181,1,2.908677483497212,1,1.9094879602295705,0.6962585077134146
0,3.6350219149763596,-1.5846764644020441,0,3.5467324794877895,0,0.7818729963961477,0.14008700044943148
1,8.760614595432388,-0.261516550776989,4,3.3227349992429427,1,2.558860516276275,0.5529798367249672
0,7.5894359528929405,0.7909596183658021,2,4.282275695041525,1,4.756683092934021,0.802163286936447
0,3.609239735433949,-1.035944233258439,2,11.269626717126012,0,-1.2993441796572198,0.1385162407854943
1,9.346708114898476,-0.14325708419632166,3,15.313173233712547,1,2.6007584401278425,0.5239437775493524
0,3.4005867087788766,-0.9048147526551685,3,3.377821474718678,0,0.31115560108879703,0.22403797662835448
0,6.39472224319889,-0.775822584750068,1,8.434385874433275,0,0.7457893809449413,0.23005228872709393
1,9.376236188327189,-0.501106683714949,2,4.209484947365691,1,3.192106886144507,0.5135950872167155
1,6.667513047811747,0.6099675997051877,5,0.836317195288428,0,2.0324128356612086,0.6063301173305184
0,3.5759837934776773,-0.690164933274703,3,2.6770842052143693,0,2.0706894997096743,0.33000768286542603
0,3.511186246149671,-0.6691868160723906,4,21.122592011513,1,2.6235504604500925,0.40915050770862915
1,8.537125662182664,1.451505463347702,5,1.8485891592583195,0,4.34787670790704,0.8253539362450324
1,11.8933878649627,1.3813530717411373,4,3.1785976886924563,0,3.975948859139863,0.7961808477938108
1,11.44257867908157,1.0382506842541164,5,5.023137299108192,1,3.686157718286487,0.8164509692838774
0,5.176103884280329,-0.10116432955031056,2,3.962829698845658,0,1.4101839547451358,0.3945234822228143
0,6.179442502341153,-0.013352615450132358,1,14.035323220676158,0,1.2087436811702374,0.3567580296103754
1,9.827977115506247,0.3651044849079573,6,6.759763853269365,1,4.906102759077916,0.7706363173219793
1,7.554197461709736,0.03344990113032838,5,4.56684537200864,1,1.5930044836837292,0.568775786671095
1,9.248565028298003,0.0893120798916699,2,6.946020147290308,1,4.070047266332265,0.6595453525128647
1,12.35431230849308,1.077445902923408,6,1.4846116672364826,1,4.693068743130321,0.8603621711542214
1,12.01057632896449,2.0793772013991494,2,2.8467229772074716,0,4.817883813375352,0.8822983965116016
0,3.6602714771938247,0.346042394331778,3,3.3828480601895636,0,1.7693742134939252,0.5124889111004182
1,7.767989761235644,-0.21899958618903267,3,5.994253930467637,1,2.6881239749505488,0.5479797408562348
1,9.321276826254989,0.3645706580681889,3,16.14012624411711,1,5.385756845937626,0.7401418596500888
1,5.212642326675126,-0.14058631144330302,3,6.13499417850474,0,2.283495307381922,0.43099446831600075
0,4.517881065353363,-0.7117235405900995,2,5.192597005498385,0,2.9890389939827133,0.34990427851303846
1,8.167883433406825,0.2844373677433,4,8.760825379678574,1,2.946477124839036,0.6559805490579816
0,4.360565696248669,-0.366019358549624,8,0.8809323241178533,0,1.633365026519176,0.4232718258874154
1,7.730068625913558,1.248814015801934,4,0.44834834428727904,1,3.095105622400724,0.8279755649364692
1,10.300668706183004,0.39719163178822764,2,8.212474999541696,1,4.785527910462669,0.73723987347764
0,7.784194358009021,0.2915888985827536,4,4.365615812937675,1,3.7953405035109546,0.7082407252037408
0,4.632038718866648,-0.5406466333931677,3,12.881980788768203,0,2.0095179832009546,0.31998441579129455
1,10.505904462363763,1.0926709373314474,2,12.851411570308379,0,4.893558483393335,0.7483962723354968
1,10.444081945580532,1.3154543310217206,2,8.250605461630132,1,3.317377857253357,0.8133733230096446
0,7.747406420323877,0.5563986991348943,5,5.242301948613531,0,2.002691291787308,0.5785984876355732
1,6.444878609721109,-0.5526260626203315,0,5.843203332323001,0,1.5697085598752523,0.296127487258588
1,6.828399205099883,0.17456243142640862,1,14.200657771472047,0,1.8168684904131254,0.4206791053305027
0,0.48691530013769635,-2.9287700782463815,2,24.425549611652308,0,-1.0349753746743922,0.029701840785345438
1,8.937717545957112,0.35114552308015656,1,15.8472016548273,1,3.642505776960026,0.6483306746283524
1,7.54823252399515,0.8440578901784709,0,8.711332886987499,1,2.5537446457209714,0.7016830402738478
0,3.919987473798534,-1.3610762130320764,1,21.55773375763839,0,1.3025324498876953,0.14657499190014842
1,8.330589533544435,0.38369055618190534,4,4.568220455762956,0,3.852668676602028,0.626905219471265
0,3.6563820202372037,-1.217948747598855,1,3.548615576402298,1,2.2465113792335867,0.3233790716712298
0,3.5234686999657097,-0.4258391285904186,0,9.861067195023214,0,0.7507187663142056,0.27121961377379544
1,9.556359867748931,-0.6177007443283525,1,5.262954157378734,1,3.6335953503090592,0.49840354598474834
0,8.624045764597557,1.5502794843474295,5,6.716775858366287,1,2.8679173201978454,0.8472321655799028
0,7.296100268565081,0.5902612383832384,4,8.719045827071236,0,3.350072423591746,0.6274839077311425
0,6.199203974425174,-0.06969394130362393,1,4.337695379453238,0,2.7785383275264484,0.45633329837778175
0,8.770758230794595,0.02479663101299835,5,14.88898098164725,0,2.858605844564923,0.4795673251908618
0,10.367703884195034,2.5384334752995534,2,4.805407994271482,1,5.287823389381267,0.9476597741766873
0,4.243904524581835,0.01450528445657019,1,5.643295760261124,1,1.8798638516192803,0.5356711859319522
1,8.441695904203263,0.3740501799376294,2,5.48551671143561,1,1.9535846245871076,0.6195584083108928
0,4.726178320980955,-2.4583571031315254,2,11.568781457578345,1,0.6686365638009775,0.10654865993419199
1,12.333625197489859,1.2656419825356728,3,5.841563573146818,0,3.544602845147117,0.7509734351270835
1,5.930211469552373,0.1852219300466693,1,4.212921390429437,0,1.6177787467477682,0.4498045243079781
0,5.302605627053124,-0.6567533426649687,2,1.9284101271293617,0,0.7867826933697627,0.2754844007154855
0,5.321424621963741,-0.298144548907127,2,8.975800195751727,0,1.5956223067543336,0.34886585988206387
0,4.822004770540959,0.5474624436523258,2,3.0863128136589366,1,1.3830502898849495,0.6337376808844758
1,7.07270202510924,0.3527853247920244,5,14.273843442436386,0,1.886546634320364,0.49885748575378375
0,3.7817192985751324,-0.9837614767846713,4,5.8220528157145885,0,0.7368189760925213,0.22846902472748695
0,7.1883289006877344,0.18555372106481813,4,11.735752910685132,1,1.3172630620429073,0.5488088942876617
1,6.644296668108322,-0.09011890703157134,5,6.202042998132436,0,1.6952205240846079,0.4314146685165818
0,8.123606783365329,-0.5635640482471391,1,31.551169082709862,0,3.1998689917757925,0.29025519099997954
1,11.688912184681191,2.0088953488182324,6,2.940682396159148,1,3.9777544832654206,0.9167171967383737
0,6.057371504932245,0.5055131515246905,3,6.544998859785565,0,1.931553935451658,0.540547344485707
0,2.7483602051193,-1.3682218410625824,3,4.758285588521318,0,0.48072237181826355,0.16800855154409283
0,7.539868954427127,0.11499743685561298,4,7.29894297237626,1,4.109385104254152,0.6823062695546659
1,10.46781615253607,0.02576840973185814,4,3.4370607810308855,1,3.000732541470514,0.6292977474281102
1,9.378455641424567,0.46136001180741876,2,3.3787101488269045,1,3.4461899214829708,0.7084040148128294
0,2.9573392220663317,-0.6422135541318548,6,21.78876239272173,0,1.8077660417694652,0.29130610480410124
0,3.323921126211692,-1.7612881082997225,4,7.100094240602939,0,-0.2891908287993956,0.11270836584181944
0,3.9420152672112305,-1.0086852757709799,1,5.951222444430179,0,1.7416576612283903,0.23905179951376268
1,11.712681829366172,1.972951979641565,4,12.114797042026392,1,3.5758228563894563,0.8881323401435905
1,13.653055952328483,2.652953739429894,7,6.23791243560515,1,7.675346628816488,0.9745153418145954
0,5.6855718523992715,-0.2166722178297538,1,5.847486454080923,1,2.000316400417924,0.49475349481731623
0,2.541506944591493,-2.4930166744148123,0,6.515370753825499,0,0.2271594370896074,0.06316765163929587
0,3.5671647939353903,-0.9339371955771714,1,2.5205631867468585,1,1.4799562607702896,0.3432223700524536
1,8.766443226708976,0.36972630276588697,2,2.340269550687409,1,3.25937744760484,0.6883791364180423
1,11.259361444808716,1.2212746144576463,5,0.5275107587862045,1,4.294924921179546,0.8615342745302386
1,9.494305690756336,0.7183241552440459,4,1.7793774971292922,1,4.463872017476746,0.8023017753130234
0,8.273536148292951,1.124640666870362,5,0.660829776849527,0,4.942668783238138,0.8066415765282144
1,5.869096545225029,0.6824524638088872,0,3.4222558992643957,0,1.562009616180154,0.5391770432882751
0,11.09025793803515,0.0874611204383751,0,14.05139785548441,1,4.173023066474791,0.6210018040161982
1,7.592854525958187,-0.22691982832611057,1,11.736616046302032,1,2.646784756907395,0.5029429280215612
1,5.379369406450426,-0.9064077838960889,2,8.519238767558342,0,2.3453465863513996,0.2781121205780973
0,2.057732421091832,-1.8422040422713828,3,10.753917738174641,0,0.34027662024647676,0.10938712283844779
0,7.198506589123202,-0.8748421667544447,4,5.381802756055114,0,0.3603515676394302,0.23173674243393422
1,7.152203864778111,-0.37643226289398923,5,12.789583214351994,0,2.6455589672547877,0.3979826713339348
1,10.359139032646972,0.7931452515913806,4,4.634615035940017,1,3.6132486063460814,0.7768922273389746
0,3.945221771370397,-1.7874965757674255,7,10.677439179946612,0,-0.5138107761749977,0.1127532822295793
1,9.200701319815895,1.2409460826304128,4,5.853149457995422,0,3.915580489990674,0.7681822883147748
0,0.9658451003080097,-1.5370962342010066,5,15.265794818771964,0,-2.1569378566101713,0.08785978903428854
1,7.9144602693678285,1.489566144700809,3,7.164618880053932,1,4.193452502170638,0.8632882716086352
0,2.9814673924422936,-0.8329046049035431,5,1.300575570020089,0,-0.3555772324507249,0.23024155445719807
0,5.248207223693351,0.39297392078981375,3,3.0968505092911283,1,2.992652569723442,0.6870700509510176
1,6.529212665256727,-0.2379100331353997,4,5.377031817957104,1,3.5610721796452705,0.5989833688297127
1,6.124597071043409,-0.030058776808734727,3,8.746614574761347,0,1.7980253620797966,0.4193015706288924
0,3.6798134216655614,-1.0036963652581319,4,17.87756504437313,0,-0.0927978037838677,0.1708407883792123
0,5.224618327350989,0.21234083500732603,0,3.391087823146354,0,1.7576325164478015,0.4552532510412939
0,5.815802263736083,-0.4176915553680861,1,8.62137582864813,0,2.98928032715812,0.38328744666145104
0,6.551671277030425,0.5700984808146763,8,5.268055133540246,0,3.6826695870625064,0.6864537284649115
0,3.325271343907452,-0.0057645131271665435,4,4.580547842315085,0,2.7486976806278576,0.49660497917415464
0,5.840356271549442,-0.3238634687677274,3,5.068055652937247,0,2.315968399989467,0.40085162398472657
0,2.0072171724958294,-1.6060925752372939,1,6.915669866267084,1,2.0803106370097857,0.24369137096188678
1,6.810847824401196,-0.0032736181406223747,3,6.171888071400711,1,3.56725280220687,0.6314060077690776
0,2.034620886610531,-2.3423847315023245,0,2.166404560260717,1,1.3952564389006006,0.13855396007181012
1,8.571187820917265,0.02372384726525624,2,3.640635748426557,0,1.736274181130874,0.43576305808420523
0,4.584805229526353,-0.08052635824128934,2,8.04874691373503,0,1.5851061206748773,0.39218638876637507
1,9.009430908997178,0.8879180050799597,2,11.189769464988464,0,3.087253783248261,0.6433510618589097
0,4.676714318901656,-1.724975963319342,4,22.225469012048656,0,0.4838141418741039,0.10845699138742955
1,9.61806341308495,0.8584567527210643,5,6.36830016797447,1,2.5449804336735777,0.7503045070732505
0,4.46671375990406,-0.18975100466920752,1,7.973316497625765,1,2.0204361005635163,0.4931720917015323
1,9.239319707433213,0.5540470241578487,2,11.541060653823013,1,4.637483706117191,0.746043032738735
0,7.013551449209651,-0.35481131621437534,3,4.726914702102653,1,0.820297288740526,0.43273689495143336
0,5.428768521007719,0.06472478177619304,2,22.76273128405065,1,1.654959530910872,0.4803428274793422
1,12.023146067931679,1.426501318806207,7,3.2845978029235745,1,5.509236976157196,0.9066820606042032
0,5.003880939007687,-0.24843041726732182,3,3.5541232901838717,0,2.135783189964373,0.4121948005274481
1,7.0875846872745685,0.5560517356130905,3,2.6669977554896827,1,3.317307706854063,0.7287516072241663
1,5.667393831982209,-0.3146924922075205,2,3.9769070016657233,1,2.016772000190711,0.492987160220619
0,6.593310302332762,0.11045279890300558,1,11.257096899785207,0,2.948342047446362,0.4748148808284901
1,9.334643586914979,1.1361251919313446,3,3.3306633153909444,0,3.309928084524266,0.7292707504863619
1,8.62499511299133,-0.25962436960708973,4,13.884937349685346,0,1.7200312521776837,0.3630923854960689
1,7.0629744962198835,-0.058106817983863454,3,11.368932741120256,1,3.2274664492172693,0.586247441287917
1,9.346139799300222,1.171491788157606,4,6.126558853603025,1,3.775090371755985,0.8263982793684415
0,6.042513140525363,0.4565693697276007,4,8.966247649409384,1,3.0042519983104676,0.6881773921733334
0,6.211730987836006,-0.47658023942289773,4,5.9036499831121025,0,0.9393043199595505,0.3160556871140876
1,5.279247664493789,-0.07112853859870098,2,2.9612516207520114,1,3.238770249652983,0.6050214481890114
0,2.7592460501132186,-1.134650075686926,2,4.841149527129318,0,1.1804695707480894,0.21177763786089954
0,5.035849281089688,-0.6090396376516234,2,11.293905022062749,0,2.2652767740990525,0.3157041244748858
0,1.6679352742563613,-1.3549169498775797,1,4.180985206017702,0,0.9101101596958436,0.1715578749969752
1,8.565076990660527,0.1249611241592572,2,17.851713104044283,0,0.5187102369540679,0.34658944031485467
1,9.675895483675024,0.4291601797206705,5,7.047818254700327,0,3.496433513749188,0.619375307909164
0,1.9429450686663339,-1.861144821779302,2,4.2052995887384865,1,0.11250059472094565,0.16117718204191406
1,10.13024134011741,0.9960375784824036,3,6.266555422648961,0,4.719239045219351,0.7533722859986561
1,7.47087411379129,0.36334067121620434,2,6.100163930800896,0,2.5600823148795997,0.5352381193542962
0,5.1567906490017235,-0.6784910242249164,3,12.383566144058822,1,2.6542014436837222,0.4310162646237304
0,4.3164506972673555,-0.8277582252442608,3,7.8251228196945135,1,1.4381593077266501,0.36078663440436043
0,4.901844811475975,-1.0151443440516492,0,9.040270785348751,0,2.7875072053634002,0.26110791434747516
0,4.40450886110137,-0.3357745024660138,3,5.479969265981628,0,2.7639185189822566,0.41871870819530715
1,7.217068528492975,-0.14448343075482262,1,9.605926808044295,0,3.5098551124561475,0.45817183223309227
1,11.16823074935239,0.8389135005324021,2,6.607100241415953,1,3.389608019531964,0.7558289151244787
0,9.018488873292988,2.3272883903930532,6,6.472326934492905,0,5.831381466414729,0.9256024699674955
1,7.13212025739416,0.17106093222689556,1,3.4311580835383726,1,2.245251950779677,0.5925294133978671
1,11.396362689520448,0.628978842545822,4,12.662439053275266,0,5.924121579821639,0.7326424328330134
1,4.892127676086691,-1.311556520813498,2,7.121380980780515,1,2.303011942672545,0.30672747144118345
0,3.711378267801348,-0.14087884303151374,4,1.294490053600458,1,1.5996548860156197,0.5368855063477772
1,9.376255311728903,0.6943893231005787,3,2.918136681972415,1,2.647748809603809,0.7233798442118171
0,9.223084051009511,0.4568113439020919,6,4.722585822499805,0,3.647665281151178,0.6488853745189985
0,3.4549591580116283,-1.3894244498036377,2,14.739789923725144,0,-1.049389567181271,0.10788643223388948
1,9.976494152457485,1.1544200536672313,3,12.794982319527701,1,3.1031242679031177,0.7811253016020785
1,8.068375784473915,0.41088636378731613,2,6.111644122719775,0,1.774261820767574,0.5054714799196822
0,3.9108949911699455,-1.442629769895392,2,9.09020636334893,1,1.7026487907372303,0.25541693786278796
1,9.762519780512381,0.7223774298262919,3,16.83269362253738,1,3.8143218773653684,0.7326826075051088
0,4.589503415758213,-1.03887932860549,3,2.366220903031747,0,0.6742537627531081,0.2206734703703887
1,5.473100980698836,-1.4259402228787874,6,5.029827040700389,0,2.1328760499578556,0.23154204503189488
0,2.7942627752476006,-1.2186923230565196,4,5.313270045348668,0,1.7927354883550735,0.23395613161975523
0,6.326367626012941,-0.2492823299557861,3,3.956262933789917,0,1.9032904520252285,0.399364982165104
1,13.18064107616632,1.3867874239325282,4,1.0718064059609766,1,3.8459578969413375,0.860871157539983
0,5.240664314698052,0.5781665626204775,2,2.8581980184420934,0,2.2442973211678203,0.574080616128868
0,4.008945913342351,-0.5582983556032212,5,1.7855579200770473,0,1.2240355287082898,0.33657050202657357
1,8.086684440551148,1.384057223821679,2,1.4246769799799812,0,3.5821648001192705,0.7742223750949944
0,9.08033542783762,0.30332667312383477,5,14.81455733041275,1,3.969160663141161,0.693019755611965
1,9.991689864020948,0.8935929513159852,7,2.4486988311498035,1,5.180532386310454,0.8574475924169219
0,4.549802938204758,-1.5348929155817896,2,3.3636589058403548,1,1.7578310412202285,0.25983948347043884
1,8.008009790432439,0.5032838743951658,5,7.940671646120261,1,1.8672362207216153,0.6585781242533448
1,6.034738388832164,-0.291688440973769,3,2.2137060179180974,1,3.4216411104312163,0.5836491843908362
0,3.7497632824639053,-1.3828729769752057,4,1.4096420089896158,0,0.4224527766253479,0.17756211679322928
1,7.277094842968828,0.7125111676535503,1,5.026965432000184,1,1.8408593423034183,0.6688030306112294
0,2.316423849295826,0.1104181500220886,2,6.216647613588205,0,1.4775080648607304,0.43059755029831503
0,5.490355209028938,0.16970276746149443,2,11.932741463759914,0,2.1130587506822147,0.4524894809949911
1,7.3491805905874665,-0.506631200720703,6,6.322969610013406,0,3.5482667721916483,0.45004320030740563
1,6.375024895156324,-1.1586996400785403,5,3.144836057920296,1,2.194209380779064,0.36928383917334506
1,9.72843699577106,1.156829918174638,6,6.07846675066168,1,5.331271267532677,0.8744115864765313
0,5.126635662510214,-0.055370904497033246,5,4.099706520795798,1,1.9898440298429279,0.5725288886949572
0,7.539524993924885,0.7141334842174559,1,8.913430866706959,1,2.468023563089773,0.6837825908907187
1,4.315520453367758,0.0024534547605256215,2,10.847563200454909,0,1.5542419229654036,0.39654012921796944
1,5.110915318573118,0.24094323811181237,1,2.893565847863031,0,1.6186442385811888,0.46582336368150506
0,5.236980710387091,-0.6855491332245798,1,14.18052764342035,0,1.7931288530946188,0.26648668883468574
1,10.612639528658928,0.27483895388055335,5,4.146315158887273,1,2.1939685702726863,0.6448483175389481
1,5.851023369732678,-0.08422525654859114,1,4.537661493483675,1,2.142173913828964,0.5331984984573849
0,3.912615176148493,-0.5909891194321588,2,6.758887383371403,0,2.4772146625380405,0.343275408629829
0,4.6431527985714585,-0.26646237709519954,1,2.3563321159622945,1,2.605121107742244,0.5280977015699344
1,7.838087702796541,0.2232884769943843,3,7.147194291767051,1,3.9926002894078563,0.6878190753638015
1,6.852947630487955,0.3945419475440806,4,1.4810552447705456,0,2.4335148695654505,0.5720256828353141
0,7.270351454131091,-0.047914227842370996,5,4.974425497301787,1,3.1907993966694805,0.6283657231208051
0,1.7294729001233637,-1.023527801715439,1,6.773907471137787,0,0.4119294625514974,0.190302630793662
0,6.483553506807755,0.5070704866881908,2,4.612230736658745,0,2.194951755097448,0.5511858780639993
1,5.187439854588224,-0.5152927787726559,3,15.968928232992905,0,2.884032500752304,0.3532093693774546
0,1.563305132307076,-2.339655708904089,0,2.4649609207467704,1,0.9785102506388239,0.12864453678540405
0,2.245187762552484,-1.3559248021550967,2,5.48380885183069,1,-0.5203065443928905,0.19923886167900062
0,6.511748670931378,0.29727539633411504,2,6.91639845207674,0,3.1653733861933464,0.5491282321072081
0,4.676005708685661,-0.581348295047332,3,6.572296769648278,0,2.950783336820784,0.3767170015518599
1,7.574222972137356,0.3866485781568792,2,2.8547542605892646,0,3.067108090483048,0.5768655305210664
0,6.402520062230764,0.44097852476262717,2,1.1148881523874505,0,3.927332314434657,0.6344895529698601
1,9.251761802038839,1.7510168809791793,7,6.494530697476019,0,4.747728672017036,0.8679486026520622
1,7.634318918722204,0.7277442774757613,3,2.3343076252278765,0,3.3406467594024782,0.6649228376150997
0,-0.9175571637476718,-3.678626847984845,2,2.253363525498477,0,-0.23426265404747504,0.026764376094551946
0,1.4937934030595064,-0.8808908936883417,7,2.969437708579587,0,-0.32733904108038825,0.23420421459552324
0,-2.3301997196216493,-2.3676669087012527,0,4.493574956672748,0,-2.2539505089016245,0.04468824446635876
0,5.081922577171509,-0.21318053310351529,0,10.720887671634014,0,1.3942497471875555,0.3312564527414029
1,7.014449332514179,-0.26059719965977357,3,18.923642761991154,0,1.2655482575863601,0.316647265102858
1,8.068368853661285,0.7620887391096456,8,9.978350278096627,0,0.8930723753497576,0.5765459934940291
1,8.273746278114118,0.5705285220315695,4,1.8835732121538353,1,3.637070082521265,0.7531685333139929
1,8.375215412983142,0.9375968952434708,3,7.7376503596250785,0,1.8226146071251137,0.6150371135059386
1,4.584144309433066,-0.5738581827658091,0,8.440479488679157,0,0.5245092439387784,0.24401499006514316
0,3.9950439590125377,-0.8151793434587652,1,6.886762268833789,0,1.2650586518962101,0.2474175472277985
0,6.264720793588588,0.21321623498853523,1,2.766205326525851,0,0.8472505179224132,0.42275597200563897
1,6.202002138359234,-0.4694395335731399,1,11.324977229263173,0,1.7357370435969166,0.3082573778834758
0,4.945983684386982,-0.6587417723625963,4,5.7893688366201985,0,0.5624058429723708,0.2706449607289301
1,11.013953702966068,1.1880395293235537,2,13.74419023206378,1,4.726928990984637,0.8277343586525144
0,5.806533809655843,-0.36963669149422923,3,2.605657922854101,1,2.107964509367723,0.5016996634120156
0,9.035528686398191,-0.41969970969082804,4,20.15816908062868,1,2.7477439213823796,0.4678983378904615
1,7.328819040125694,0.35567046102219385,4,2.4815115134807937,1,2.216054584783608,0.6571286732906997
1,5.227048858025249,-0.28625172326050874,7,1.464689633297959,0,0.15042953165788808,0.3564316326256901
1,6.912721978996897,0.9176705953946586,3,10.996816121869234,0,2.9820718065480247,0.6537578406302218
1,9.454496461951013,1.14630348280607,1,0.9248450607819014,1,4.732778133089055,0.8441880882121102
0,5.619529823698044,-0.7760439913323258,1,10.658751672697054,0,3.291269278769671,0.32465455688125966
0,7.855229442187644,0.6340619796124797,2,6.188750014185762,1,2.1666539588552682,0.674311139396161
1,7.44886338381369,0.752889656069688,3,11.587711881501068,0,2.99045835325615,0.6216570976490214
0,8.49476572077807,0.42952202236021975,4,11.363673777519436,1,5.610920337608481,0.7782240072043543
0,4.7351031476089895,-0.6653929232959881,4,3.3373304822541416,0,0.8779595656906124,0.28971216725310295
1,11.145642978641636,2.5114670387062428,2,1.2137054645433802,0,3.8060202273518473,0.8986370962410801
1,9.215641678154936,0.3132061503318686,3,3.2519917087231773,0,2.972555201828362,0.5661833742485584
1,8.814402678666301,0.598156463151248,1,2.103640299006504,1,3.2474106132226987,0.718382560473557
0,6.483014319985838,-0.7083203390958396,1,14.790290013205798,0,2.4590881281276675,0.28767702897637193
1,14.198777446122016,1.9691636033110476,3,19.984301716836487,1,5.518941973565572,0.9088235856922526
0,6.436847910357176,-0.5255617918080487,3,3.3691095942090756,0,1.7415432606407053,0.34238643956235076
0,6.53876849115462,-1.0755913624705558,3,26.549910467441748,0,2.255039423797214,0.2078862644743928
0,3.0502852563676477,-1.1854021111726352,2,2.715381215450369,0,1.2939986074742729,0.21412249344366474
0,5.010419836422514,-0.28871684737368364,0,7.254381600649879,0,1.645440584744371,0.34058214012630306
0,1.7463406019038943,-1.5297886097701108,0,6.3352380187851525,0,0.3071255765227583,0.12926936485054744
1,5.992008071967912,-0.3425174877031213,1,11.065299827875442,1,1.495111753096543,0.42532009786651875
0,6.303952441146188,-0.06779598138157646,5,0.9476844391547086,1,3.8040896339751904,0.6664930206287363
1,11.629659776531069,0.9241818718063882,7,10.12906337571961,1,6.830281282596595,0.8842662390085525
1,8.981604360021585,1.0254798264049871,1,10.021342032797305,1,4.077730747333838,0.7901135302628111
1,11.030831264648308,0.9519346255718235,4,1.3895721998679376,1,3.827906229184753,0.8124921228634091
1,10.764698010426892,1.0064857623359083,2,7.813627299744563,1,2.8219109983392365,0.7562753454040149
1,9.556191131377728,2.243260690191551,3,11.479858417925772,1,5.343960842054943,0.9315791047530234
1,6.645755961650375,0.22369130879051796,5,5.9030507240413765,0,1.2224032502259443,0.47125371961663637
1,9.588755693940662,1.2677491470813462,6,2.523923757851998,1,4.097078141203453,0.8624460140663393
1,8.987018718663908,0.8074643584665596,5,3.1504483017655365,1,3.0398629750431394,0.769712290320732
0,7.192829930411857,0.4458445731823576,7,6.095993281522726,0,1.0303824450905914,0.52530642000073
0,2.012715374914972,-1.6725356181179147,1,7.538610850593633,1,-0.6884878778690642,0.1481979564657295
0,6.785483383086721,-0.07869033902930762,1,4.5267730304806415,1,2.1540119639471857,0.5349301395124857
1,11.3512323353091,1.5871347311630473,0,12.567509585271786,1,2.9498264075191942,0.8132337004870971
0,4.101647754084203,-1.0039387707220677,1,2.554730882257862,0,2.155047206381899,0.2649373134265815
0,5.4952341153551645,-0.6272815210039245,1,6.118041189559063,1,3.5683887258340192,0.49002180257798894
1,9.574324567670244,-0.06012296713761693,2,13.139499724343612,1,5.113804543066491,0.6587143203703202
1,10.84529429640923,0.4491785814904375,7,1.25542124996504,1,3.5073668985502753,0.7543567142224525
0,6.60762492035388,0.18188939706129256,2,5.13405507234919,1,1.645822390329225,0.5689737164647068
1,7.8206590172199935,-0.1576967698830037,3,12.810774175493442,1,3.1747680310986985,0.5588841279217491
0,2.4299580807555166,-1.5120467482559643,2,3.362659117977404,1,0.057873034636520826,0.20286186897515618
0,5.981835387606303,0.8136450289750403,4,4.08908692886888,0,3.4981552860744536,0.6898056332530973
0,5.430628397907409,-0.43906828880767207,1,1.2107680100017468,0,1.2002153894976335,0.3231412505796028
0,2.8249453624904888,-0.5076896670190479,0,2.818476660276031,1,0.781518344090089,0.3793930493299886
1,6.242595945653082,-0.6078418220448514,3,3.6600137461389264,1,2.748806171791789,0.48215447594183297
0,8.42212707171542,0.4774081721367922,4,4.97837951346439,0,4.843999475594237,0.6869827195146022
0,2.8050854927483124,-2.5722637002697235,3,6.588639586863325,0,0.5614118868767342,0.07080702796176677
0,1.7185578196513012,-1.5501516992340152,1,2.94534770236923,0,0.5660073496241672,0.14416734655974775
1,11.329705362020544,1.1304134939722428,5,20.733379415491715,1,2.964419059662675,0.766063242369163
0,4.345618654299187,0.46077561898199576,3,4.31788532148344,0,1.4229063642274924,0.5146042168138925
0,3.8734406458685333,-1.0729324756515597,0,7.992921657138359,0,0.545866034366091,0.17959900864699954
1,10.389161364153988,1.8051443442117574,0,6.425489474624653,0,4.687247943085467,0.8368783832968799
1,4.738149381057682,-0.8340243338239504,0,4.926574788962502,0,-0.3825650560133127,0.18730294213340945
0,4.389658255294787,-0.03925912254711301,3,7.759940158861728,1,1.4063745911031758,0.5133639457725887
0,8.197492505023677,0.7114179876162356,4,12.00721253225764,1,2.9344711903964393,0.7182748692680809
0,2.858556969198993,-0.8880069399020887,3,5.579267369797883,0,1.047934711257732,0.24703148422241256
0,7.899314841858455,0.5593824791850229,6,10.505129821285758,1,2.8177333165118297,0.7096069137924905
1,6.465149184766225,0.4481413167998011,3,6.180170477739449,0,0.6272995201665665,0.46537311773582024
0,3.0276201100826143,-0.858794305776599,2,6.79130246575057,0,0.4120643633027845,0.21814793584420109
0,3.6597475939301396,-1.3226723192484133,1,14.735090940184467,0,0.8598521960355876,0.15223297569742225
1,9.595834422792727,1.404113859161369,6,6.88155594570628,0,2.839537493627459,0.7645835524827956
1,5.862520980495632,-0.013114572816328728,0,10.588016457695337,0,1.0971742403827858,0.35437182168914766
