feature_exposure,weekly_value,user_engagement,prior_sessions,account_age_weeks,baseline_value,post_exposure_activity,support_ticket,treatment_probability
1,11.208032759541688,0.7079592400677711,3,15.117585243211508,5.219435923674276,0.4613902901797685,0,0.7735064538854195
1,8.554577433031298,-0.07626348431967657,1,15.73815824983648,0.7196409436863265,2.1280626563857843,0,0.4312599947548013
1,7.856125609311482,0.44679387854566077,1,2.760972990099358,2.6806354882187,0.2986075897593963,1,0.558522771838305
0,2.4887767866977404,-1.1630830498319094,1,12.298227251027923,1.1760156843379768,0.4346198476800617,1,0.2436412265079217
0,5.377880817761503,0.2247697653852665,1,3.692327929458083,1.700615863818482,-1.2986336722661271,0,0.4749642609354423
1,14.903033254300896,1.6885390841221832,5,6.175449556584914,6.993433716671088,1.674095158441931,0,0.9031878735903374
1,9.980979789349032,1.4738171710001056,7,12.663510266657752,2.2438491047612756,1.107342552216791,0,0.8047446418250294
0,3.331143370742415,-1.5462728136874906,1,9.794704106034732,0.7933102265443199,-0.26045555006362575,0,0.17388665193955377
0,6.0407725798771015,-0.049095102030464174,3,8.855719353392308,3.2696369266386514,0.7759638378722596,0,0.5365280434332075
1,8.509757705956504,-0.3126593747095671,1,15.38576624478439,3.920849894644173,1.044935708961237,0,0.5258122341980968
1,9.504759061731455,0.9246054873763656,3,31.793008443245974,5.216141066992751,0.0654124507781606,0,0.849980733149245
0,6.541293360538939,0.28908212926886523,5,12.087768131564756,2.3784682626316873,0.10775146959687268,0,0.5989628124241132
1,4.5513589186437695,-0.0799034160665519,2,5.466403865075271,0.4488880870909553,1.2020348327728614,0,0.3790000181169212
1,10.051838591251714,-0.6176174674428488,3,5.813156990758345,1.5392244127335843,2.3816439824199294,0,0.3360893701022597
1,8.169033975018483,0.16869342102991708,3,11.247686237962213,2.8112256760679655,1.4211351021559564,0,0.5709992143054441
1,7.741113626904802,-0.12718319075968007,5,4.1820478691878495,0.41876165027516765,0.745380624869785,0,0.39109101514651373
0,6.50785101391071,0.07517359736951434,3,0.7553904833235663,2.4531024449888372,1.0046884447134732,0,0.48420653761881627
1,7.404089767180044,-0.1354805158254263,1,5.26482502964748,0.6719122661500261,-0.387160775339106,0,0.3676890431021589
0,3.402099758966135,-1.2086438242775102,1,7.8204754483257135,0.30478241822389585,0.10868774312173035,1,0.19534526294982196
1,7.367739877381977,0.419598666813655,6,5.726448473823468,4.644473529505807,0.7716717961344435,0,0.6955536229480866
1,6.436339507365227,0.4602831977823349,1,5.605799396971433,2.183920812081804,-0.1366321191940234,0,0.5531603931169415
1,6.692149874903463,0.22944195080054816,3,3.1016668224307744,2.2520493660112804,0.17675869953393952,0,0.5177315069312712
0,8.090950503229816,0.26925621644203296,4,7.2037764761586915,2.5073317468273926,0.9217880628690815,0,0.5672893465410647
1,9.808496779179551,1.2208171320114705,4,9.43286542817217,3.3686966841322445,1.877028738084405,1,0.7741118518154132
0,7.388632142109539,1.0906021190969277,2,1.5576705825402073,2.8919920103098775,1.3726979972617186,0,0.6908708321169494
1,14.515661076274158,1.6561396193781697,4,16.007729470401856,4.59360459103478,2.468143642379596,0,0.8734612422454858
1,8.376841302525488,0.7037339380399067,0,11.325639366319031,1.9754255711442021,0.8796696153720192,0,0.609468001717815
1,11.246279100916226,0.854314279069522,9,8.072562542528088,4.196133732714618,1.4601591972867745,0,0.7790616958983696
0,5.206631063195696,0.06975698088703851,2,1.1435285723939201,3.3625281143457784,-1.7268252014387648,0,0.5159773626652482
0,1.0270439692298514,-1.0153375286026138,4,1.6329868734456792,1.6259801819497057,-0.5526160028843864,0,0.26367897244023153
0,3.3027730607958983,-1.1435259536928482,1,5.556499756297995,2.584527773715484,-3.2461724302652897,0,0.26924120898339743
1,9.197885532391439,0.5302061578482534,5,18.291586871332285,3.6023225748937358,1.8605257790733032,0,0.7187793285015294
0,6.275997370229317,0.14208858305282673,2,4.502753887845066,2.2148161062717184,-1.9475584952961476,0,0.4955983245457689
1,10.209397949690407,0.5563811615641678,3,6.608843370222153,3.707099986137141,1.401475298222754,0,0.6602839378896157
0,0.3205111268296793,-2.274070971559223,2,5.1362931089069805,0.4435837999152259,-2.641076497624087,1,0.09477431701484815
1,9.986275119570873,-0.21234388348695407,3,15.837495479618514,3.959718709497171,1.8466941662955723,0,0.5694540819259626
1,6.48089956633256,0.10499183880227375,3,4.7400974110770635,2.2082468172805383,0.41678780809496585,1,0.4990699626660716
0,5.706317103667216,-0.3837833365144292,4,7.869157453013068,2.03649220553624,-0.9750350456849965,0,0.41992654884715985
1,7.615510283946076,-0.28482592069502505,2,12.602877430567125,1.999245207015863,-0.24533426473363595,0,0.44128734921510077
1,3.47540408636444,-1.8100282068050164,0,8.811180512030552,-0.6370348330753823,-0.9351540509010092,1,0.11041930643931984
0,6.948411807234848,-0.1452114688562218,4,12.884271583667621,3.6080508923774275,0.2609942348980562,0,0.5624141086856308
1,10.714544123245286,1.2107146593855478,3,8.934070273462721,2.7563532303156335,1.2102320131411304,0,0.7433391265623371
0,0.1996279572742552,-1.1757011099558812,2,6.50660305282929,-0.0851383898639696,-2.1997776782928447,1,0.19065593038035145
1,9.5211118032712,0.4971203228663326,6,4.00502422823369,3.0029252905038737,1.4098125130588957,0,0.6360644944418472
0,3.7959129823827067,-0.7651481462060713,3,4.430153085093147,1.0900237438669815,-0.9361228199016773,0,0.2875503676744441
1,8.882264892202368,0.1285091854471717,3,4.124644812261222,2.7271539171504227,-0.6614592659797521,0,0.5240284640892238
1,13.514740806082159,1.366373832274568,4,7.240836227569418,4.842346707635435,2.84477228323545,0,0.8277177647380087
1,9.981557160501714,0.007231497410359335,3,11.951171753384024,2.3587157399550036,2.29990697849072,0,0.5223295039024366
1,9.324539657295539,0.3229543324687595,1,17.936914736858864,3.0929836000001685,1.213778639842863,0,0.625705948793361
0,8.370937416059375,0.5954617039559593,4,9.192006500304657,3.5966226443481917,1.4711950115316086,0,0.6830018367595622
1,7.543853515269889,-0.07246008548773011,2,4.237368093259274,2.839876890355508,0.049894850629527365,0,0.4795007805533615
1,11.11530114160167,1.2063919509999868,6,8.96297902745691,3.993804204052198,1.1139961621157135,0,0.8027003588674941
1,3.8074760487097574,-2.0251053336813163,2,4.410640340888615,0.9441552327472473,0.16309829233612216,1,0.12111393904887724
0,3.8728822450758753,-0.35679691619599607,6,4.462228512226373,1.8193301937676054,0.4268795194952699,0,0.41855367453726106
0,0.8857134223039771,-1.9321661575798998,1,2.2507411512250584,-1.458025858284775,-1.1160524470395177,0,0.08142338799601749
0,3.1467698357697493,-1.5477422269474275,1,1.0255079675215044,0.6728071454221094,-0.9827151154074124,0,0.14721939716760843
1,8.366527433526791,-0.05006840300382485,1,9.208583428941521,1.9102180498039205,0.13448727953157213,0,0.4570948260544079
0,1.1049415934689473,-1.239146050877804,3,3.0671938590498833,-0.36487443621418403,-3.091780574120027,0,0.171412379200041
0,4.518539232721607,-0.44291331143645873,3,8.745466277684676,1.9789962100571508,-0.39203008946354023,0,0.4005432672725895
1,11.25669343056056,1.3050181419660587,4,6.618945189924409,5.16762843071367,2.8669970979766966,0,0.8272935896685961
1,10.383652572359747,0.5028702662358115,8,28.1376685918603,5.174915596980525,0.5348600725997265,0,0.8200275852202221
1,14.213288143095339,3.692210082856903,10,6.652664260986357,4.872849946045962,4.015233803136917,0,0.9750090828487611
1,7.438356205624074,-0.13569942914797492,3,16.647072819375925,2.3981091920560185,0.8310209129014859,0,0.5190012368560541
1,9.178998854790827,0.03628997964590056,3,3.0966303379578948,3.4165062876405403,0.38581415460889357,0,0.5314423856979655
0,0.2801545915971027,-2.4851460551104267,1,2.9002077332110114,-0.8132968481243775,-1.304137506200648,0,0.060853272869141224
1,7.161829592402865,-0.0519928693024332,2,4.081880709275679,2.2010733786862167,0.9523108252692121,1,0.45418797812815226
0,3.9050864647109966,-0.4862353313992518,2,4.31116005055131,2.9271907648037745,-1.07448874872941,0,0.40230484527552596
0,7.428778199326529,0.44456188897004295,4,2.646018907451985,1.7533283696406166,2.1410067845807346,0,0.5459125496073522
0,4.00786758703357,0.008265911865367051,4,6.983004351870572,0.1675740069465359,0.2803366426158468,0,0.4100971299826412
0,5.7038671024491645,-0.6717917956878144,1,2.427304781659033,2.1584332142186167,-0.5129324893564957,0,0.318566079017686
0,1.790784700087236,-1.975908186905425,2,0.7667068425254571,-0.6412237162571642,-2.396100466840977,0,0.09105567743778357
1,10.255083492692602,0.7294526836258505,0,19.889786400481714,3.8377490695639147,1.577780205869985,0,0.7255483700394469
1,7.045482792387048,-0.7346205821636164,2,27.29101681161232,1.574643873887396,0.15964968244934982,0,0.40650314910818774
0,1.2974236096083867,-1.7563161464696115,1,4.60511970357295,0.5751377553057213,-0.9846904899650594,0,0.13360818467117958
1,7.895903766283921,0.34800412167464145,4,6.6201738704132564,2.8052759224907824,-0.20760603948666878,1,0.5928492017128298
0,1.4779600672813555,-2.0386550187205708,1,9.694707001710976,-0.17767373067956638,-0.5199871151326451,0,0.10630890343216261
0,4.92447454526086,-0.6673662864341775,1,10.211524318845212,1.3658692661984986,0.7090890272012366,0,0.3221724212856598
0,1.3163123262653418,-2.1198491498654413,2,18.064752566759918,-0.7895561970923202,-0.9645742265973412,0,0.10941755051121305
1,6.538941514066613,-0.3539027896294059,1,3.415135646299889,2.5417286227379674,0.5541989342091033,0,0.39716101341046095
0,1.5469040652804067,-1.75416108112623,1,10.537523726452662,-0.024403312153731704,-0.6477813410234617,0,0.13505649893900395
1,15.13309810771056,2.834487880207342,7,13.33250313960093,5.380277582241719,4.01060960197538,0,0.9561730644750271
1,10.789473672526771,1.0488722205740193,6,8.73490995012541,3.3556325935037083,1.8582999566665237,1,0.7609345240227291
1,8.335278985011222,0.39496029812332045,6,9.659959721120869,2.905956377602598,1.587315902387567,0,0.6392797859874477
1,8.670652499607295,0.27018732194101197,7,16.007984644764,1.684478269773056,0.13159616062837554,0,0.603367340725826
1,9.11668990190483,0.5776679417020493,3,2.540226479121611,2.865638148835452,2.424808256528835,0,0.6103428859589544
0,9.407919866052913,0.7703154591412372,5,3.9607028687879127,3.539718389076558,3.2436993180698166,0,0.6969077289364862
1,9.669044000057013,0.19582266942496684,5,4.354900181229485,2.6739086744501783,1.6834007543289462,0,0.5560286283228665
0,4.272014869959188,-1.1720472389774204,2,0.9023806365538145,1.7209046355219597,0.2938812930563828,0,0.22621164598736115
1,6.333236432324497,0.0846491556289157,6,1.699404151919389,1.432676179878619,1.177466455767444,1,0.47491834992669485
0,3.80730826003954,-1.6462053705124124,1,27.13506269587806,0.396194317251814,-0.8021146439290259,0,0.20376158216767312
1,7.128009183141181,-0.44313175292018014,3,2.703659252547127,2.547373481862756,0.27579457688187703,0,0.39606099261162947
1,8.71299072795474,0.323804186990013,4,6.280379510247247,2.1207020626239803,2.099913686350415,0,0.5563538706387031
1,6.757012035513483,-1.1715265703074953,1,18.09005436883102,1.6729177288665986,0.4878436610555006,0,0.2820541696267659
1,8.400242484407041,0.3597177162640596,2,5.3435270755588,3.1027785472917433,1.2211744346197486,0,0.5825243707028444
0,4.8012789421701125,-0.5640355938346974,2,0.4061695351562698,2.7531028955426686,-1.540684719370504,0,0.3618031351108254
0,9.93553352305111,2.305788817458767,4,4.691209703480247,2.3830695287934205,2.7747048663178893,0,0.8614526279788454
0,2.0881537377197628,-0.45875279541128033,2,14.185332614580272,0.5687413776061714,-1.9388501514709788,0,0.35413275192180743
1,9.689475103337957,0.4194607028043974,3,7.21679675885639,1.6019900102790436,2.51211415369569,0,0.5469271539736651
1,9.136551217960353,0.5428640977973445,1,16.073096517672855,1.7197133613243778,0.21975058948573023,0,0.5999607606837197
1,5.635923632100678,0.06497334286986749,2,13.091670028302131,4.458413695330086,1.1491813467127605,1,0.6215956669225579
1,6.829627668960075,0.24855964241484493,1,5.970207459800897,2.973854623543051,0.5480234279880472,0,0.5482359414930509
0,4.089860701941884,-0.3369352511490387,4,2.024584327792145,0.9041226236747013,0.9326410777452112,0,0.352900381199541
1,7.344092117872615,0.0680285031317718,3,4.973123453780931,2.631885476751337,0.433103469920625,0,0.5119039144871511
1,9.527707659343994,0.1134094815639221,5,12.338160759482395,4.7356149693135325,1.1987490052425651,0,0.6659450134474434
0,8.936940856435045,0.768278430806495,3,6.1391800349415835,3.852976224624689,1.414148848707093,0,0.7007647249224993
0,8.09653819190735,1.2186624025910853,4,8.000407137242322,4.402675102093737,1.5516932947392128,0,0.8001799747594905
0,6.583890481340735,-0.0597823714403905,4,6.698543911250849,2.5878683413777717,0.5090080364738567,0,0.5029902849780202
1,12.832693272249863,1.3771777788880015,5,1.4951279264820523,4.408595594043105,2.807699650001729,0,0.806151066285813
1,8.646396321546186,-0.03466918364848714,3,3.135673013138429,2.5591285560480945,1.6990865562711166,0,0.4789178202350973
0,3.2010392233173555,-0.9716220453938154,1,8.06481188847682,1.795187195015636,1.1718172245407765,0,0.27830846950527205
1,7.806528879945787,-0.45601677708758465,2,11.460642456757123,1.4219459606642932,0.42536584258016186,0,0.37762285320532957
0,4.440314187754735,-0.680123416361509,2,10.241959066469745,2.2545018309713702,1.3629762780906347,0,0.3650645339450796
1,8.532774094208564,-0.23667272619480517,4,8.658833715455206,3.403533869173762,1.0617335574549673,0,0.5141148961707358
1,6.6461655315646055,0.057438340026504546,2,0.5766315328294175,-0.403785662648545,0.07772474898227699,0,0.34633281683217426
1,10.1338340711205,0.2153534625582482,1,16.04913061436925,3.5951090669895605,-0.20584288355435443,0,0.6178387861888016
0,8.072540306130959,1.1716027851332038,6,22.56180777852212,4.471209407026202,0.22307876870458443,0,0.8498386438303754
0,5.52937352154893,0.7437801546212626,2,2.5050108385095675,1.3956282174875712,1.4536778107877244,0,0.5686480657886559
1,6.73950302425442,-0.42823844985611775,3,14.640219028158263,3.0114470787439007,0.44267605122276166,0,0.47808257798141
1,10.088625230214344,0.5515534737636465,2,6.008227344794368,2.9668788421380756,2.131241131659409,0,0.6166718248426662
0,3.9688062647160094,-0.06826337875483947,2,7.261423877144382,2.3171089015303075,-0.4943079858343993,0,0.47195381426843985
1,9.850769854516779,0.7752611319075144,5,7.036549069982085,2.5909290824733895,0.18330056001210138,0,0.6742140610475482
1,8.507310483229828,1.2428126618759907,4,1.1983633742661746,3.429429402056849,1.650402280161384,0,0.7494187504742754
0,6.264265250966022,-0.11002772308008839,6,0.877839166675134,2.695196403325017,1.2907923188154307,1,0.4886694294839442
1,11.336220193602738,0.771995067513167,3,9.969239764791059,3.831153688661295,2.3242287525307885,0,0.7163826565398449
1,8.919868132117404,1.3816482171338023,6,3.920220108963896,4.3429675104094025,1.6235132471091105,0,0.8183869773205705
1,10.498347509044104,0.37883793803959076,7,9.38096960960712,2.332465006908087,2.41637018974989,0,0.6202320900321401
1,3.7798005301308635,-1.0862445667377492,4,6.756366450009472,1.129965462786891,-0.5974554203872133,1,0.25531285005444554
1,6.642515468325952,-0.10389325347882274,2,4.51056139918778,1.2944766053828054,0.2754473501778306,0,0.40615159835572007
1,6.055683393299168,-0.8879412748840606,2,7.7327930144436525,1.4364181210803246,0.02863050008795323,0,0.2855406100652562
1,11.59744066677939,1.0032828019662987,3,9.867224841627545,3.5336754719330266,1.1587828600722703,0,0.74193158732231
0,5.0132134672160955,0.20885065248890933,2,5.886355220325589,4.08814186318955,-0.30565442846876445,0,0.5988493837118871
0,4.921350730778113,0.32705887314839616,3,4.229675640267588,3.25466711070543,-0.8327987397832551,0,0.587122050025533
1,11.11189382290424,1.7815660940993387,5,7.574975400482535,4.394649374668905,2.3619165513990996,0,0.8662022703755525
1,9.737653337522739,0.7549318243747614,1,2.5192679502400988,2.3437127432066993,1.8567793450832708,0,0.6025733740325314
0,5.085690818036552,0.14609657646337676,2,4.142738206553867,1.5286816638783467,-0.09540712531238701,0,0.46378719892280956
0,3.394061942200562,-1.801280594650268,4,10.726864815483347,0.8217387690207834,-1.3819874691402678,0,0.16540159917466776
0,1.8569593012419752,-0.5190239797800671,2,9.507665597441099,0.22749318797477747,-0.7547899299027785,1,0.30914552120769806
0,5.315884072423498,-0.6893594627343578,5,1.4176397377332524,2.144430013716647,0.08102457881064157,0,0.3458939264981168
1,6.988540628260344,-0.18891308948146338,7,8.145536101416502,3.5515594519303004,-0.26300482651905677,0,0.5575095995488109
0,2.93301939324212,-1.2418675452121695,1,0.7662125697667951,-0.527698214420832,-0.1754582737294964,0,0.1501844062518482
1,10.419833062687767,0.6231746537438295,5,9.05851838969583,2.4805356051515446,1.708090283280979,0,0.6516288006870543
1,11.02407698632173,1.2492834497798793,2,6.035925279019531,3.832923886124369,1.3079942868168408,0,0.7667538633108528
1,6.687472232262388,-0.35829185915167566,2,6.415090115674548,2.587155716572707,1.3422377624278665,1,0.422469583929068
0,2.861358174742181,-1.46510614330511,3,5.911402444575921,1.0113637472470667,-2.3791510167486516,0,0.18972294767181075
0,6.162768541715284,0.10252865048972155,2,11.968668910791223,2.7953680485618406,-0.7066360424653291,0,0.5509630447249939
1,7.967975208749861,-0.2410863930274411,7,15.089368459740777,2.086950958218938,0.19364904899809088,0,0.5161367507427992
0,7.7553300076456075,0.9897311588678164,5,18.121458794162773,3.0730098367162917,0.8806423208903486,0,0.7698307670038812
1,8.143313556840674,-0.06414718306064189,2,8.715861900260137,2.0410342850940175,1.7000780437061358,0,0.46764170431984076
0,2.6653669336878645,-0.7486068103433263,3,16.623894677167453,2.144817619673842,-2.502258151302681,0,0.3869050786136013
0,0.5655419722843394,-1.3904842097448644,1,9.777321253413563,-0.6666327314625196,-1.725009468112308,1,0.15487910616419176
1,6.450343540914314,0.00418785330543149,2,10.363871271961107,1.9142614809183192,0.8408626083723839,0,0.48380436135740806
1,3.232809641743957,-2.341910984263244,1,6.418907036388921,-0.06261550211980449,-0.7506058687021783,0,0.08192902061503109
1,6.688119899687696,-1.1102516594402094,3,25.650729448943714,2.81326233516756,-0.5850454721585108,1,0.3896462292257279
0,7.538000205820013,0.7103474889491006,1,10.822308306144105,3.2192927491488614,0.8838292045833952,0,0.6691176106126201
0,3.2405639484901183,-0.16345555425083433,2,6.893982587646219,2.667262464456516,-0.9786331582071081,0,0.4668542949121828
1,6.088567334830716,-0.05298767650404247,3,5.886080744646712,1.0591462754975705,1.3482297409790467,1,0.42213327111350407
1,7.928804545133155,-0.2461647315508851,3,4.5472809010752275,0.4829231552561386,2.2744328711909128,1,0.35455878055974455
1,3.503211953375522,-1.3935243195851164,5,2.182954071903817,0.6879576605498583,-1.0618777089232583,1,0.1904131307895269
0,6.297418834650818,-0.3969093199015442,1,11.359000481157008,1.0398863013230146,-0.04907184921687219,0,0.362814783321507
0,6.289553204865801,0.4505880828440237,2,6.261022446181017,3.722340065026428,-0.1169423809386475,0,0.6308143866178891
1,9.443728497642313,0.5090497571521214,1,17.35126167189632,2.8360961390137724,-0.3728301527206994,0,0.6467450982070887
0,2.844254587468696,-1.0477505563543439,1,9.752450390535786,0.7058699869258271,-0.7575447504074861,0,0.23575508082006275
1,8.371452855424074,0.06866946635068993,3,5.050162509921677,3.0930935767516288,0.16478085105497453,0,0.5331253247521989
1,9.739399371105,0.9128543986485791,4,7.347380877014471,1.6481680519249369,1.2843501370715198,0,0.653373562488716
1,7.9497897275855305,0.2431277994500317,3,9.383374387525983,1.8513156438257288,0.9125738056184547,0,0.5338000081700955
1,10.36829614947514,1.5053487533088457,3,8.051030851273747,3.994699729311368,1.321541590852426,0,0.8182217084563435
0,4.695779291587011,0.0038011169394291775,3,9.048076859371577,0.6003768888400842,0.1078736495712785,0,0.42851077899530254
1,4.635182063464078,-1.6429665644773435,2,7.5803520750766795,1.1364695862519314,-0.7975279964143032,1,0.1710503181396889
0,7.364168273251213,-0.019247049945869347,1,3.653995851034831,3.814353235630395,0.24815505167179286,0,0.5210540080990183
1,7.593875598197041,0.15031903739189023,2,13.040343347456268,3.1963412617523783,-0.05228605444540868,1,0.5833166322480547
0,5.213881945373006,0.6627002295016187,2,5.376519929713471,1.9522896784220458,-0.4459598274671819,0,0.5912421472132833
1,10.483673167398027,0.4961667802361744,6,9.276886573595812,3.4236876878237394,2.6613424634741554,0,0.6767191604133007
1,11.478166229754454,1.5101154353410713,8,4.048534964124424,3.7395713606740686,1.2055525301481853,0,0.8295138709207492
1,7.4970617005145535,0.5983123958489449,3,5.5792001903980095,1.9510983232581702,1.3301081379176931,0,0.5893869443399499
1,7.70773236400602,0.19232268687146328,2,5.286151160071038,2.3026296718531527,0.14957280880240476,0,0.5135103389240452
1,6.330442307956388,-0.5222833046933711,2,2.3496214674616174,2.578360466318462,-0.8588114020796608,0,0.3712800422876567
1,7.558514429563791,-0.2363315416432069,4,21.104329545655485,1.5760530179061871,1.0165771404047335,0,0.4941779883492976
1,13.27848543673537,1.300779122033661,5,15.687512583228552,4.559507710152157,1.7648701050680091,0,0.8422525983230145
1,13.690923784190414,1.8970719563057246,6,5.201379835878063,5.666685751057525,2.1220363932773676,0,0.8985930467051397
1,8.126199268220574,0.3541885741468442,3,6.437983151209034,3.0297268748156387,0.9896646815713803,0,0.5932606681679898
0,6.74328627715987,0.2004421362064828,0,7.298355372877347,1.982934982508692,1.080003361811956,0,0.4908133122781898
1,8.40840571175225,-0.1940967961496467,2,10.218869634299148,0.5641232573230073,1.5167567522289094,0,0.38476824128498127
1,8.095198991563617,0.24374691733254078,2,13.702803911924466,2.5468343181631456,0.45029789951798604,0,0.5762709641430579
1,7.178646529099939,0.06153979721202124,2,1.1364571200980191,3.0114615482751175,0.42408865816279345,1,0.4985060191613431
0,5.829802540030643,-0.4876436753253473,2,4.94771394328025,0.8897196025126822,1.2727194381355056,0,0.32060101994625484
1,9.136168996322501,0.9031162306916317,6,7.944398628790816,2.663281367882148,2.186110074929645,0,0.7111080415370051
0,0.6214167172887559,-1.0884913412824013,4,3.0339218412825213,0.2281722570185616,-0.031750246370423785,0,0.2126469234451763
1,7.731887964141753,0.1523299222087069,2,8.589655894081616,3.137441134390305,-0.40295263803184,1,0.5593184442445079
1,6.744600208785538,0.16894540156143745,3,19.28630974034418,1.888746322541722,0.9460523985274536,0,0.5697562806104729
1,9.101009492806861,0.6593641075725581,4,6.048122290872985,3.690335692888442,0.8423005784829461,0,0.6841077276475819
0,3.7274236055815337,-0.1529067094190132,4,4.897552089652139,0.6369464942236867,-1.7944674762797694,0,0.3894263998033205
1,4.548931006543095,-0.9454064863868277,1,0.2215373457127146,0.09579076521616336,-0.238415741625605,0,0.19866611331547082
1,7.16126241801716,-0.09495012025156854,0,0.3651231628127346,-0.040119117917209346,1.961003259581645,0,0.31520871878169276
0,7.817444871079031,-1.022001326663921,2,8.047980038456915,4.267544322792686,-1.111843997711591,0,0.3755490998764269
1,7.828153479566719,-0.35295115961486445,4,9.595539338060997,1.909511044437734,1.0240430659847548,0,0.42880260810509807
0,4.219952685481737,-0.7605442050674466,2,3.8233131255500408,2.4681671370086216,-0.28589051436240964,0,0.3301074725526417
1,12.450064952704988,2.4143583693898027,6,6.849535186558701,5.909577237103123,2.174086181519896,0,0.9353662414323511
0,0.824072305924374,-2.1618239337631975,0,6.433638972252646,0.5977751450264692,-1.8008060052522556,0,0.10036398360214113
0,3.2137399689311423,-1.1992645554078847,0,1.6727933712449061,-0.31550729035271763,0.8447025072806167,0,0.15673205156478953
0,9.652215950822214,1.2234106120306143,5,7.57445640641467,4.359974390943521,0.9179406059737402,0,0.8045554227568432
1,7.41478168275081,-0.20800891432642177,0,5.019324207873939,1.3810653624723384,-1.6515847693092758,0,0.3734536433305378
0,1.876285660781767,-1.3707827980097076,2,3.5503539970685827,0.5234009223055978,-1.7232833436584358,1,0.17488314763351218
1,10.127532163100993,0.6209271756305005,7,3.193358043818148,2.8181297328899166,0.7031556125581426,0,0.6565308197601719
1,11.25252437271985,2.09519420926836,8,7.98753252964203,4.816289591847787,0.989653691556698,0,0.9107509046356657
1,7.057844929638729,0.032124526717779676,2,3.8897611196976722,0.7234117019336022,0.5028136588923753,1,0.4046104728709933
1,10.203845980575188,0.8696923419259699,5,3.449914308252627,5.312125568459388,1.8741395896703117,0,0.7722280083443755
0,2.5117641689768386,-1.3355820487857468,3,4.534163260052886,1.0797669984194707,-0.751506178064127,0,0.20368432514225523
0,4.551895628406385,-0.5807186450435844,0,8.472037418717095,1.4119743071192223,-0.6053024514549175,0,0.3227901459079316
1,7.5319699572896015,0.2017858306843342,2,3.886957366608371,1.8875435799258307,0.9603400481251724,1,0.489732857502126
1,6.8158367794274435,0.1798940267670293,3,20.304171606752174,2.917402460251421,-0.5765627341562889,0,0.621314440409073
0,4.381607181120927,-0.6717209522905624,3,5.8371335156967135,2.3078307597269445,-0.22317455763204977,1,0.3577313117762925
0,4.826449304941628,-0.5813283679593971,2,10.161589902237841,1.6779007349520072,-0.7590165445270709,0,0.35897659824603156
0,3.864468462086185,-0.616801699717753,2,3.266454465389436,1.4154139490571824,-1.1370905054528315,0,0.3114524373964071
1,3.630306295960353,-0.7839785684683802,0,3.757023023334265,0.2431180291003593,0.9411431173474282,1,0.23000532311214458
1,7.956457621614311,-0.5484614892467495,3,11.53772863483401,2.493379618003041,1.0600783228860968,0,0.41600229220440116
0,5.609449900106283,-0.5689804769994137,5,5.8493792923652945,2.0956692416099747,-0.5177212325066969,0,0.3867542362815205
0,7.8834285852736095,0.446039467060252,4,1.845814960656906,2.191252729965308,1.0351434089912361,0,0.5617268526289851
0,4.218223465003155,-1.4159428434426353,5,5.015952437508554,0.9760610113816359,1.3101376557484006,1,0.20476995749459248
1,9.279739256758642,0.49015129369678156,4,5.062241539338368,3.4857423576033324,0.7340891292480471,0,0.6412513482441399
1,13.22198210398687,1.739110753866204,4,12.487475995750057,4.547696782339793,-0.16370586428582756,0,0.8720964480477083
0,6.147728185994032,0.15974962922807984,1,12.186652447477451,1.541877892939711,0.5127299203993546,0,0.49726772046234685
0,4.074189366145834,-0.4689913869709015,0,3.71876761421282,2.3016919054479796,1.3417929613010637,0,0.35743528416212006
0,4.092133455934973,-0.9315867724971494,1,2.237797526856351,0.9997528986337076,0.9493935414876721,0,0.2349518909437333
0,6.732808408860666,-0.5179258400287515,1,9.656628092754234,2.7656891525472913,-0.9646824618360968,0,0.40531096226739144
0,3.4104536724549073,-1.2062557584064257,2,7.970033861980137,0.6184095030514287,-0.13752250866463656,0,0.2117698207961207
0,5.394178463233319,0.246588549739183,4,4.754110713984435,1.8748856393104025,-1.619586609283831,0,0.5224430266193039
1,9.604482892729074,-0.10384680510048024,2,10.447809668606713,3.8888154175289538,1.215834295304933,0,0.5512853834157511
1,7.374595374556919,0.7548412464105937,4,3.452813485730811,0.1936636370555589,3.1160785383516068,1,0.5418490448771749
0,7.46955042741381,0.26975369811948713,1,9.77952729889224,3.460169495363381,0.816075532448034,0,0.5924792533729699
1,10.759108179039352,0.8013891346642098,5,6.086577910028011,2.7323139251009976,2.2260860391045414,0,0.6801931043845051
1,11.161381201332809,1.511719804999348,3,2.8632117124305103,5.009363902415323,3.0215333892361986,0,0.8303803935703836
0,7.5134521136926,0.9802355575016852,0,11.416296983038457,4.250801836948542,-0.555362441250042,0,0.7460506614919311
1,14.298376896740086,2.7696456760886554,7,3.5018238975354774,4.316022096607935,2.8203390729843365,0,0.9335557229379867
0,7.834384712834836,1.1745568451173047,3,4.894911717454789,2.590053930738126,-0.15273107595188062,0,0.7158062727958374
1,6.422097765363636,-0.41266049615348,2,15.885707726412459,0.6243148822650235,0.8336597351369206,0,0.3728434501058222
0,6.625267767229966,0.6602440859430362,5,9.12888748223955,2.491921104431522,0.4856898720079402,0,0.6591073535874421
1,8.885335088221929,0.81698332468367,2,7.020934843912706,2.070591742584731,0.9301184710472035,0,0.6333723838574069
0,6.2376059363415175,0.17481911419674082,3,4.659325224228264,0.18676126875974486,2.107467436654219,0,0.42229940596702337
