scenario,feature_exposure,weekly_value,user_engagement,prior_sessions,account_age_weeks,is_power_user,baseline_value,true_propensity,estimated_propensity,clipped_propensity_01,clipped_propensity_05,ipw_weight_raw,stabilized_weight_raw,ipw_weight_clip01,stabilized_weight_clip01,ipw_weight_clip05,stabilized_weight_clip05
usable_overlap,1,11.907501728738856,0.20090534879929095,5,16.171551235961626,1,4.978192760466122,0.5995604665623343,0.5970857870214912,0.5970857870214912,0.5970857870214912,1.6748012123825793,0.7834720071525706,1.6748012123825793,0.7834720071525706,1.6748012123825793,0.7834720071525706
usable_overlap,0,2.025397598476246,-1.2666876512093153,3,1.935065491860009,0,0.5347607885185488,0.25890819129400816,0.26141384830783476,0.26141384830783476,0.26141384830783476,1.3539381935457535,0.7205659066050499,1.3539381935457535,0.7205659066050499,1.3539381935457535,0.7205659066050499
usable_overlap,1,8.976942014541073,0.6064707546983877,2,14.4200382326814,0,2.33938336383515,0.4858962119724862,0.47193158270155067,0.47193158270155067,0.47193158270155067,2.1189512138084634,0.9912453778195992,2.1189512138084634,0.9912453778195992,2.1189512138084634,0.9912453778195992
usable_overlap,1,10.127142270839148,0.29797883145762266,1,1.4495522254204136,1,3.117748597110948,0.5642658169000847,0.5630089364488153,0.5630089364488153,0.5630089364488153,1.7761707412807872,0.8308926727711523,1.7761707412807872,0.8308926727711523,1.7761707412807872,0.8308926727711523
usable_overlap,0,9.908324080883332,0.043637367405623205,2,5.766250939900088,0,2.6491644315251692,0.4428599693835169,0.429198511890496,0.429198511890496,0.429198511890496,1.751922552465661,0.9323731824222248,1.751922552465661,0.9323731824222248,1.751922552465661,0.9323731824222248
usable_overlap,0,7.459024889621872,1.0436942287368587,3,9.078948199676915,1,1.8740447106932403,0.6184258823570615,0.6270722998703645,0.6270722998703645,0.6270722998703645,2.68148490887747,1.4270862685045893,2.68148490887747,1.4270862685045893,2.68148490887747,1.4270862685045893
usable_overlap,0,8.373845718109774,0.8341967253989946,6,18.949918584172202,1,4.438524177067548,0.6597831944960156,0.6615128833667026,0.6615128833667026,0.6615128833667026,2.9543221908896387,1.5722902699914658,2.9543221908896387,1.5722902699914658,2.9543221908896387,1.5722902699914658
usable_overlap,0,7.555601216479545,0.45326662988258354,0,3.0471553438181695,1,1.958094072370777,0.5416826085179812,0.5438432161548697,0.5438432161548697,0.5438432161548697,2.192228714808525,1.166704122021097,2.192228714808525,1.166704122021097,2.192228714808525,1.166704122021097
usable_overlap,1,10.80150447375506,0.6492632376907169,3,9.078791530906539,1,1.8608349969213924,0.5710599726268744,0.5807009642797845,0.5807009642797845,0.5807009642797845,1.7220567237050346,0.8055781353492152,1.7220567237050346,0.8055781353492152,1.7220567237050346,0.8055781353492152
usable_overlap,1,9.630576797302007,0.5506387207817598,4,8.91903625203791,1,4.134217698936507,0.6262700206299691,0.6261136111619596,0.6261136111619596,0.6261136111619596,1.5971542259625553,0.7471487469052834,1.5971542259625553,0.7471487469052834,1.5971542259625553,0.7471487469052834
usable_overlap,1,8.92027026429907,0.3674548686602585,4,10.709221607571731,0,3.155035289670796,0.5001482408926936,0.487748245355217,0.487748245355217,0.487748245355217,2.0502380265288718,0.9591013488102061,2.0502380265288718,0.9591013488102061,2.0502380265288718,0.9591013488102061
usable_overlap,0,4.7778706621656895,-1.1972709955075227,1,4.021444740961939,0,1.359475503622218,0.2691806165476273,0.26354657668985276,0.26354657668985276,0.26354657668985276,1.3578591236704236,0.7226526256173995,1.3578591236704236,0.7226526256173995,1.3578591236704236,0.7226526256173995
usable_overlap,0,0.16441282671215862,-2.8266151578117418,1,3.531647141346024,0,-1.7109723439911289,0.10536196017654036,0.11026341774585813,0.11026341774585813,0.11026341774585813,1.1239281602499769,0.5981545668850378,1.1239281602499769,0.5981545668850378,1.1239281602499769,0.5981545668850378
usable_overlap,0,1.676205252221747,-1.8085775216769269,0,10.607951445683229,0,1.2416421239961344,0.19842285410795457,0.19269224065334992,0.19269224065334992,0.19269224065334992,1.2386849852766122,0.659228149164213,1.2386849852766122,0.659228149164213,1.2386849852766122,0.659228149164213
usable_overlap,0,5.724537074657051,-0.9357264588314261,1,11.855624645247685,1,1.5355474785810288,0.3515841206804338,0.35922932832783766,0.35922932832783766,0.35922932832783766,1.5606207403194479,0.8305623579980103,1.5606207403194479,0.8305623579980103,1.5606207403194479,0.8305623579980103
usable_overlap,0,5.057156356430735,0.5748756185692276,2,3.9341747764230286,0,2.9966249235320097,0.5216702239966903,0.5052370410126766,0.5052370410126766,0.5052370410126766,2.021169899312575,1.0756666204141523,2.021169899312575,1.0756666204141523,2.021169899312575,1.0756666204141523
usable_overlap,0,0.18866103970939996,-1.6905735718118156,1,1.7002581414141493,0,-1.178987216093251,0.1819711210349052,0.18692144525241547,0.18692144525241547,0.18692144525241547,1.2298934637507986,0.654549301408175,1.2298934637507986,0.654549301408175,1.2298934637507986,0.654549301408175
usable_overlap,1,7.443424887423874,-0.3331682244458239,1,9.31761899386712,0,3.43147718641697,0.40448157644752525,0.3845160027613636,0.3845160027613636,0.3845160027613636,2.600671994971858,1.2165943592478352,2.600671994971858,1.2165943592478352,2.600671994971858,1.2165943592478352
usable_overlap,0,1.081630812778052,-0.1987248394409926,1,2.4876361724124205,0,1.874425357254634,0.39288411187782973,0.3820118246383594,0.3820118246383594,0.3820118246383594,1.6181539386490849,0.861181526149043,1.6181539386490849,0.861181526149043,1.6181539386490849,0.861181526149043
usable_overlap,0,6.085663920130222,0.23516096817739368,1,9.073121306937898,0,1.917871116601876,0.4329113302064285,0.42007138386127274,0.42007138386127274,0.42007138386127274,1.7243501565040646,0.9176991532914632,1.7243501565040646,0.9176991532914632,1.7243501565040646,0.9176991532914632
usable_overlap,1,9.390608998105291,0.6683275667951385,4,12.500337641720305,0,4.067073652900827,0.5584989799996369,0.5404333752604271,0.5404333752604271,0.5404333752604271,1.850366845900504,0.8656016105122558,1.850366845900504,0.8656016105122558,1.850366845900504,0.8656016105122558
usable_overlap,1,7.798130032785772,-0.054709569032555284,6,5.845800640519039,1,2.139124910791349,0.5193639722947007,0.5371706100800469,0.5371706100800469,0.5371706100800469,1.8616059427580827,0.870859260022231,1.8616059427580827,0.870859260022231,1.8616059427580827,0.870859260022231
usable_overlap,1,9.805286141984803,0.087448481162582,3,14.29855232455166,0,2.5732852615308834,0.4355813519682763,0.4240029677239771,0.4240029677239771,0.4240029677239771,2.3584740582546884,1.1032941644515433,2.3584740582546884,1.1032941644515433,2.3584740582546884,1.1032941644515433
usable_overlap,0,1.5327390272451762,-1.8203141414265849,3,7.472808430325204,0,2.0921663481697808,0.23146314280161295,0.22763423404444033,0.22763423404444033,0.22763423404444033,1.2947233604570947,0.6890517724352657,1.2947233604570947,0.6890517724352657,1.2947233604570947,0.6890517724352657
usable_overlap,1,6.360017510074009,-0.4873000754823152,3,13.338508525314966,0,2.1851393000995705,0.35930292930781454,0.3513946962233877,0.3513946962233877,0.3513946962233877,2.8458027703533766,1.3312665359713096,2.8458027703533766,1.3312665359713096,2.8458027703533766,1.3312665359713096
usable_overlap,0,4.182979891501041,-0.48938057718417904,0,5.38797473584553,0,0.3643330951936261,0.3107495250906503,0.3060645969300219,0.3060645969300219,0.3060645969300219,1.4410563224991675,0.7669301748340569,1.4410563224991675,0.7669301748340569,1.4410563224991675,0.7669301748340569
usable_overlap,0,11.705415420508977,1.7115641712394924,3,3.675549303037543,1,4.8483301092830455,0.7658845902405995,0.7600498396583414,0.7600498396583414,0.7600498396583414,4.167532118237082,2.217960593325775,4.167532118237082,2.217960593325775,4.167532118237082,2.217960593325775
usable_overlap,0,10.88683425583837,1.4647383869705233,0,10.188311933364593,1,2.563861157511903,0.6627373279225879,0.6594913546411579,0.6594913546411579,0.6594913546411579,2.9367829969372985,1.5629559109700304,2.9367829969372985,1.5629559109700304,2.9367829969372985,1.5629559109700304
usable_overlap,0,8.545820347242268,1.3340799466427748,3,6.120704728851308,1,3.5875683910892233,0.6983612232229383,0.6978359033963194,0.6978359033963194,0.6978359033963194,3.3094600293019036,1.761294627594473,3.3094600293019036,1.761294627594473,3.3094600293019036,1.761294627594473
usable_overlap,1,8.929291920701747,0.13972192446421192,4,1.6010979551018887,1,5.349423253043941,0.6240771007174312,0.6188117807805877,0.6188117807805877,0.6188117807805877,1.616000262209892,0.7559649226617875,1.616000262209892,0.7559649226617875,1.616000262209892,0.7559649226617875
usable_overlap,0,3.232570572638746,-0.1617604091209471,2,6.487061885269925,0,0.5593535074470988,0.3619153113980372,0.3602611820144168,0.3602611820144168,0.3602611820144168,1.5631379117321835,0.8319019966238681,1.5631379117321835,0.8319019966238681,1.5631379117321835,0.8319019966238681
usable_overlap,1,7.488611594472158,-0.8396359615189073,3,11.39785910129353,1,2.7822126398050178,0.40887723978796775,0.41527046004882273,0.41527046004882273,0.41527046004882273,2.408069189131419,1.126494766675678,2.408069189131419,1.126494766675678,2.408069189131419,1.126494766675678
usable_overlap,0,4.184221562492189,-0.3537904928242093,3,3.4791608888144867,1,2.4368249640390256,0.47482664582905004,0.4835706945868434,0.4835706945868434,0.4835706945868434,1.9363734581250662,1.0305379544141602,1.9363734581250662,1.0305379544141602,1.9363734581250662,1.0305379544141602
usable_overlap,0,1.3945700888906138,-1.7167992398223748,1,11.470393170211302,0,-0.11393797872229472,0.1855060438124138,0.18615313079249,0.18615313079249,0.18615313079249,1.228732379315728,0.6539313722718305,1.228732379315728,0.6539313722718305,1.228732379315728,0.6539313722718305
usable_overlap,0,5.775053284234502,-0.730722540235133,4,4.566397769246912,0,1.3287090968587572,0.3333166095879357,0.33362235793562023,0.33362235793562023,0.33362235793562023,1.500650587408796,0.7986462426189613,1.500650587408796,0.7986462426189613,1.500650587408796,0.7986462426189613
usable_overlap,0,5.06957847631624,-0.899324374780312,0,4.6811521149295405,1,1.5019419485607135,0.36214380911302824,0.3682710003621643,0.3682710003621643,0.3682710003621643,1.582957249981069,0.8424498484399249,1.582957249981069,0.8424498484399249,1.582957249981069,0.8424498484399249
usable_overlap,0,5.429326917648307,-0.25946281706911617,2,15.51227187902948,0,0.41358383652977926,0.3305018565458014,0.3288429137348685,0.3288429137348685,0.3288429137348685,1.4899641536451924,0.7929589225699714,1.4899641536451924,0.7929589225699714,1.4899641536451924,0.7929589225699714
usable_overlap,1,15.656880442379446,3.690849538533357,2,5.582293486164375,1,7.794820587256522,0.92025720911278,0.9107624669137928,0.9107624669137928,0.9107624669137928,1.0979811271632627,0.5136355712869743,1.0979811271632627,0.5136355712869743,1.0979811271632627,0.5136355712869743
usable_overlap,1,9.300509096355478,1.5520662214727154,4,8.394524886202987,1,4.869455133146332,0.7497272243683633,0.7453590936625639,0.7453590936625639,0.7453590936625639,1.3416352044303577,0.6276169486325213,1.3416352044303577,0.6276169486325213,1.3416352044303577,0.6276169486325213
usable_overlap,1,6.7992013810839325,-0.9757069098894625,1,14.639554850423766,1,0.16440054649774716,0.308814559436174,0.32252321742071005,0.32252321742071005,0.32252321742071005,3.1005519788535616,1.450438215707696,3.1005519788535616,1.450438215707696,3.1005519788535616,1.450438215707696
usable_overlap,0,9.951929211237324,1.4428072501928633,4,12.025626928352668,1,3.621109351274384,0.7059511630489018,0.7068172404422044,0.7068172404422044,0.7068172404422044,3.4108417613241966,1.8152499853767374,3.4108417613241966,1.8152499853767374,3.4108417613241966,1.8152499853767374
usable_overlap,1,7.132030753075849,-0.737867540256423,3,5.791714595837819,0,1.8370045211828545,0.336606088144752,0.3318079079862062,0.3318079079862062,0.3318079079862062,3.0137919438664245,1.4098518713407133,3.0137919438664245,1.4098518713407133,3.0137919438664245,1.4098518713407133
usable_overlap,0,4.125858435098528,-1.2235822534346985,0,3.402388302436367,0,1.4365645297263208,0.2639145529815099,0.25602891237899894,0.25602891237899894,0.25602891237899894,1.3441382556917683,0.715350379679159,1.3441382556917683,0.715350379679159,1.3441382556917683,0.715350379679159
usable_overlap,1,10.306935102236991,-0.010792356412901917,2,3.1986044786960384,1,4.537071529466456,0.5682824876800638,0.5620214356387115,0.5620214356387115,0.5620214356387115,1.7792915653893981,0.8323525942891605,1.7792915653893981,0.8323525942891605,1.7792915653893981,0.8323525942891605
usable_overlap,0,3.7650812015980835,-0.6230305965106939,0,4.922010268805039,0,2.0797927017282003,0.33844544646849595,0.3251597837965216,0.3251597837965216,0.3251597837965216,1.4818322559758046,0.7886311266303232,1.4818322559758046,0.7886311266303232,1.4818322559758046,0.7886311266303232
usable_overlap,1,3.5883733594126106,-1.205933703250529,1,14.2267764606743,0,0.5488304515549768,0.2356934847519098,0.23297567239967254,0.23297567239967254,0.23297567239967254,4.292293653238129,2.0079349709847967,4.292293653238129,2.0079349709847967,4.292293653238129,2.0079349709847967
usable_overlap,1,5.895881571980189,-0.5470875702977738,2,14.548900559111594,1,2.3291732423137,0.41893965674296746,0.42444939888077815,0.42444939888077815,0.42444939888077815,2.3559934414723624,1.1021337319207711,2.3559934414723624,1.1021337319207711,2.3559934414723624,1.1021337319207711
usable_overlap,1,6.7338062161402785,-0.1960581216022265,5,5.01211667764723,0,2.114267040732542,0.4210829499036293,0.41888025900603865,0.41888025900603865,0.41888025900603865,2.387317087639558,1.1167869335977854,2.387317087639558,1.1167869335977854,2.387317087639558,1.1167869335977854
usable_overlap,1,11.492919939032308,2.1073168401403857,1,8.766589656581717,1,5.2872500938427365,0.7912365168687308,0.7796585065830514,0.7796585065830514,0.7796585065830514,1.2826128254312548,0.6000062797367409,1.2826128254312548,0.6000062797367409,1.2826128254312548,0.6000062797367409
usable_overlap,0,1.2522914912773895,-1.0516583921489138,5,4.583917452314563,1,1.8364267131278753,0.385473101838776,0.40316025319341137,0.40316025319341137,0.40316025319341137,1.6754916296217435,0.8916966452846918,1.6754916296217435,0.8916966452846918,1.6754916296217435,0.8916966452846918
usable_overlap,0,6.485388487345541,-0.4767195146704579,2,13.208754212755693,1,4.59512727888214,0.49200458626281396,0.4848343203763878,0.4848343203763878,0.4848343203763878,1.9411230979723166,1.033065712740867,1.9411230979723166,1.033065712740867,1.9411230979723166,1.033065712740867
usable_overlap,0,6.294231883673968,1.2844929510144747,3,5.269385689622554,0,2.1336756089214597,0.588932924704175,0.579165275931681,0.579165275931681,0.579165275931681,2.376229770995937,1.2646294841240378,2.376229770995937,1.2646294841240378,2.376229770995937,1.2646294841240378
usable_overlap,0,3.820783452532139,-0.7739021581044082,2,1.071477825997737,0,0.8013843275916158,0.3102889066321068,0.30890993612611317,0.30890993612611317,0.30890993612611317,1.4469894045278655,0.77008776108973,1.4469894045278655,0.77008776108973,1.4469894045278655,0.77008776108973
usable_overlap,0,4.457052504314996,-0.48355406912661536,3,0.660173617425158,0,2.203813211419369,0.384643168646215,0.37779802886027847,0.37779802886027847,0.37779802886027847,1.607195165531612,0.8553492670959238,1.607195165531612,0.8553492670959238,1.607195165531612,0.8553492670959238
usable_overlap,0,2.8192631676569864,-1.0997807944046254,3,6.380422508342498,0,0.43411389268925427,0.26565558919384463,0.26804554632820016,0.26804554632820016,0.26804554632820016,1.3662052262727111,0.7270944214223368,1.3662052262727111,0.7270944214223368,1.3662052262727111,0.7270944214223368
usable_overlap,1,5.973128310651063,-0.2974600037050327,2,13.843417219600852,0,1.6354527886636505,0.35972657397592994,0.3518733190691974,0.3518733190691974,0.3518733190691974,2.841931870950823,1.329455729230795,2.841931870950823,1.329455729230795,2.841931870950823,1.329455729230795
usable_overlap,1,8.952833933914688,0.16445976382144065,5,6.151533315852533,0,4.245233108939976,0.521270423657687,0.5062400323759568,0.5062400323759568,0.5062400323759568,1.975347534857446,0.9240675768063132,1.975347534857446,0.9240675768063132,1.975347534857446,0.9240675768063132
usable_overlap,1,5.681794167159707,-0.9249714438866808,3,9.307617717255859,1,0.689104301504396,0.3489069637380149,0.3662367433428337,0.3662367433428337,0.3662367433428337,2.7304742579143717,1.2773158578523431,2.7304742579143717,1.2773158578523431,2.7304742579143717,1.2773158578523431
usable_overlap,0,8.693030524832182,1.408610107078169,5,16.234355510541462,0,4.022740562511201,0.6441288443429233,0.6285517393351147,0.6285517393351147,0.6285517393351147,2.692164982035503,1.4327702034392948,2.692164982035503,1.4327702034392948,2.692164982035503,1.4327702034392948
usable_overlap,0,3.3049385440179573,-1.4975627371579845,2,10.140603125436943,0,-0.27359668117725844,0.2058623339420474,0.20883189996502885,0.20883189996502885,0.20883189996502885,1.2639538929284408,0.6726762618165163,1.2639538929284408,0.6726762618165163,1.2639538929284408,0.6726762618165163
usable_overlap,1,6.349328651449765,-0.5509326445124225,2,4.103476664372846,1,2.0243964193316204,0.4313410641416988,0.4398094310878614,0.4398094310878614,0.4398094310878614,2.2737120427966184,1.0636424936202582,2.2737120427966184,1.0636424936202582,2.2737120427966184,1.0636424936202582
usable_overlap,1,5.090800759018213,-0.6303898966050309,3,10.614747951832339,1,0.005759992628800337,0.36262681821765075,0.38334308503283854,0.38334308503283854,0.38334308503283854,2.608629290689661,1.2203167821846235,2.608629290689661,1.2203167821846235,2.608629290689661,1.2203167821846235
usable_overlap,0,5.99019670722092,-0.32570783011302,1,2.7130718079662834,1,0.8452111451930453,0.4229597520100792,0.43513119827551955,0.43513119827551955,0.43513119827551955,1.770322589860005,0.9421656823234947,1.770322589860005,0.9421656823234947,1.770322589860005,0.9421656823234947
usable_overlap,0,4.381363767126834,-1.6672496930995035,1,4.788533714976502,0,0.8000308199821036,0.2142844301668335,0.21199432193619727,0.21199432193619727,0.21199432193619727,1.2690263888162399,0.6753758441280028,1.2690263888162399,0.6753758441280028,1.2690263888162399,0.6753758441280028
usable_overlap,0,2.2434884097873615,-1.0243335338454522,2,3.196938387846016,0,1.1837162887959474,0.28941826600697335,0.2864180202607685,0.2864180202607685,0.2864180202607685,1.4013806799962014,0.7458147978939784,1.4013806799962014,0.7458147978939784,1.4013806799962014,0.7458147978939784
usable_overlap,0,4.868028687617191,-0.3654056267828566,2,8.79785019669304,0,2.4182306065928802,0.3816731274415213,0.3701135830091276,0.3701135830091276,0.3701135830091276,1.5875878142876207,0.8449142347638717,1.5875878142876207,0.8449142347638717,1.5875878142876207,0.8449142347638717
usable_overlap,1,7.663510447381133,0.7095322551072392,3,5.444576416795911,0,2.392285606496502,0.5254659774266285,0.5148051550937144,0.5148051550937144,0.5148051550937144,1.942482490910491,0.9086933092479277,1.942482490910491,0.9086933092479277,1.942482490910491,0.9086933092479277
usable_overlap,1,7.29483704138437,0.3631719636158976,2,10.945497213318212,1,3.233722762879123,0.5628358512745546,0.5624077683294042,0.5624077683294042,0.5624077683294042,1.7780693232073148,0.8317808293963819,1.7780693232073148,0.8317808293963819,1.7780693232073148,0.8317808293963819
usable_overlap,0,6.23923695759495,-0.2620755652495205,4,7.131915645986527,0,2.2604230818802282,0.4061463924580195,0.40041476520731367,0.40041476520731367,0.40041476520731367,1.667819589229481,0.8876135853879298,1.667819589229481,0.8876135853879298,1.667819589229481,0.8876135853879298
usable_overlap,1,4.458489845760424,-0.32752239570123826,1,4.843964021302002,0,1.0573790914494603,0.3524528878921786,0.34618493660601274,0.34618493660601274,0.34618493660601274,2.88862944125753,1.3513008526202726,2.88862944125753,1.3513008526202726,2.88862944125753,1.3513008526202726
usable_overlap,1,11.633709040336337,1.5937126331289901,2,6.331287999054657,1,5.275607686145213,0.7548171864784017,0.7448064633137004,0.7448064633137004,0.7448064633137004,1.3426306688464065,0.628082626886349,1.3426306688464065,0.628082626886349,1.3426306688464065,0.628082626886349
usable_overlap,0,7.667893113286583,-0.24277305983024638,3,3.998120423628537,1,2.9086236398453704,0.5004478604482456,0.5062987936436436,0.5062987936436436,0.5062987936436436,2.0255166224532055,1.077979946469596,2.0255166224532055,1.077979946469596,2.0255166224532055,1.077979946469596
usable_overlap,0,5.56465459434577,0.07894925762143622,2,7.6449748106540385,1,1.6399436432558292,0.49097664005296504,0.5004100590359538,0.5004100590359538,0.5004100590359538,2.0016415824352367,1.065273650172033,2.0016415824352367,1.065273650172033,2.0016415824352367,1.065273650172033
usable_overlap,0,4.535918673990688,0.024718166134429818,2,7.465703098348479,0,1.8778509104487473,0.41634569332858595,0.40696965540091296,0.40696965540091296,0.40696965540091296,1.6862543529303569,0.897424566629536,1.6862543529303569,0.897424566629536,1.6862543529303569,0.897424566629536
usable_overlap,1,11.87617277685175,0.21661160736710589,6,6.603819300686859,1,4.152262658505705,0.6051547104289198,0.6108094684938506,0.6108094684938506,0.6108094684938506,1.6371717394391825,0.7658689397096495,1.6371717394391825,0.7658689397096495,1.6371717394391825,0.7658689397096495
usable_overlap,1,9.679553775580176,0.3319807310270818,3,4.215376290558734,1,2.0543746426824128,0.5474901198628465,0.5571984053743951,0.5571984053743951,0.5571984053743951,1.794692860486698,0.8395573201356774,1.794692860486698,0.8395573201356774,1.794692860486698,0.8395573201356774
usable_overlap,1,6.85543276201591,-0.18901850312491564,5,3.8594983859079672,0,0.18075375845965436,0.37331484734112796,0.38163267518353144,0.38163267518353144,0.38163267518353144,2.620320703721422,1.2257860252008812,2.620320703721422,1.2257860252008812,2.620320703721422,1.2257860252008812
usable_overlap,1,9.185978252391008,0.9832391314757738,1,9.080651517675594,1,2.0209121667452115,0.602067778165422,0.6049675382655532,0.6049675382655532,0.6049675382655532,1.6529812539479525,0.7732646305968521,1.6529812539479525,0.7732646305968521,1.6529812539479525,0.7732646305968521
usable_overlap,1,10.881346797181742,0.743965835102595,4,2.8076240712871687,1,4.6516113186886905,0.6724478834538876,0.6700825438328941,0.6700825438328941,0.6700825438328941,1.4923534558592844,0.6981229466509733,1.4923534558592844,0.6981229466509733,1.4923534558592844,0.6981229466509733
usable_overlap,0,6.700887254678094,0.23206145050533802,3,4.7236974717274824,1,3.5853125026903814,0.5757337942547658,0.576914073418351,0.576914073418351,0.576914073418351,2.3635860641349304,1.25790050333261,2.3635860641349304,1.25790050333261,2.3635860641349304,1.25790050333261
usable_overlap,1,10.581297003002696,1.8443771687326185,1,5.70716855469374,1,5.657783288956023,0.7804410966960869,0.7674763662584176,0.7674763662584176,0.7674763662584176,1.3029717186930145,0.6095301700045922,1.3029717186930145,0.6095301700045922,1.3029717186930145,0.6095301700045922
usable_overlap,0,3.29444824075869,-1.213185190697762,0,11.109971494306945,0,0.8064311214776052,0.2398546571574078,0.2343647086808518,0.2343647086808518,0.2343647086808518,1.3061048926794558,0.6951090238840064,1.3061048926794558,0.6951090238840064,1.3061048926794558,0.6951090238840064
usable_overlap,1,7.098436162619025,0.11261366910541594,3,9.947085775973575,1,1.8150828712130265,0.5020848440145087,0.5129144838258293,0.5129144838258293,0.5129144838258293,1.9496427407177113,0.9120428741077453,1.9496427407177113,0.9120428741077453,1.9496427407177113,0.9120428741077453
usable_overlap,1,6.888446477576672,0.7234519074618851,1,0.7930224294737934,1,2.4003235581323352,0.5976305002957335,0.5997800086213285,0.5997800086213285,0.5997800086213285,1.6672779779683364,0.7799526380935877,1.6672779779683364,0.7799526380935877,1.6672779779683364,0.7799526380935877
usable_overlap,0,3.933841853047647,-0.8098797277855176,3,7.492565888415762,1,3.148685367379275,0.43012314470537427,0.4349622106028255,0.4349622106028255,0.4349622106028255,1.7697931337776123,0.9418839057964452,1.7697931337776123,0.9418839057964452,1.7697931337776123,0.9418839057964452
usable_overlap,0,7.167855249949248,0.49938171130838666,5,9.20527776280928,1,2.185618410487391,0.5748503278201138,0.5881477993768395,0.5881477993768395,0.5881477993768395,2.428055497790061,1.2922111359238704,2.428055497790061,1.2922111359238704,2.428055497790061,1.2922111359238704
usable_overlap,0,4.597773104660932,-0.2534812981918894,3,4.440964528546765,0,2.2275395347881055,0.40502228732299356,0.3971638433224719,0.3971638433224719,0.3971638433224719,1.6588255182160956,0.8828269407946061,1.6588255182160956,0.8828269407946061,1.6588255182160956,0.8828269407946061
usable_overlap,0,0.06829592810008966,-1.16394877391537,2,6.463867284210638,1,0.3084608632892698,0.31258734217508194,0.3291496185380957,0.3291496185380957,0.3291496185380957,1.4906453475077694,0.793321453943635,1.4906453475077694,0.793321453943635,1.4906453475077694,0.793321453943635
usable_overlap,0,9.417789692133317,0.6608561098114732,2,5.689791297185124,0,3.9060246514243673,0.5535057721369961,0.5317202301752597,0.5317202301752597,0.5317202301752597,2.1354755520919957,1.1365000888233603,2.1354755520919957,1.1365000888233603,2.1354755520919957,1.1365000888233603
usable_overlap,1,5.545312964207415,-0.9861089728041508,2,4.892397770285792,0,2.028106259992741,0.30994113043400984,0.3025374389722235,0.3025374389722235,0.3025374389722235,3.3053760334495714,1.5462549084477095,3.3053760334495714,1.5462549084477095,3.3053760334495714,1.5462549084477095
usable_overlap,0,2.810728321987079,-0.6534819606959971,2,6.94427913095794,0,1.2852617983931611,0.3242331913629258,0.3196646525800369,0.3196646525800369,0.3196646525800369,1.4698633604623097,0.7822612804380412,1.4698633604623097,0.7822612804380412,1.4698633604623097,0.7822612804380412
usable_overlap,0,5.0337237374514,-0.2908569417685765,4,9.816558443611676,1,3.3038536109254126,0.5002407759480271,0.5059494951227109,0.5059494951227109,0.5059494951227109,2.024084562464676,1.0772178041437006,2.024084562464676,1.0772178041437006,2.024084562464676,1.0772178041437006
usable_overlap,1,6.515952941594417,-0.6567431951576912,5,8.260823044017686,1,2.592831228228173,0.44570784139438385,0.4587813037573297,0.4587813037573297,0.4587813037573297,2.179687776747209,1.0196579419623444,2.179687776747209,1.0196579419623444,2.179687776747209,1.0196579419623444
usable_overlap,0,4.156445039882827,-0.7123844997264028,0,2.9785447478733693,1,1.9330486213433986,0.39841636378835055,0.40233170964424875,0.40233170964424875,0.40233170964424875,1.6731689067940478,0.8904604921957923,1.6731689067940478,0.8904604921957923,1.6731689067940478,0.8904604921957923
usable_overlap,1,5.139296949681566,-0.3843296310304771,4,6.298666877343085,0,2.1867413583607274,0.39134415707030706,0.3863493704185834,0.3863493704185834,0.3863493704185834,2.5883308646693735,1.2108211784923328,2.5883308646693735,1.2108211784923328,2.5883308646693735,1.2108211784923328
usable_overlap,1,10.432698687487852,-0.5662974708154974,5,15.624826512289406,1,4.79347837100995,0.5020151275971091,0.501706575613859,0.501706575613859,0.501706575613859,1.9931969174939717,0.9324175180036799,1.9931969174939717,0.9324175180036799,1.9931969174939717,0.9324175180036799
usable_overlap,1,8.050629722003384,1.0599717087342286,3,4.821615294219617,0,1.2407447760237855,0.5383966528258615,0.5338315264267149,0.5338315264267149,0.5338315264267149,1.8732501744392223,0.8763064316026681,1.8732501744392223,0.8763064316026681,1.8732501744392223,0.8763064316026681
usable_overlap,1,6.815443969561869,-0.15481537899390546,1,5.684835967141701,0,2.375103543323564,0.4049764374120058,0.390853016938666,0.390853016938666,0.390853016938666,2.5585065399582767,1.1968693593924817,2.5585065399582767,1.1968693593924817,2.5585065399582767,1.1968693593924817
usable_overlap,1,11.700789767835577,1.4248862051043047,4,15.92244463770958,0,3.6366707889624403,0.630413767915222,0.614113877775593,0.614113877775593,0.614113877775593,1.6283624848572726,0.7617479704162321,1.6283624848572726,0.7617479704162321,1.6283624848572726,0.7617479704162321
usable_overlap,1,5.8732571447259065,-0.38317786271118925,2,12.616353151126422,0,0.45279455356688025,0.32323367117885576,0.32185803291276516,0.32185803291276516,0.32185803291276516,3.1069598945539916,1.4534358386723574,3.1069598945539916,1.4534358386723574,3.1069598945539916,1.4534358386723574
usable_overlap,1,11.624900293995402,1.0182577845619232,1,16.164017614048937,1,5.345857078552537,0.6767178034261992,0.6618944858651661,0.6618944858651661,0.6618944858651661,1.5108148222339308,0.7067591738410329,1.5108148222339308,0.7067591738410329,1.5108148222339308,0.7067591738410329
usable_overlap,1,8.084589000701785,-0.7380846844768088,5,9.116701405030906,1,2.4622305649660503,0.43052258414197564,0.44426112193426137,0.44426112193426137,0.44426112193426137,2.2509284531721256,1.0529843303939204,2.2509284531721256,1.0529843303939204,2.2509284531721256,1.0529843303939204
