feature_exposure,weekly_value,user_engagement,prior_activity,is_power_segment,account_age_weeks,treatment_probability
1,7.732158792221207,-0.4116383222162092,1,0,13.911315391028886,0.3876717095076807
0,7.95363086633265,1.362642639803341,4,1,7.754246458442363,0.8148899266080524
1,7.371313926255565,-1.040586052512433,2,0,2.7284942909488197,0.22683216087448602
0,0.724449248537278,-2.41278033092949,0,0,1.9729481814600403,0.075750320422415
1,10.359502358486962,1.6109369950118944,5,1,8.226315560257344,0.8519470421552259
1,11.533190220725828,2.549327952607003,6,1,7.743427364945589,0.9295969450795765
1,6.519648435730286,-0.40526926544933184,1,0,3.65043346238863,0.32999270790912266
1,4.3905022813565,-1.9368380406201853,2,0,4.366632093657737,0.12486483328152483
1,7.219564749224255,-0.31048397619594376,5,1,2.8631097939154166,0.4956666997665638
1,6.943033031155195,-0.2862229498406692,1,0,2.0159013889230186,0.34346473357967905
0,5.887659899979354,-0.18992384102225704,3,1,3.0659955156690515,0.500053655755496
0,4.474620031655165,-1.1133880419218483,2,1,0.31505453501081704,0.28935813134596355
1,10.194526326341608,0.5795611424764774,5,1,11.170311073835546,0.7204882443272231
1,7.264693553169673,0.5245073752860862,3,1,1.4704159195493438,0.6382072793684932
0,1.4722251064384064,-1.4944056198193065,1,0,4.887864890274685,0.16755602426790583
0,7.582773539316296,0.6991967316948878,8,0,0.5617577908359505,0.6149957932556348
1,9.771817716576077,2.052684981945891,4,1,7.561742698513646,0.8873372020906608
1,7.860478361571723,0.17196033243705985,3,1,9.213524933957425,0.613371002305521
1,6.686206323562574,-0.33732516206850605,1,1,5.227622471146946,0.4598278198862913
0,4.481975881527643,-0.1420032144075213,2,0,4.6697460783064475,0.39796318898417227
0,4.427174543943767,0.6152567669685612,0,0,2.8534928369853962,0.5235589356027004
1,4.590136368779701,-1.7306716055072182,1,0,10.984568122459981,0.16091217477114442
1,8.398230356570398,0.16439070297730224,0,1,1.173044347345812,0.5297294422991063
1,6.752264670312766,-0.3904639494628101,2,0,3.4599748074798047,0.3417748212631225
1,10.883940269663537,1.8478250129560454,5,1,2.5753541437921346,0.8593661181301748
0,4.672432775925187,-0.17417273380495787,4,0,2.4979775772160036,0.3999682541330126
1,10.634764967147513,1.6678876111195198,3,0,10.788836063673543,0.7895849420440475
0,3.350283131199869,-1.1037406977820072,2,0,4.450263788667112,0.22497203649674694
1,5.739915005698425,0.5872591668027922,0,0,2.834512979356297,0.5175011265945892
1,8.240242669501928,0.3194002637912288,4,0,6.27995112156775,0.5270956797393297
0,4.894807185356294,-0.8690472478647824,1,0,5.906127951727698,0.259986838765234
1,7.604344359106391,0.17739611463694044,2,1,9.0989474165865,0.6030668999144102
1,10.718986373582688,1.2125188368316004,3,1,6.783520609773088,0.7833385577285811
0,4.186683001621155,-0.3237917042866007,4,0,4.6101468299521935,0.3822593798347596
1,5.696932809550154,-1.6919626491697632,1,0,4.858581353450413,0.14533058290535533
1,9.579040163291188,-0.01756282647744591,2,1,6.569863185157226,0.5471886861298413
0,4.090831299087716,-0.9024230947925126,2,0,2.2416779315477515,0.24582256273365197
0,4.9829522648936635,-0.3423409386638824,6,0,5.815952372657872,0.40719073560314195
1,7.939284656641364,-0.08158776968512098,3,1,13.700681090202913,0.5885967465752696
0,4.567874176459612,-1.7056522160155172,0,0,5.230889010932928,0.13955004681620586
0,3.9142992192680484,-1.615658339320678,0,1,3.7290828864584187,0.2091457163835258
1,10.46161109164742,0.48206683552552526,1,1,3.6907176081855564,0.621759882175201
1,6.950996852524656,-0.5227186961696804,2,0,6.375992320040658,0.3329414701512175
0,1.259517964515351,-2.564744341820567,1,0,5.582742292861062,0.07617677351998067
1,8.411225811282348,0.7848440366081351,3,1,7.8145166301660955,0.7206081732236053
1,8.16541239009325,0.27236975527423984,2,1,2.9908147581263567,0.5857163298751998
1,4.398291939291016,-0.713874824036484,3,0,4.255060883604372,0.2962088066435477
0,3.235323202330058,-1.3168302110582415,2,0,8.739743780879989,0.2123509846657043
0,6.650414834516582,0.8358078963143372,3,1,9.222080111923734,0.736137485794368
1,8.71212595039064,0.3493506225604296,3,1,9.27267952144045,0.6487991742793556
1,13.022492114283187,2.3826022826840734,3,1,8.109697546414758,0.9099442473811864
1,8.670144413473153,0.42018859872493736,4,1,8.302758224051846,0.6670181481272789
1,5.9956031891646315,0.3877031412620148,3,0,5.808273088345908,0.5274111135401928
1,6.651570788557684,-0.16692793010856513,3,1,1.4161582525259542,0.49462901053087904
0,7.110754648187567,0.816775867200791,3,1,1.5552719651874884,0.6938416443858366
1,8.22027291761336,0.6250852012481537,2,0,5.155579877068779,0.5622286604378378
1,11.391495853706218,1.251725008565195,6,1,5.326594008629362,0.8048882705617673
1,8.175817374573834,-0.5213229186372847,4,1,2.4486623476976437,0.43735395029009944
0,5.841664721923226,-0.4354074729439623,5,0,2.5859654324220047,0.35882969571862
0,4.297668676248605,-0.4791031709119801,0,0,4.58786301955638,0.31162330232177654
1,10.51707291981447,0.7908017211789892,4,1,18.996988191030184,0.7819567795433439
1,9.09419873955824,1.498374440296732,6,1,2.074503112325959,0.824260067793557
1,7.719107843704159,-0.45884049314930064,3,0,3.5768725168171454,0.33948443136622297
0,4.678039004978135,-0.42477372779309125,3,0,9.088791808884036,0.3778138117038301
0,4.359756511947074,0.3140772238697992,2,0,7.981650895895374,0.5141229704478982
1,7.777949822730628,-0.24576150001290142,4,0,6.140102404417535,0.40723811426312057
1,9.820811205593472,0.95205365313989,2,0,0.8532612632409224,0.6036213453685437
0,1.9482709666554423,-2.2517772906190467,2,0,4.072777192538856,0.09777533052272223
0,5.958946667411258,-0.8267050469168946,0,0,15.696715938658677,0.30783053613550615
1,4.642274910938186,-0.7824163339614458,3,0,2.5119019803203786,0.27542771061167826
0,1.019600645480177,-2.320356012386145,2,0,2.4285566119509037,0.08935070735551646
1,6.819413277163115,-0.9636384443688041,4,1,13.295643219823255,0.4117582500859722
0,3.6569476236845926,-0.9151561158459262,1,0,4.580482007066371,0.2463136366204781
1,6.759279593005153,-0.20110465451883033,2,1,0.9283009979618977,0.4730931606551459
1,9.135774837080188,1.1129658916602636,0,1,1.8413819701206897,0.7195146833227826
0,4.484490751491448,-0.24506065119070236,3,0,3.055335195657169,0.3782651822944502
0,3.6387339910148797,-1.0308137202711538,2,0,5.92554970567045,0.24267802663947108
1,8.150265529267955,-0.056954541213528984,4,1,4.1960454165057,0.5464877908202004
1,8.506407534965492,1.0491736214413494,3,1,2.3339569854366164,0.737912435491595
0,4.332530120713969,-0.9759588161149049,1,1,4.243158099410615,0.3255270431357665
1,5.326024056941916,-0.9105748839214486,1,0,2.510348413312972,0.2375371160753039
0,5.589722078761765,0.5585489592742234,1,1,16.307628282176807,0.7062950388802011
0,6.268157502220263,-0.22153611573080054,3,1,1.7484092665533166,0.48510554134991324
0,8.151101519940458,0.6474846907094743,0,1,3.385899372537546,0.6422192692425862
0,6.716890866348855,-0.013646791795296761,1,1,3.001990020294139,0.5146083356141434
1,8.915176318584237,0.701663648089567,1,1,3.0432498068827343,0.6609420986203249
1,5.391002714359172,-1.0350781140406409,4,0,1.937756844932433,0.2402384840346022
1,7.395920600272633,-0.01208465078826744,4,0,12.618312349337348,0.49629653162052106
1,9.122091748577072,-0.21069001436315682,3,1,19.965583559394865,0.5999011084070813
0,1.4118429953673894,-1.2158909241041307,1,0,6.466265457539148,0.20968078195232748
0,2.8661101050264164,-1.5634779478686884,1,0,6.063055388318757,0.16350460353276655
0,7.159487456970345,0.6857490352746618,0,1,1.1299263789672578,0.6367150795516521
0,4.2778078849975705,-0.3509523822179781,0,1,12.410878802181529,0.4904917576857888
0,4.749679382976801,-1.0222802816473295,1,1,2.5085154957597613,0.30762944209847204
0,5.861885095556621,-0.09617893692333225,1,1,0.9976147597087834,0.4845519863442808
1,8.131989747717387,1.1280188573493026,5,1,7.329922114192833,0.7886928314984871
0,2.4292350262516433,-2.280737845371923,0,0,10.240537169740321,0.10132268208866525
1,4.886741146876787,-1.4966386899033264,1,0,12.327223725087716,0.19482431481254509
0,4.318989489973222,-0.9228864418952676,0,0,3.4214396184512195,0.2316678458498551
0,8.322415651834104,1.461178866720329,2,1,3.103147973547089,0.7956915478892931
1,8.097570098123862,0.2825869829192965,2,0,5.708936218520844,0.49323099881680976
1,8.696013004928965,0.7673172404612268,0,1,4.196942269542486,0.6697696068888778
0,4.109697931379385,-1.1401609191262305,1,0,7.434528460697054,0.22473663886478554
0,2.781159803871534,-1.1195358752705262,3,0,5.754051021307393,0.23635750720743848
0,6.361391704633132,0.4478137167227104,3,1,2.332855225227705,0.6280739896464264
1,6.817268307425529,0.05827433093544655,2,0,12.599830797715118,0.48863419608545006
1,9.128898390654895,0.5487388188641266,2,0,7.466639088149359,0.5604759688862568
1,7.981553064824929,-0.18767099092845213,3,0,10.076239901682536,0.43226539013366166
0,6.773058253931991,0.278143726454627,2,1,2.3690019807035347,0.5831327939558975
0,7.218459486486327,0.15811908490510918,1,0,7.313770678190117,0.46561572896050596
1,8.924715495475516,0.7777673890849254,6,1,8.78651181551542,0.7504034303646044
0,6.48774799462199,0.8070082819444706,4,1,5.588152676834261,0.7222521957655614
0,2.598100567736703,-1.6198719943917699,0,0,1.9178958901148926,0.13836414496826863
0,0.8724489591300941,-2.2472685553408556,3,0,5.204482963713674,0.104793169117633
1,8.165037642545636,1.0017453976515072,8,1,8.21172488148946,0.7968588833756737
1,10.381716341676384,1.1877250932619365,5,1,10.55235704892517,0.8097482582774517
0,2.315051057982526,-1.0206230195133374,0,0,1.2333704757897517,0.2080540398059397
0,1.8324697492822293,-1.8598354065456286,2,0,5.505611426720173,0.13549529748274913
0,5.89285465347063,0.09903482100720092,4,1,1.5276421088743224,0.5627599125239192
1,8.866485507791923,0.9308382263505294,4,1,8.287447209130113,0.7555432587450233
1,11.337724531231364,1.7975945224343146,4,1,9.839976475689628,0.8703384715532944
1,8.29709690396086,0.516297572101451,0,1,2.1816251742493122,0.6090673517675548
0,4.513249192909253,-0.37171669658569495,3,1,1.831652588095164,0.4538398469893845
0,5.060000486474554,-0.8931306215848627,2,0,2.9812428263931827,0.25074743019972273
1,8.113248855330754,0.011451291670654416,3,0,4.319026377337359,0.4384904516294265
1,5.779764726140748,-0.2992647038852564,0,1,2.659742625515979,0.44080850420991113
0,4.4369560971390305,-1.0150679057288161,3,0,8.809257664215291,0.2674544448141664
1,10.00599659501327,2.0487556508632867,3,1,10.589701282538215,0.8900434344683913
0,7.559352321130508,1.785168402072131,4,1,5.33570637456344,0.855793869309688
1,10.668450505516365,1.1360486835554284,3,0,2.735751852726567,0.6612870856161381
1,6.373115509468746,-0.9208503978091276,4,0,4.198321272294098,0.2693811140194424
1,8.714026503273063,0.8550193242972788,2,1,5.334662340018233,0.7109768301426889
1,8.778168829128855,0.6396264094979018,3,1,4.056775716198785,0.6748276204861079
0,7.567927892015111,0.44254562420405297,6,1,4.612610590684932,0.6707278923559342
1,9.36356678414813,1.2496652670437771,8,1,10.020213764822062,0.8351700225637503
1,8.272787139719663,0.6353711428612774,5,1,2.5884874480334803,0.6856321920893214
1,9.874759038212646,0.7400142363043355,3,1,17.202302429022783,0.758426050000793
1,6.475210901635734,0.6369062833722101,0,0,5.454067458074332,0.5443139297885917
1,9.370457894713123,0.3407914080021059,4,1,3.888574113369746,0.6264195667671083
0,1.3121624209334362,-1.7836111297141835,2,0,2.5345541461811596,0.1343880030502686
0,5.684684230582159,0.08362107741055723,3,1,2.7247879507947985,0.5558158028236304
0,2.9070597322569585,-0.5561919588491252,1,0,4.964738397605342,0.30924642142474235
1,4.52272885483535,-1.2798409576400205,1,0,5.4257920567239735,0.19667290367014337
1,11.157444478887067,1.681816619300824,7,0,3.780533839701345,0.7923349003908573
1,10.497629089719435,1.7289953408857035,2,0,1.5159090911099897,0.7497995986787466
0,8.807271314756075,1.359220600295612,3,1,4.965407819789167,0.796485668032662
1,6.70581686425645,0.2552134168558746,3,1,2.767590196073914,0.5917298622245335
1,8.052486814078206,1.3506251209526567,4,0,0.9243438347137714,0.7008062180370496
0,6.24470799307898,0.012053180601825543,2,1,7.6388763155157875,0.5600135654043287
0,6.011385128555704,0.20279727689777938,0,0,1.0810392803080682,0.42541171119610743
0,3.0485556887766574,-1.093471370461983,2,0,3.6527385158619943,0.22302363105647374
0,5.312684183211948,0.39699130449884,3,0,4.517228996912618,0.5213303792825147
1,7.354157338299215,0.0603859284244171,7,1,11.566775913536908,0.6469130237096963
0,5.73413262398284,-1.3026521168344645,3,1,0.9778361762034488,0.26937253522360394
1,7.445160927452999,-0.051197111816596905,3,1,8.222432395603036,0.5614486143067796
0,5.441533620142459,-0.07972956385680847,3,0,9.129658318118176,0.44904533631143506
1,10.818946434468566,1.79756116664464,6,1,13.949077186930229,0.8905775320351695
1,10.478233507390334,0.8942133285134095,5,1,10.337857561636397,0.7673714089705947
0,4.361371147422467,0.011445439091466015,2,0,4.631954707865698,0.42935762365600294
0,6.906027885116734,0.248787309801083,2,0,8.478118271639072,0.5033554921549992
0,4.7171271371817,0.044212378104198057,1,1,11.945725375597807,0.5820570813212165
0,6.16368666507351,-0.20291398479554773,3,0,0.7251529176666082,0.3730046907285797
0,1.9226347000266149,-1.0824271973882869,0,0,1.502988057871145,0.20060964651424693
1,6.954323453348388,-0.15105187760692926,1,0,5.841551536850015,0.39237132663620605
1,8.16725504579471,-0.7460982566525134,3,0,9.058185258002782,0.3158890891204688
0,4.3752384259210935,-1.2503155389231464,1,0,7.446417275850978,0.20889354453685027
0,6.93268181477471,0.5112218145475347,2,1,6.228372240722178,0.6525456589370039
1,7.374783796746975,0.39126465993323495,0,1,13.818496015264746,0.6520443067478937
1,4.135719577279729,-1.786707511368078,1,0,3.77468620755291,0.13246536403378067
0,7.08505729635399,-0.12268463749512722,4,1,2.671716802216541,0.5231112641721392
1,9.183321004531066,0.9957013858999235,4,0,3.218990386806163,0.6472152743745309
1,9.765178307625959,1.0592237388963208,4,0,5.93127333533926,0.6745028096698323
1,9.202390059920594,1.0258368428852387,2,1,4.500278389634748,0.7358420511988016
1,7.2111768055698136,0.0389132069014598,2,0,9.410704020380027,0.4646450575764182
1,6.832102527753229,-0.8450453279691511,1,0,2.7999941212564092,0.24912420291116022
0,4.785462012386723,-1.0836988273580606,3,1,6.4972484498744,0.3376659837124723
1,8.272988214082112,0.3446049047503575,3,1,8.49872796648966,0.6434528739045817
0,5.097269769566735,0.379280034365163,2,1,11.940426047780795,0.6594622356356563
0,7.920613983996256,1.2873311116050654,3,0,1.7725080530032102,0.6842870645905017
1,9.285044109068744,1.0999796503420836,4,0,3.168141732821721,0.6668975301213782
1,6.5893670079669375,-0.1322286565311721,3,0,4.250877020177147,0.4082698301602344
0,4.841107398743109,-1.2442058788608694,3,0,1.310743571139604,0.19943866454653078
0,5.2547501398765455,-0.31910659701089783,3,0,6.192540564136262,0.38191519459018436
0,5.7295056996391995,0.21723119481052466,0,0,6.123543576348044,0.45952255121804547
1,8.193597015501071,-0.2020832453894041,5,0,5.746988608748694,0.4248008046566998
0,5.859017837780691,-0.5778941080776558,4,1,4.0524519325448045,0.4353886117287586
1,8.034469306676348,0.2528848149698989,1,0,11.068152269487797,0.509162948901562
0,4.99330696403739,-0.5039577414106104,3,1,3.234569380539341,0.43474929035449805
1,8.638763981705846,-0.628066083725374,2,0,10.38619121047676,0.3353242416874161
1,6.9263579514266125,0.31145283430343956,2,0,3.1756695898718337,0.48353761472918266
1,7.435209733945559,-0.4019925801292048,2,0,1.7276083039814973,0.3299295994723442
0,6.033333695883627,0.24410438897835213,2,1,4.661905219469877,0.5900171708998021
1,8.630148482522474,0.2732040228521227,2,1,5.342320845051404,0.6000759173840359
0,5.189334276870372,-1.1394290010915746,3,0,6.572288663971536,0.2369982741208589
0,5.057451027361548,-0.4812411238654122,6,1,0.48809717851253703,0.45590174642062953
1,10.642470202880293,1.4377769399164624,7,1,3.7174612951742416,0.829211164492634
1,6.906614460718404,-1.1620795127342871,2,1,16.392018225440133,0.36866060618033436
0,1.93661881682096,-2.116654448970531,3,0,2.9857031586989304,0.11012021943164693
0,4.272072403801559,-1.8618451532425115,2,0,9.145736809920546,0.14629944745734866
0,6.652159684002141,0.029109946576669203,1,0,27.437631925952722,0.5635750911544835
0,5.397311336611372,0.03091727803269891,3,0,18.388960222684396,0.5302140660390655
0,6.250138798247836,-0.11761085542512094,3,0,1.9813044354137324,0.39760924180777457
0,6.825689397718869,1.2141898289285016,4,1,8.62207567282833,0.7986074036053908
0,1.926331573248008,-2.672834433102938,2,0,8.998353305565338,0.0789317607036254
1,7.395994624384156,0.3959338744308236,1,0,7.6834807393399975,0.5183993910023815
0,8.071892525331613,1.5614382018035733,3,0,1.690362465565851,0.7319387886031767
0,3.465602570340889,-1.127780764891714,3,0,5.713364007774982,0.23491206002901793
1,8.095269751111609,-0.3798065117898951,2,1,5.684503315914235,0.464877204093484
0,4.739854912766333,-0.7528919172286209,1,0,1.471808752483531,0.25766068131761977
1,5.578706863140446,-0.8943460460775288,0,0,3.8868623484801677,0.2381185004368605
1,9.322633525594457,-0.32626200502304,3,1,5.901884688936871,0.4888079730402335
1,9.227219508677697,1.4274852836845047,6,1,4.557442987043558,0.8245232182843663
1,8.96205370064623,1.8373866754875203,3,1,8.082170285640522,0.863990017519411
0,5.853666162637451,-0.3359392250401477,4,0,3.8096006173651027,0.3751212495366235
0,6.38578504899598,1.9050602140644701,5,1,5.287157049987553,0.8728593089861206
1,8.824635871421375,0.035576476984624864,0,0,9.5523208336908,0.4425172847080479
0,7.995219831888892,1.753691026701081,2,0,15.122254021704016,0.8113328018521275
0,3.9013915083809474,-0.09329864965349177,5,0,1.6554942578574774,0.42240301543426917
1,6.8579660029372675,0.1310578260461443,5,0,7.868511051821704,0.508277225860109
0,4.841067195940674,0.36547447264283456,5,1,3.3346352340000847,0.6385368258633369
1,12.454378816684818,3.1788536793675353,3,1,6.632869360115947,0.9503978902887849
1,7.645881491393195,0.8512855748447891,4,1,1.5374805029075462,0.7093088642921342
0,5.6594842911133085,-0.7072645299514636,3,1,11.227971645142095,0.44140162742482536
0,6.77041122532509,0.9689978702758579,3,1,2.51793818066831,0.7254376284415337
1,6.424404674712963,-0.3618325370843415,1,0,9.671703771156723,0.3726733539559604
0,4.924948266892734,-0.48975018290120914,0,0,1.7425845934237498,0.2946880099634749
1,9.741919683826248,0.9086013598921112,5,1,1.2408862112803907,0.7267773837009198
1,9.21013870016727,0.031085587771152785,5,1,4.130818800643831,0.5755894105554967
1,7.640998837600946,0.2785759145118061,3,1,5.754282832207177,0.6143528483463025
1,7.73298678052255,0.013985221865292462,2,0,19.487181825286655,0.5222520376818461
1,7.131786286492419,0.3365831266054347,2,0,5.651845147892142,0.5043478369861458
0,6.674738657178755,0.4249658974361492,5,1,1.976517165498882,0.6423627433898144
0,2.202017253022146,-1.9369669327054153,3,0,8.612131693643915,0.14232420222931344
0,6.537661613709827,0.6665726686095336,9,0,12.507129167265038,0.686598589791326
0,3.376253684186062,-0.9820194198303006,0,0,2.3959813245505073,0.21843378081511194
0,4.021252451480649,-1.4422991355594112,4,0,9.42934612268909,0.21244993006713328
0,5.510774156800561,-0.05841124385868244,3,0,11.458460219408979,0.46799679857562443
1,8.538208742983688,0.08398100331445427,2,1,8.757727763539219,0.5818389502635024
0,4.157190003678712,-0.6935061645722808,1,0,2.858153325619866,0.274277686310921
0,5.994578568869523,0.8310318576679744,4,0,5.799660690354102,0.6298022587148513
1,6.3052591404333524,-1.342175166370907,2,1,6.626798648601966,0.28187520508253333
0,4.703948327960087,-0.40694374877255896,4,1,11.005304825175042,0.5148032810023138
1,7.059522562409523,-0.5848741349330007,2,0,3.023370734769026,0.30331558237483647
1,7.181743606573902,-0.04658727033933937,3,0,9.592408199329487,0.45889573115384197
1,8.760061393470679,0.2788642846472388,7,1,4.433947124324389,0.6485982454707997
0,4.341295439712497,-1.0078929496235447,4,0,3.7177423092614807,0.2527941019243724
1,9.937420617486625,0.7242826774562282,3,0,5.1435884135995895,0.5936873715470183
0,5.794880331310352,0.06300236833469973,4,0,0.37978503041541833,0.43611278643907836
0,2.8709573286517966,-1.8919462533119105,3,0,0.575616829583601,0.12360088479854667
0,2.445419996060208,-1.958591440397031,2,1,0.7986562812267727,0.1673067577849267
0,6.151561540913802,-0.012319292929311235,2,0,6.839715559713397,0.43795185973683776
1,6.884472121892575,-0.2209673177863541,4,0,4.064505180911887,0.39982133751237586
0,3.586046675672432,-0.1034201135746335,2,0,2.8657656415302024,0.3950190554595492
0,5.732563618534009,-0.02798245653021798,4,1,4.800967809487412,0.5563197583045746
0,6.437114144141465,0.22555983951018072,2,1,9.74655194700055,0.6166586212673876
1,8.372372215174932,0.9476496098482997,4,1,4.63111400082763,0.7410206220827775
1,6.155185390799124,-1.1111049009175582,2,1,1.926735570056136,0.298119075705439
1,6.791583574966398,-1.1719715929007948,3,1,21.554316079551104,0.4079810416146799
1,6.252445315998617,-1.0933238578873825,1,1,4.989140850934447,0.3079764307947628
0,7.856048570354302,0.2889166671687069,5,1,11.527167777317581,0.6701267450701196
1,7.8913184123539075,1.2449473786464456,4,0,8.814822709941325,0.7228365738980699
0,7.158685728084443,-0.4313394382395105,1,1,3.520817953674757,0.42956698120564313
0,2.4042430907884422,-2.5016998441596545,3,0,14.976273612906713,0.10745181109237037
0,4.037076269824728,-1.7039928626103755,1,1,3.0685252421917952,0.20154260653390707
0,4.247490164843309,-0.8330367227960116,0,0,6.75338793134228,0.2612954053066473
0,3.552382371071673,-0.5577288874952148,4,1,6.1151165526881135,0.4523471609583877
0,4.26883477839054,-0.4083886272547264,2,1,6.5439216269186495,0.4641784040451053
0,5.585476636765536,0.038581122980917065,2,1,13.319901884271108,0.6000783318903766
1,7.821125909915511,-0.3117463308224471,1,0,5.089210728924257,0.3560031827125673
0,5.975077612904295,1.0493396105434072,4,1,5.8419084982526615,0.7627808518649805
0,3.527199765059682,-0.6760173056813688,1,0,6.058656316218134,0.2935616431416442
0,4.852254370595904,-0.862317959475543,3,0,18.947229254528434,0.3488064935702746
0,6.503574155761022,0.4788755385204616,1,0,10.93931693004953,0.5561440155448811
0,3.56174886483857,-1.5356420699261193,1,0,1.178755963700798,0.15048184579907314
1,7.4376113387345315,0.3896917053200022,4,1,3.16724118474148,0.631909877578709
1,6.436187942861526,0.10255318372626686,3,1,5.362005473624056,0.5759624226562063
1,7.741434638704622,-0.1474424899181674,0,0,13.135007746173539,0.4263030241047193
1,11.57793476038252,1.5882761071492624,2,1,14.00172931829173,0.8506969629990143
1,6.3917150861500165,-0.6222074452947179,5,0,4.862879346961176,0.335747190912947
0,7.366111698852383,2.0602981705240784,3,1,3.0803520551705006,0.871385200859294
1,6.487558748634955,-0.2254314492280993,1,0,4.349998503210898,0.36868396548975596
0,4.7192428795384505,-1.2770164449702281,4,1,5.510056153833878,0.30624943247949443
0,5.06129838607043,0.0699195809948253,1,0,4.118202918459668,0.42736421278774434
1,7.599830700438608,-1.0762452003187681,3,0,11.725193977939812,0.2715686210629985
0,5.801883297651429,-0.7517558478135002,3,1,3.8065060134897255,0.38726345969560155
1,8.01322177120106,0.39703330001549114,3,0,2.424680499222311,0.5082730742623349
0,4.556246561336669,0.5555820886501248,2,1,4.2770915240289415,0.6500302239208622
1,6.509316319464415,-0.6221677002542582,4,1,6.346598621202373,0.44024258947487044
0,6.251814259128287,0.9874051450464006,2,0,11.87366323045441,0.6739567622209048
1,7.9059101418269595,1.157507758021134,1,0,2.2588679349159757,0.6422982664582889
1,10.149297258244959,1.436301756563291,5,1,6.376123428258487,0.8256720807134758
0,6.675249839447847,0.5294134071257222,1,1,6.519010971639279,0.6474791151928193
1,8.06104634608129,1.3634287120856987,3,1,7.422129617503238,0.8068183552503887
0,3.553671236390368,-1.8807984279740577,1,0,3.803704356516405,0.12362015034463493
0,5.402814212997583,-0.31790654862846257,1,1,7.332300662941754,0.477037900618857
0,4.650295472559493,-0.8670052563234263,2,0,8.658696409044541,0.28282591151750075
0,6.332942634302249,0.11922586112739209,4,0,3.77075599893715,0.46894275499053983
1,5.6652277418978585,-0.5714492191967373,0,0,5.836048206459422,0.3015704562326285
0,6.577418917948412,-0.16615784194973238,5,0,4.483947438908146,0.4245468433780061
1,9.78648522834595,1.8821748802040494,5,0,2.7150480389285674,0.8010268935177391
1,8.49918487553133,-0.1697197964203783,2,0,1.5757794770295916,0.37405320237503725
0,4.976015501284952,0.4137923171902139,3,0,3.0672641406282706,0.5158459599724662
1,8.633893903691003,-0.2322693299242352,5,0,3.253247522053944,0.4034530695263233
0,5.060997958928473,0.07571328795683367,4,1,1.5518236317382312,0.5580253553252077
1,10.426315740210674,0.006016680436071459,2,1,6.990425634606342,0.5547483153421893
1,7.963724839171413,0.4483240659731595,7,1,9.091243893013516,0.7054436466285876
1,10.36320308297095,1.165307535547177,2,1,4.3905522101409264,0.7577301643936151
1,9.40641724629087,1.6473939976033294,6,0,4.906642436634799,0.7846462507549363
0,6.54051963551707,0.30962008190916684,4,0,3.433038178953452,0.5072502478037699
0,6.106791238095348,0.5895468860356021,3,0,4.6968451124910615,0.5630466341019791
0,2.6337845062002705,-1.150864509185567,0,0,7.371291450140708,0.21518455270503156
0,2.2804820845725735,-0.08787674241562057,0,0,6.385066900843397,0.39769740088452665
0,9.27023015410412,0.940289464883589,5,0,4.675685118751991,0.6550107008581979
1,8.876338894960373,0.8659686384171532,1,1,3.251847980102035,0.6926142093884109
1,5.48865025270546,0.21160973279505021,5,1,8.56958926683165,0.6385573263875793
1,9.300812311620787,0.8863939595679524,3,1,3.529718590584774,0.7164008035141184
1,8.537786332078277,0.49076670899381886,2,0,1.6734317952161897,0.5122444258237254
1,8.592776927539749,1.2003062582593216,1,1,5.581985843887642,0.7603883798382236
0,5.0967166116320195,0.2893591569571111,5,0,0.963474849712666,0.4987605412029378
0,4.943668631350497,-0.35569831557103465,3,0,6.197276287760829,0.37462834627357694
1,8.995148360957023,0.33584125693302364,2,0,6.532016539397256,0.5096901569994441
0,1.4613895995204391,-2.9305943758527757,1,0,3.0400722768673605,0.05365647872612212
0,7.063247491182355,0.38288573638504947,0,0,3.4090243179768134,0.47768445573406576
0,1.671135287245066,-3.6484128252147836,0,0,9.428426249801463,0.03339317620221453
0,3.8035050877243033,-1.723463407405418,3,1,17.759743053828537,0.28171908442010835
0,4.330223921005029,0.45176860094098414,2,0,5.114949965830634,0.5254472591712673
0,5.986876671468813,0.47752933726679525,0,1,3.0919790606110884,0.6066373994068768
0,4.792559815248315,-1.1624287801399305,1,1,6.574494301173507,0.3039195730422735
0,4.2702480827738505,-0.7121020418789388,0,0,4.536242027900047,0.27054076725502124
1,10.50395518423096,1.370540988614132,5,1,6.260902244709772,0.8170492519157938
0,5.482026134937075,-0.48403013157267616,1,0,5.594844327727774,0.32595127278861435
1,11.43762564509363,2.242920312402985,4,1,5.699022851795433,0.8983439390694244
1,6.90173561551946,-0.001919853176346149,2,0,0.6519992900345295,0.40243441765510013
1,8.632347382097018,0.4080361768812668,6,0,3.400562571978633,0.550290577406625
1,12.171682140531935,1.6168743984986076,3,1,3.1420396984934786,0.8231583998670389
1,6.593622645285874,0.13102711619341956,4,1,3.105565163514708,0.5790834934757954
0,4.497276762963838,-1.0023439806908012,1,0,7.76788236568067,0.24735012104413617
0,6.743986705431716,-0.10972745169429012,0,0,1.8209702526186926,0.36638795842654553
1,5.79879561408658,-0.03561073619009093,0,0,0.6559855739379415,0.3742868665777046
0,4.478399927124161,-1.3647416522015654,2,0,3.0487994380093584,0.1833504931545083
1,7.878630379623524,-0.25583207134082336,0,0,2.549827593332259,0.342153631415991
1,5.292536276249121,-0.7421920939974367,1,1,5.1410717784883975,0.375818122784137
