boot_id,treatment,rep_id,boot_t_stat
188,d_secondary,1,0.46641504194395145
188,d_secondary,2,0.6609405831817032
188,d_secondary,3,0.7200555973680653
188,d_null,1,1.508810199048946
188,d_null,2,1.4892613389953997
188,d_null,3,-1.3473870322642951
189,d_main,1,-0.016749510053875663
189,d_main,2,1.2056492857563956
189,d_main,3,1.1798865650093189
189,d_secondary,1,-0.703153234879013
189,d_secondary,2,-1.435854525436834
189,d_secondary,3,0.9948270197531328
189,d_null,1,-0.7106849539569142
189,d_null,2,-1.353575771480681
189,d_null,3,0.7041342691202674
190,d_main,1,-0.12605360287536355
190,d_main,2,-0.7636706971453019
190,d_main,3,-0.7839536020536707
190,d_secondary,1,-0.30701931967176294
190,d_secondary,2,-0.7978763781415726
190,d_secondary,3,1.7004603255668886
190,d_null,1,-0.9395945737595256
190,d_null,2,-0.34642646647187986
190,d_null,3,-0.589381389130239
191,d_main,1,0.19501467659298732
191,d_main,2,-1.0614793989903242
191,d_main,3,1.4253276080004305
191,d_secondary,1,0.6144513926853081
191,d_secondary,2,-2.1119889769650144
191,d_secondary,3,0.13964144934175488
191,d_null,1,0.8180703751502639
191,d_null,2,1.2456431817327813
191,d_null,3,0.6688396315312679
192,d_main,1,1.6213722973273692
192,d_main,2,1.7136890371562317
192,d_main,3,2.2795049523854334
192,d_secondary,1,0.10479986751092546
192,d_secondary,2,1.5010084292269859
192,d_secondary,3,0.33488595718417685
192,d_null,1,0.19674679504495976
192,d_null,2,-0.16004493962237787
192,d_null,3,0.6519919368352525
193,d_main,1,-0.19096108172747983
193,d_main,2,-0.26031181067091014
193,d_main,3,1.4932510510219492
193,d_secondary,1,-1.3044060447773596
193,d_secondary,2,2.021975347201874
193,d_secondary,3,0.6595962584550912
193,d_null,1,-0.691849133211905
193,d_null,2,-1.4350747435667985
193,d_null,3,-0.025544896126295236
194,d_main,1,-1.0334561062775278
194,d_main,2,-0.09547010934870115
194,d_main,3,1.161142292424414
194,d_secondary,1,0.3590506732669726
194,d_secondary,2,-0.3694613067335505
194,d_secondary,3,1.1263009769813697
194,d_null,1,-0.4826411200453337
194,d_null,2,-0.34571989410005527
194,d_null,3,-1.3801482986378206
195,d_main,1,1.018956179441847
195,d_main,2,2.2317928048254125
195,d_main,3,-1.9193114825999882
195,d_secondary,1,1.327663407661298
195,d_secondary,2,-0.95376400850278
195,d_secondary,3,-1.2783860141391958
195,d_null,1,0.2109963649057322
195,d_null,2,1.7170458391610972
195,d_null,3,-0.6247143584532293
196,d_main,1,0.1601622545535759
196,d_main,2,-0.5570304419107468
196,d_main,3,0.9514967134021641
196,d_secondary,1,-1.2549252070573143
196,d_secondary,2,-1.5742040573672633
196,d_secondary,3,0.42109330646403276
196,d_null,1,-0.6050299942458798
196,d_null,2,-0.006822988948018499
196,d_null,3,1.3061396200382915
197,d_main,1,0.0009160960712514821
197,d_main,2,0.15851870252027925
197,d_main,3,-0.6793095800271142
197,d_secondary,1,-1.256558879530329
197,d_secondary,2,-0.05038496996994554
197,d_secondary,3,-1.381185297526907
197,d_null,1,0.6515441606123407
197,d_null,2,-1.0115466732150313
197,d_null,3,-0.23459017397503978
198,d_main,1,0.667048541339824
198,d_main,2,-1.8249328588144185
198,d_main,3,-0.4668672261700777
198,d_secondary,1,0.799433115507286
198,d_secondary,2,-0.039169289502735904
198,d_secondary,3,-1.3351897360182057
198,d_null,1,-0.5009476955071994
198,d_null,2,-1.7438447639097698
198,d_null,3,1.0711639062215814
199,d_main,1,-0.08603621296245884
199,d_main,2,-0.9605384942706259
199,d_main,3,-1.163852597477267
199,d_secondary,1,0.715862214662879
199,d_secondary,2,0.3932334461800367
199,d_secondary,3,0.8975472019925561
199,d_null,1,-0.8768036220288757
199,d_null,2,-0.4140036576206958
199,d_null,3,-0.4705467328173182
200,d_main,1,0.5855879208233601
200,d_main,2,-0.005534137087464974
200,d_main,3,0.2053679956057481
200,d_secondary,1,-0.6856497633820535
200,d_secondary,2,-2.622326321451705
200,d_secondary,3,1.195716743491192
200,d_null,1,-0.5006290834386492
200,d_null,2,-0.8406855415987602
200,d_null,3,-1.8778126415895642
201,d_main,1,0.5799857911971182
201,d_main,2,1.0417212746972278
201,d_main,3,0.47480023362553336
201,d_secondary,1,-0.8533173421403173
201,d_secondary,2,-0.6922310231850152
201,d_secondary,3,-0.4164744817847559
201,d_null,1,0.35145142087461223
201,d_null,2,-0.44836263299692924
201,d_null,3,0.37525992839357836
202,d_main,1,1.2719360167670155
202,d_main,2,-0.17648554529652585
202,d_main,3,-0.012921216448287032
202,d_secondary,1,0.2766099158774156
202,d_secondary,2,-1.2333691102176243
202,d_secondary,3,-0.28976977254976966
202,d_null,1,2.4194800582578315
202,d_null,2,0.24646138664499356
202,d_null,3,-0.37756398800701313
203,d_main,1,1.2747551432177557
203,d_main,2,0.4073614709778133
203,d_main,3,-0.8441359759351192
203,d_secondary,1,-0.8712349780467048
203,d_secondary,2,-1.1030744948170499
203,d_secondary,3,0.1918286922370493
203,d_null,1,0.30886254691331516
203,d_null,2,0.7651882555386764
203,d_null,3,0.6359583250410539
204,d_main,1,1.080423145886702
204,d_main,2,-0.12291302330303154
204,d_main,3,0.05101542427201963
204,d_secondary,1,1.7008017902916763
204,d_secondary,2,-0.20829265378138473
204,d_secondary,3,-0.03304230105489578
204,d_null,1,0.14249895840411464
204,d_null,2,0.33474407852500365
204,d_null,3,0.4353646897708233
205,d_main,1,1.0058265249072045
205,d_main,2,-0.42622730333334496
205,d_main,3,0.9370181690746372
205,d_secondary,1,-0.1801809417295539
205,d_secondary,2,-0.48373983429119255
205,d_secondary,3,-1.7007909687829494
205,d_null,1,0.844030761527082
205,d_null,2,1.968026986251282
205,d_null,3,-0.4536891448847514
206,d_main,1,-2.033521432373236
206,d_main,2,0.4463184189008827
206,d_main,3,-0.24814438909337283
206,d_secondary,1,-1.6531704019960116
206,d_secondary,2,0.2200163588546612
206,d_secondary,3,-0.2042336972419534
206,d_null,1,-0.03949376134329585
206,d_null,2,1.5244574116620542
206,d_null,3,-1.185044404768666
207,d_main,1,1.4092153611946143
207,d_main,2,-0.4413807588160736
207,d_main,3,1.6647440079110838
207,d_secondary,1,0.5087716698999984
207,d_secondary,2,1.1234014777675894
207,d_secondary,3,0.8734323177225913
207,d_null,1,0.0019055237868184083
207,d_null,2,-0.8813430952993707
207,d_null,3,-1.7270850108622346
208,d_main,1,1.6598008120560805
208,d_main,2,1.6699347263830304
208,d_main,3,-1.349203202188746
208,d_secondary,1,1.871189447055953
208,d_secondary,2,-1.4143496980713102
208,d_secondary,3,-0.47385644174056524
208,d_null,1,0.03239554774611486
208,d_null,2,-0.09500012420843162
208,d_null,3,0.8736438004095468
209,d_main,1,-2.122463261174631
209,d_main,2,-1.3171173030755872
209,d_main,3,0.4488277579117669
209,d_secondary,1,1.1728391864132448
209,d_secondary,2,0.3975350061458113
209,d_secondary,3,-0.7495091118922543
209,d_null,1,0.01385644363449573
209,d_null,2,1.1826930533157287
209,d_null,3,-1.2223804960873448
210,d_main,1,-1.516564010411229
210,d_main,2,0.22601548614755296
210,d_main,3,1.497649752461164
210,d_secondary,1,0.6329234932437329
210,d_secondary,2,-0.12245306431211822
210,d_secondary,3,-0.017574413725810756
210,d_null,1,-1.3346187227501085
210,d_null,2,1.7254017962442583
210,d_null,3,1.4509343460635469
211,d_main,1,-0.18106039524840312
211,d_main,2,0.9806054095258464
211,d_main,3,-0.6786351045824768
211,d_secondary,1,0.25627158980100595
211,d_secondary,2,-0.6787846388239598
211,d_secondary,3,-1.367772212704843
211,d_null,1,-1.105919622602696
211,d_null,2,-0.18316476828794404
211,d_null,3,0.4936567575208921
212,d_main,1,0.19708804275843217
212,d_main,2,-0.3602418701092471
212,d_main,3,0.7062010719996015
212,d_secondary,1,1.0703521910353646
212,d_secondary,2,-0.30193092334577515
212,d_secondary,3,-1.2546547230569758
212,d_null,1,0.4594173093665168
212,d_null,2,-0.17833951695864525
212,d_null,3,1.3744260453809425
213,d_main,1,-0.3221104983166133
213,d_main,2,-0.5475811627374156
213,d_main,3,0.5543384360128256
213,d_secondary,1,0.8857258051923463
213,d_secondary,2,1.3966316217421537
213,d_secondary,3,0.37113934669145754
213,d_null,1,-0.2100307872429981
213,d_null,2,0.1985617358373657
213,d_null,3,0.4447812325666487
214,d_main,1,-0.013038165948935254
214,d_main,2,0.11718564183933253
214,d_main,3,1.1812567528955311
214,d_secondary,1,-0.7852736451598645
214,d_secondary,2,1.440643290133235
214,d_secondary,3,-1.7322100687354187
214,d_null,1,0.4227012186650609
214,d_null,2,1.6056603657976265
214,d_null,3,-0.6328651225787123
215,d_main,1,0.5802742537358915
215,d_main,2,-0.3423588050505869
215,d_main,3,-0.15477719640618992
215,d_secondary,1,-0.5523407093229638
215,d_secondary,2,0.0793198423455771
215,d_secondary,3,1.3654413486959918
215,d_null,1,-1.0140378680570712
215,d_null,2,-0.47257126920171544
215,d_null,3,-0.9453240737729122
216,d_main,1,-0.13281109089154391
216,d_main,2,-0.9368293063044528
216,d_main,3,-0.15489133677025702
216,d_secondary,1,-0.904442229906647
216,d_secondary,2,-0.37344429961175096
216,d_secondary,3,0.015585692741124979
216,d_null,1,-0.6011352194429923
216,d_null,2,-0.7975562501741911
216,d_null,3,0.5025781101366071
217,d_main,1,-2.0983174852091153
217,d_main,2,0.1979956250989069
217,d_main,3,2.6466415865639963
217,d_secondary,1,2.290666650532487
217,d_secondary,2,-0.2109231203053178
217,d_secondary,3,-0.5416685605230155
217,d_null,1,-0.021207256829578136
217,d_null,2,-0.9400345261617338
217,d_null,3,0.2974304038886155
218,d_main,1,-0.5258591213831226
218,d_main,2,0.13234824158634628
218,d_main,3,-0.1297047414690121
218,d_secondary,1,-0.5449071130561514
218,d_secondary,2,0.3922814629142692
218,d_secondary,3,0.17679031952431956
218,d_null,1,-0.09716516449915308
218,d_null,2,0.5407513825902357
218,d_null,3,0.9071765526695449
219,d_main,1,-0.7429751615172315
219,d_main,2,0.22156932637970683
219,d_main,3,0.1751772214656276
219,d_secondary,1,0.8055013807872525
219,d_secondary,2,0.21087038607826106
219,d_secondary,3,-1.3962637741395787
219,d_null,1,-0.6845558933428861
219,d_null,2,-1.749958584000947
219,d_null,3,-2.395901884027867
220,d_main,1,-3.158464727544974
220,d_main,2,1.301156552392463
220,d_main,3,0.8970585725022754
220,d_secondary,1,0.750517346516757
220,d_secondary,2,-1.8784408166121906
220,d_secondary,3,2.4258270236359434
220,d_null,1,1.1250843266180746
220,d_null,2,-1.1526414546731307
220,d_null,3,0.32695494159903493
221,d_main,1,-0.6656648118352226
221,d_main,2,2.3947187005904502
221,d_main,3,-0.9851470256689718
221,d_secondary,1,0.37393925352575474
221,d_secondary,2,-0.9241976365141478
221,d_secondary,3,-0.5205944601869832
221,d_null,1,0.38191209589521874
221,d_null,2,0.009372693784035074
221,d_null,3,0.7688382686536177
222,d_main,1,0.032029046044054515
222,d_main,2,-0.048631382401495976
222,d_main,3,1.5747511677634642
222,d_secondary,1,0.7907222629275386
222,d_secondary,2,0.45739583844960563
222,d_secondary,3,0.8679522076221475
222,d_null,1,0.8283918081562838
222,d_null,2,-1.7648847390782483
222,d_null,3,-0.26396179287357546
223,d_main,1,1.6128153436204584
223,d_main,2,0.16735065558651652
223,d_main,3,-1.34392924065365
223,d_secondary,1,0.27244397347743154
223,d_secondary,2,0.5049243037638449
223,d_secondary,3,0.57925412825935
223,d_null,1,-0.4012272718422934
223,d_null,2,-0.45654853257021943
223,d_null,3,0.5711346232953107
224,d_main,1,0.07475156250777915
224,d_main,2,-2.119046954997284
224,d_main,3,-1.8547151265785753
224,d_secondary,1,0.7628695604000345
224,d_secondary,2,0.5609796137653833
224,d_secondary,3,-0.6646282365178297
224,d_null,1,0.04469236876208002
224,d_null,2,1.5338636481695231
224,d_null,3,1.3199756299741803
225,d_main,1,-1.2812741750829855
225,d_main,2,0.6018905287366286
225,d_main,3,-1.170064402715845
225,d_secondary,1,0.7115706813421478
225,d_secondary,2,-0.46240484115675184
225,d_secondary,3,0.4754083768079185
225,d_null,1,-0.8449230587256777
225,d_null,2,-1.876561041736844
225,d_null,3,-0.9158014201531253
226,d_main,1,0.44573962449028426
226,d_main,2,-0.1737984080784925
226,d_main,3,0.6849160656175287
226,d_secondary,1,0.19954185638022415
226,d_secondary,2,1.0171655148332237
226,d_secondary,3,-0.41584451931036626
226,d_null,1,0.7172604639333378
226,d_null,2,-1.1441515415630055
226,d_null,3,0.09070991238697751
227,d_main,1,0.08515308568471608
227,d_main,2,0.5377066799622483
227,d_main,3,0.17468641240444588
227,d_secondary,1,0.4007551542069039
227,d_secondary,2,0.4387943697709378
227,d_secondary,3,0.05956329536144933
227,d_null,1,-1.0361625990861143
227,d_null,2,0.6361978220642944
227,d_null,3,1.3649921041124047
228,d_main,1,0.009909028932640646
228,d_main,2,0.8464120877352593
228,d_main,3,-0.5697031518565872
228,d_secondary,1,0.056786137859258456
228,d_secondary,2,0.6845760204615055
228,d_secondary,3,-0.11379011896844568
228,d_null,1,0.8606435487522496
228,d_null,2,-0.6082668199330964
228,d_null,3,0.5131448232314061
229,d_main,1,2.3038100077388335
229,d_main,2,-0.20171997728000146
229,d_main,3,-0.5512152310701889
229,d_secondary,1,0.8475916642766105
229,d_secondary,2,-0.02968277803485636
229,d_secondary,3,-0.840479419156715
229,d_null,1,1.113335743102787
229,d_null,2,-1.0370910450992632
229,d_null,3,-0.599016918606587
230,d_main,1,-0.16109465112713153
230,d_main,2,-1.449509775510541
230,d_main,3,-0.8078354110926422
230,d_secondary,1,-0.16815335931142372
230,d_secondary,2,0.7083405132556974
230,d_secondary,3,-1.2776707018175402
230,d_null,1,0.8051816626037626
230,d_null,2,1.0461398201638916
230,d_null,3,-0.4407083355960083
231,d_main,1,0.8032581182338626
231,d_main,2,-1.275881388824435
231,d_main,3,-1.1618819061949917
231,d_secondary,1,0.563305175179992
231,d_secondary,2,0.821040899456827
231,d_secondary,3,-1.096894587115865
231,d_null,1,-0.7659606818580366
231,d_null,2,0.925397160700517
231,d_null,3,-0.6034634007598392
232,d_main,1,-0.717842136716827
232,d_main,2,0.5239835899536549
232,d_main,3,-1.4363103837434823
232,d_secondary,1,1.53642544401453
232,d_secondary,2,-1.3431822550791823
232,d_secondary,3,0.14524711032082446
232,d_null,1,-0.8759872857801387
232,d_null,2,1.4914275915008333
232,d_null,3,-0.6151095860672255
233,d_main,1,-0.6064739284761114
233,d_main,2,-0.1508981917869115
233,d_main,3,0.3812727875045978
233,d_secondary,1,0.1895105881148218
233,d_secondary,2,0.5605575850747099
233,d_secondary,3,-0.1161969143528232
233,d_null,1,-0.18613650635570556
233,d_null,2,1.3134232087282516
233,d_null,3,1.7563349588086399
234,d_main,1,-1.316973776236489
234,d_main,2,-1.2143532040307081
234,d_main,3,-1.481819627983107
234,d_secondary,1,0.01968304267487797
234,d_secondary,2,-0.34911269897159036
234,d_secondary,3,-0.512956506927209
234,d_null,1,0.46222531603675326
234,d_null,2,1.173590686753404
234,d_null,3,-0.025645892630190098
235,d_main,1,-0.9880569496942708
235,d_main,2,-0.2596547959973383
235,d_main,3,-0.475625815883961
235,d_secondary,1,-0.11241157707844174
235,d_secondary,2,-0.2639535364415021
235,d_secondary,3,-2.0421598420599434
235,d_null,1,-1.0693518392353916
235,d_null,2,0.26944938556371434
235,d_null,3,0.9646459478220206
236,d_main,1,0.8012333065381722
236,d_main,2,-0.44159315537230537
236,d_main,3,0.9092777606870592
236,d_secondary,1,0.09618452670218812
236,d_secondary,2,0.26550723074271443
236,d_secondary,3,-0.07184712797298076
236,d_null,1,-0.43288362818068005
236,d_null,2,0.11171914754440149
236,d_null,3,0.2608461594231032
237,d_main,1,-0.6999184085736979
237,d_main,2,0.7491707495141796
237,d_main,3,0.024256097885463734
237,d_secondary,1,-0.3826839210823919
237,d_secondary,2,1.182295472065548
237,d_secondary,3,-0.12735408337669432
237,d_null,1,-0.34748852846383316
237,d_null,2,-1.1014133367343097
237,d_null,3,-0.11611497108790436
238,d_main,1,0.12183128927882284
238,d_main,2,0.025812107533113304
238,d_main,3,-0.15658574823898297
238,d_secondary,1,0.7631316700562863
238,d_secondary,2,1.3152825805476138
238,d_secondary,3,-1.2496952724654953
238,d_null,1,2.349479711307693
238,d_null,2,0.31100345930735546
238,d_null,3,-1.1373718870536795
239,d_main,1,-1.0200802720337652
239,d_main,2,-0.19554581002747867
239,d_main,3,-0.11671625407914847
239,d_secondary,1,2.4492523081049584
239,d_secondary,2,-0.30259649164221764
239,d_secondary,3,-0.23959138217041265
239,d_null,1,0.8395874318107187
239,d_null,2,-1.246565339159271
239,d_null,3,0.8236764803215568
240,d_main,1,0.22692699686277717
240,d_main,2,-0.8700628131154704
240,d_main,3,-0.6001002413871998
240,d_secondary,1,1.0394832139243568
240,d_secondary,2,0.1935726997625803
240,d_secondary,3,0.8379491360217273
240,d_null,1,-0.10426373115289042
240,d_null,2,0.5056695925133219
240,d_null,3,-1.0268857296495966
241,d_main,1,-0.3496403638361339
241,d_main,2,-0.6454764371559478
241,d_main,3,0.3529734493212386
241,d_secondary,1,1.6911267931188498
241,d_secondary,2,-1.4695686034552522
241,d_secondary,3,1.2607390846537707
241,d_null,1,0.2698243970486792
241,d_null,2,-1.006687896723906
241,d_null,3,-0.407617915547156
242,d_main,1,-1.8569994400210041
242,d_main,2,0.3375246165725166
242,d_main,3,0.5699843837849771
242,d_secondary,1,-0.08824007473070727
242,d_secondary,2,1.5439496197346139
242,d_secondary,3,-0.25639235486947654
242,d_null,1,0.29260933766412767
242,d_null,2,0.5615678001436574
242,d_null,3,0.014396085886054566
243,d_main,1,-1.6928463597512144
243,d_main,2,-0.6017883856987839
243,d_main,3,-1.5461985751551435
243,d_secondary,1,1.3374255962313901
243,d_secondary,2,-0.07061785995836467
243,d_secondary,3,-0.17871093553940037
243,d_null,1,-0.759758124022023
243,d_null,2,-0.41148728591041617
243,d_null,3,0.7624877304983977
244,d_main,1,-0.9442605578238434
244,d_main,2,-1.0200206819347353
244,d_main,3,-0.9332355097634097
244,d_secondary,1,-0.5483897258277162
244,d_secondary,2,0.40512283450854397
244,d_secondary,3,-1.0103245688782199
244,d_null,1,1.3483320427908143
244,d_null,2,-0.7201805228538222
244,d_null,3,-0.8441648629469218
245,d_main,1,-1.034224098437662
245,d_main,2,0.43338218923059113
245,d_main,3,0.47795037820607195
245,d_secondary,1,0.050210566846806484
245,d_secondary,2,-0.45133058385141744
245,d_secondary,3,-0.8634957249694317
245,d_null,1,-0.321664044395276
245,d_null,2,2.0905828467934584
245,d_null,3,-0.1447648185666891
246,d_main,1,-1.1278248958717885
246,d_main,2,-1.7287178761886062
246,d_main,3,-1.0119137299327163
246,d_secondary,1,-0.3901420173314486
246,d_secondary,2,-0.6411238810881893
246,d_secondary,3,-0.31451418348332283
246,d_null,1,-1.2784954585148767
246,d_null,2,-0.6987058201361024
246,d_null,3,-0.10278027608972838
247,d_main,1,0.4424843570302901
247,d_main,2,1.008908225281966
247,d_main,3,0.7580752232227536
247,d_secondary,1,-1.1192289067486467
247,d_secondary,2,-0.43016289744570857
247,d_secondary,3,0.13694440348188838
247,d_null,1,-0.678908281857677
247,d_null,2,0.782108377295866
247,d_null,3,0.6707554434662577
248,d_main,1,0.5591899485919198
248,d_main,2,-0.2653438029502995
248,d_main,3,-0.3671862130141156
248,d_secondary,1,0.4516365129796221
248,d_secondary,2,0.6595738448495605
248,d_secondary,3,0.8676620835796404
248,d_null,1,0.9328727302370088
248,d_null,2,-0.8523463825273501
248,d_null,3,0.7100682948199559
249,d_main,1,-0.020157787058236704
249,d_main,2,-1.5717777798443229
249,d_main,3,-0.07532499996550812
249,d_secondary,1,-0.40021459862955655
249,d_secondary,2,-0.9795240884580869
249,d_secondary,3,1.0645348332471416
249,d_null,1,-0.8019586265559814
249,d_null,2,0.05584058318479847
249,d_null,3,-1.7132458210153068
250,d_main,1,-0.10589222247671862
250,d_main,2,-1.552707959811201
250,d_main,3,-0.2808162634998635
250,d_secondary,1,1.8723147669397353
250,d_secondary,2,0.8345613628782931
250,d_secondary,3,-0.2790791068882663
250,d_null,1,1.3614636776193823
250,d_null,2,1.95258354572165
250,d_null,3,-0.1931777109418151
251,d_main,1,0.41344751893488785
251,d_main,2,0.08572892247042407
251,d_main,3,-0.7325377795612662
251,d_secondary,1,-0.48118732641096507
251,d_secondary,2,-1.005500139254133
251,d_secondary,3,1.1233874245230506
251,d_null,1,-0.1042670156046756
251,d_null,2,-0.6313679326321748
251,d_null,3,-1.1493802140134128
252,d_main,1,1.1143438765364695
252,d_main,2,-1.196727873510396
252,d_main,3,0.8063935717459831
252,d_secondary,1,-1.345587889893443
252,d_secondary,2,0.6021792246609732
252,d_secondary,3,-0.22225609157038634
252,d_null,1,-0.009628104897714318
252,d_null,2,-1.051583449352413
252,d_null,3,-0.4614885517244908
253,d_main,1,1.9072981581772717
253,d_main,2,-0.001743093161106879
253,d_main,3,-1.6262035097458891
253,d_secondary,1,-1.250649690802149
253,d_secondary,2,1.5063952758318302
253,d_secondary,3,1.4311302684749712
253,d_null,1,-1.50985272346352
253,d_null,2,1.291134110972409
253,d_null,3,-0.2423504187321487
254,d_main,1,-1.7403565478057135
254,d_main,2,-0.6652347541173169
254,d_main,3,0.6623895338408203
254,d_secondary,1,0.832610658713465
254,d_secondary,2,0.9306849857547446
254,d_secondary,3,-0.2778314954244475
254,d_null,1,-0.06871102657238297
254,d_null,2,-0.03521494332144742
254,d_null,3,-0.09841415056110592
255,d_main,1,0.3604013629784749
255,d_main,2,-0.6867492590898572
255,d_main,3,0.13844980696674453
255,d_secondary,1,1.7487774935092983
255,d_secondary,2,-0.6235256183638056
255,d_secondary,3,-0.9162292169133576
255,d_null,1,0.6865614096552449
255,d_null,2,-2.0957095438575366
255,d_null,3,-3.2639420662758742
256,d_main,1,0.3683210492535937
256,d_main,2,-0.5346426690519799
256,d_main,3,-0.9236218381606411
256,d_secondary,1,0.1657869515493563
256,d_secondary,2,0.9195288407444122
256,d_secondary,3,0.3085078716410167
256,d_null,1,-0.18063796856810627
256,d_null,2,0.7917534564611433
256,d_null,3,0.6542650490431059
257,d_main,1,-0.5706780345882823
257,d_main,2,1.211047089643216
257,d_main,3,0.12068336140676122
257,d_secondary,1,-0.6702613113537785
257,d_secondary,2,0.23867323133431456
257,d_secondary,3,-1.9676018410798028
257,d_null,1,-0.8519521530504813
257,d_null,2,0.030089764148708405
257,d_null,3,0.24439838049285229
258,d_main,1,-0.23116461858158577
258,d_main,2,-0.10653341509387015
258,d_main,3,0.498981395836486
258,d_secondary,1,0.6194730695103057
258,d_secondary,2,0.8192189558474566
258,d_secondary,3,0.7014826497950998
258,d_null,1,-1.0504592166417677
258,d_null,2,-1.3580406514159415
258,d_null,3,0.7860759471017521
259,d_main,1,0.3436986621375774
259,d_main,2,-0.12784422904916093
259,d_main,3,-0.9649198059887631
259,d_secondary,1,-1.983710417828099
259,d_secondary,2,0.3420945961757621
259,d_secondary,3,1.3754543848819076
259,d_null,1,-0.4120964651527606
259,d_null,2,0.44997551658091106
259,d_null,3,-0.1668767674084689
260,d_main,1,1.8229766840580397
260,d_main,2,0.629583831905244
260,d_main,3,-0.6875590407456296
260,d_secondary,1,0.5900887370989045
260,d_secondary,2,0.5050657991736157
260,d_secondary,3,-0.6218643353418454
260,d_null,1,0.815078075773963
260,d_null,2,0.5133626735740957
260,d_null,3,0.9623529137189292
261,d_main,1,0.45247044327577035
261,d_main,2,-0.7626142841273424
261,d_main,3,0.18345794475394844
261,d_secondary,1,0.6400233960728337
261,d_secondary,2,-1.1080811349474127
261,d_secondary,3,0.7162300374485469
261,d_null,1,3.589964644519993
261,d_null,2,-0.4970085006646021
261,d_null,3,0.720084845500224
262,d_main,1,-0.7080397121034374
262,d_main,2,-0.10532308050317951
262,d_main,3,1.093875695367279
262,d_secondary,1,0.0683376870828305
262,d_secondary,2,-0.6303632483087309
262,d_secondary,3,-0.9404135923191543
262,d_null,1,0.18268110746061128
262,d_null,2,-0.908376954295548
262,d_null,3,-1.4359021639885192
263,d_main,1,1.1834456745114306
263,d_main,2,0.94095550615836
263,d_main,3,-1.5484108969750172
263,d_secondary,1,-1.4223453996466047
263,d_secondary,2,-0.27824184208115843
263,d_secondary,3,0.6163378500046879
263,d_null,1,-0.8194527205872586
263,d_null,2,-1.8404464364796789
263,d_null,3,-1.328327840580973
264,d_main,1,-2.0962925442459093
264,d_main,2,2.1895918839034785
264,d_main,3,-0.8513975410593637
264,d_secondary,1,-0.3197462655553048
264,d_secondary,2,-1.2442686967748924
264,d_secondary,3,1.4014751790209188
264,d_null,1,0.7472267535354766
264,d_null,2,0.6629990009046576
264,d_null,3,0.4364478572847525
265,d_main,1,-0.22786271311025202
265,d_main,2,-1.1437770696315022
265,d_main,3,-0.22742847854243758
265,d_secondary,1,-0.4499797582121461
265,d_secondary,2,-0.3037239277281573
265,d_secondary,3,-0.8262779420275411
265,d_null,1,1.3262356094132925
265,d_null,2,-1.8618729851214528
265,d_null,3,0.26483170480769164
266,d_main,1,-0.16542896108587807
266,d_main,2,-0.0485387995800205
266,d_main,3,0.6836789880190731
266,d_secondary,1,-0.11728005430773947
266,d_secondary,2,0.19683260671025826
266,d_secondary,3,0.11640881443030437
266,d_null,1,0.6327739596961833
266,d_null,2,-1.046097623984439
266,d_null,3,1.767037022951369
267,d_main,1,-0.23400229121583027
267,d_main,2,0.6121349755411578
267,d_main,3,-0.12066978123339522
267,d_secondary,1,1.8855672852495866
267,d_secondary,2,-0.2552390956319341
267,d_secondary,3,-0.5933163683583709
267,d_null,1,0.2647439522518287
267,d_null,2,-0.660894953372536
267,d_null,3,-1.0499439112372795
268,d_main,1,-1.9072829855926958
268,d_main,2,-0.3303359232076367
268,d_main,3,0.002531036207579218
268,d_secondary,1,-0.45496793226149423
268,d_secondary,2,-0.04595045366733014
268,d_secondary,3,0.3150256358696038
268,d_null,1,1.909757421393101
268,d_null,2,-1.1660510327341622
268,d_null,3,0.8283586470324825
269,d_main,1,0.4163331515425377
269,d_main,2,-1.894863724074341
269,d_main,3,-1.2079554157016368
269,d_secondary,1,-0.5754954231085869
269,d_secondary,2,1.8280103380022963
269,d_secondary,3,-0.6454430087089373
269,d_null,1,-0.25202166472159787
269,d_null,2,-0.319605311652135
269,d_null,3,-0.018277164561942172
270,d_main,1,-0.16480053930775224
270,d_main,2,0.9642373110071065
270,d_main,3,-1.5608412771435938
270,d_secondary,1,1.8693992751400241
270,d_secondary,2,0.33027174745436894
270,d_secondary,3,-0.8480568307790578
270,d_null,1,-1.6577386569469412
270,d_null,2,-0.42972915707084947
270,d_null,3,-1.371767124230831
271,d_main,1,0.17044930026627453
271,d_main,2,0.605594318891691
271,d_main,3,-1.459119170109648
271,d_secondary,1,-1.7497146807494568
271,d_secondary,2,-2.537635787706786
271,d_secondary,3,0.6644558692818068
271,d_null,1,-0.4074819493285616
271,d_null,2,-0.793748320792447
271,d_null,3,0.4903703964983994
272,d_main,1,-0.9109462585558766
272,d_main,2,0.4488191666012442
272,d_main,3,0.1652183075736251
272,d_secondary,1,-1.4497078371097658
272,d_secondary,2,-1.2926185791561353
272,d_secondary,3,-0.2092216904601797
272,d_null,1,-0.3935366268963393
272,d_null,2,0.8885564861481213
272,d_null,3,-0.4480699535357236
273,d_main,1,0.9351885902824588
273,d_main,2,-0.15913971942400662
273,d_main,3,-0.5906904792940316
273,d_secondary,1,0.2904993215539462
273,d_secondary,2,1.1556876783187384
273,d_secondary,3,0.681197967025527
273,d_null,1,-0.3793539244004683
273,d_null,2,0.5849152063783083
273,d_null,3,-0.02972643236035792
274,d_main,1,-0.05482755961820196
274,d_main,2,-1.7961840204855741
