scenario,cf_y,cf_d,rho,level,null_hypothesis,theta_hat,theta_lower,theta_upper,ci_lower,ci_upper,rv,rva,rv_percent,rva_percent,true_theta,theta_lower_below_true,ci_lower_below_true
grid,0.025,0.0,1.0,0.95,0.0,0.8920583843545278,0.8920583843545278,0.8920583843545278,0.8527383796958417,0.9313783890132139,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.005,1.0,0.95,0.0,0.8920583843545278,0.8808368832354669,0.9032798854735886,0.841533165731432,0.9426206505887227,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.01,1.0,0.95,0.0,0.8920583843545278,0.8761487610086851,0.9079680077003704,0.8368505217621884,0.9473187693034142,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.015,1.0,0.95,0.0,0.8920583843545278,0.8725237624597131,0.9115930062493425,0.8332292230172706,0.9509520314956998,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.02,1.0,0.95,0.0,0.8920583843545278,0.8694442766999397,0.9146724920091158,0.8301525128492615,0.9540389029895028,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.025,1.0,0.95,0.0,0.8920583843545278,0.8667102971937771,0.9174064715152784,0.8274207145997179,0.9567797209058321,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.03,1.0,0.95,0.0,0.8920583843545278,0.8642194725236505,0.9198972961854051,0.8249316454888268,0.9592770060228193,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.035,1.0,0.95,0.0,0.8920583843545278,0.8619111233579866,0.922205645351069,0.8226247260108445,0.9615915382355573,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.04,1.0,0.95,0.0,0.8920583843545278,0.8597457865882983,0.9243709821207573,0.8204605578443401,0.9637628461925594,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.045,1.0,0.95,0.0,0.8920583843545278,0.8576960969120893,0.9264206717969663,0.8184118204900914,0.9658183407682424,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.05,1.0,0.95,0.0,0.8920583843545278,0.8557421596306914,0.9283746090783641,0.8164586517087504,0.9677779499053292,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.055,1.0,0.95,0.0,0.8920583843545278,0.8538689755037581,0.9302477932052975,0.8145860766270778,0.9696566980125194,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.06,1.0,0.95,0.0,0.8920583843545278,0.8520649045250435,0.9320518641840121,0.8127824740500968,0.97146624472552,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.065,1.0,0.95,0.0,0.8920583843545278,0.8503206982833678,0.9337960704256878,0.8110386104196199,0.973215854144093,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.07,1.0,0.95,0.0,0.8920583843545278,0.8486288631898014,0.9354879055192542,0.8093470040926739,0.9749130326565778,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.075,1.0,0.95,0.0,0.8920583843545278,0.8469832260504919,0.9371335426585636,0.8077014916314538,0.9765639640846688,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.08,1.0,0.95,0.0,0.8920583843545278,0.8453786285844693,0.9387381401245862,0.8060969228253267,0.9781738156703068,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.085,1.0,0.95,0.0,0.8920583843545278,0.8438107070098215,0.940306061699234,0.8045289406407328,0.9797469588537386,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.09,1.0,0.95,0.0,0.8920583843545278,0.8422757294388943,0.9418410392701613,0.8029938188846419,0.9812871321471035,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.095,1.0,0.95,0.0,0.8920583843545278,0.8407704735775818,0.9433462951314737,0.8014883401055394,0.9827975636373825,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.1,1.0,0.95,0.0,0.8920583843545278,0.8392921331604892,0.9448246355485663,0.8000097021828205,0.9842810647060332,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.025,0.105,1.0,0.95,0.0,0.8920583843545278,0.8378382452824246,0.946278523426631,0.7985554457780002,0.9857401028177954,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.025,0.11,1.0,0.95,0.0,0.8920583843545278,0.8364066331941613,0.9477101355148942,0.7971233972246422,0.9871768588197014,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.025,0.115,1.0,0.95,0.0,0.8920583843545278,0.8349953607233521,0.9491214079857034,0.7957116230242356,0.9885932725957439,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.025,0.12,1.0,0.95,0.0,0.8920583843545278,0.8336026955587499,0.9505140731503057,0.7943183931907276,0.9899910798436118,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.03,0.0,1.0,0.95,0.0,0.8920583843545278,0.8920583843545278,0.8920583843545278,0.8527383796958417,0.9313783890132139,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.005,1.0,0.95,0.0,0.8920583843545278,0.8797658457705697,0.9043509229384858,0.8404634487274586,0.9436939031446074,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.01,1.0,0.95,0.0,0.8920583843545278,0.8746302651786702,0.9094865035303854,0.8353336326837193,0.9488406700690134,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.015,1.0,0.95,0.0,0.8920583843545278,0.8706592782262792,0.9134574904827764,0.8313664595961632,0.9528209473375882,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.02,1.0,0.95,0.0,0.8920583843545278,0.8672858705939916,0.9168308981150639,0.8279958509057975,0.9562026858611762,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.025,1.0,0.95,0.0,0.8920583843545278,0.8642909460994275,0.9198258226096281,0.8250030717682129,0.9592053440080852,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.03,1.0,0.95,0.0,0.8920583843545278,0.8615623843821898,0.9225543843268658,0.8222761865270777,0.9619412277080985,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.035,1.0,0.95,0.0,0.8920583843545278,0.8590337145649252,0.9250830541441304,0.8197488336263166,0.96447691804298,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.04,1.0,0.95,0.0,0.8920583843545278,0.8566617069782179,0.9274550617308377,0.817377854332521,0.9668557165195553,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.045,1.0,0.95,0.0,0.8920583843545278,0.8544163844351276,0.929700384273928,0.815133320501859,0.9691076502880227,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.05,1.0,0.95,0.0,0.8920583843545278,0.8522759533851838,0.9318408153238718,0.8129934741033447,0.971254549357723,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.055,1.0,0.95,0.0,0.8920583843545278,0.8502239829838197,0.9338927857252358,0.810941910945977,0.9733128721859164,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.06,1.0,0.95,0.0,0.8920583843545278,0.8482477222430549,0.9358690464660007,0.8089659006079783,0.9752953913061757,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.065,1.0,0.95,0.0,0.8920583843545278,0.8463370400360408,0.9377797286730147,0.8070553281914393,0.9772122550744803,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.07,1.0,0.95,0.0,0.8920583843545278,0.8444837275473904,0.9396330411616651,0.8052019979242637,0.9790716863710547,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.075,1.0,0.95,0.0,0.8920583843545278,0.8426810223820542,0.9414357463270013,0.8033991580546331,0.980880459277656,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.08,1.0,0.95,0.0,0.8920583843545278,0.8409232739263419,0.9431934947827136,0.8016411667643619,0.9826442342694761,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.03,0.085,1.0,0.95,0.0,0.8920583843545278,0.8392057018966746,0.9449110668123809,0.7999232511160881,0.9843678000654403,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.03,0.09,1.0,0.95,0.0,0.8920583843545278,0.837524218214952,0.9465925504941035,0.7982413292224962,0.9860552520473246,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.03,0.095,1.0,0.95,0.0,0.8920583843545278,0.8358752930348365,0.948241475674219,0.7965918764935337,0.9877101264550572,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.03,0.1,1.0,0.95,0.0,0.8920583843545278,0.8342558522466101,0.9498609164624454,0.7949718233102061,0.9893355030514737,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.03,0.105,1.0,0.95,0.0,0.8920583843545278,0.8326631978728115,0.951453570836244,0.7933784755513384,0.9909340848584969,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.03,0.11,1.0,0.95,0.0,0.8920583843545278,0.8310949454041338,0.9530218233049218,0.7918094520326067,0.9925082609250957,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.03,0.115,1.0,0.95,0.0,0.8920583843545278,0.8295489738700372,0.9545677948390183,0.7902626346592426,0.9940601563395042,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.03,0.12,1.0,0.95,0.0,0.8920583843545278,0.8280233856186288,0.9560933830904268,0.7887361282719548,0.9955916725161542,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.0,1.0,0.95,0.0,0.8920583843545278,0.8920583843545278,0.8920583843545278,0.8527383796958417,0.9313783890132139,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.005,1.0,0.95,0.0,0.8920583843545278,0.8787809251732268,0.9053358435358287,0.8394797064023644,0.9446808966341647,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.01,1.0,0.95,0.0,0.8920583843545278,0.873233864147914,0.9108829045611415,0.8339386367841107,0.9502402743741635,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.015,1.0,0.95,0.0,0.8920583843545278,0.8689447080220462,0.9151720606870094,0.8296533626148601,0.954539701468182,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.02,1.0,0.95,0.0,0.8920583843545278,0.8653010113328985,0.9188157573761571,0.8260124491569328,0.9581926350712924,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.025,1.0,0.95,0.0,0.8920583843545278,0.8620661231561351,0.9220506455529205,0.822779635752716,0.9614361173615407,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.03,1.0,0.95,0.0,0.8920583843545278,0.8591189396612986,0.924997829047757,0.8198340180467123,0.9643914526515183,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.035,1.0,0.95,0.0,0.8920583843545278,0.8563876640950348,0.9277291046140208,0.8171039173345431,0.9671305567714374,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.04,1.0,0.95,0.0,0.8920583843545278,0.8538256030776836,0.9302911656313719,0.8145427168223704,0.9697002007359036,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.045,1.0,0.95,0.0,0.8920583843545278,0.8514003775466741,0.9327163911623815,0.8121180903845873,0.9721328176153685,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.05,1.0,0.95,0.0,0.8920583843545278,0.8490884477770897,0.9350283209319659,0.8098065366245157,0.9744519865562669,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.055,1.0,0.95,0.0,0.8920583843545278,0.8468720664284148,0.9372447022806407,0.8075903369522222,0.976675484765924,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.06,1.0,0.95,0.0,0.8920583843545278,0.8447374608595248,0.9393793078495307,0.8054557409007954,0.9788171081994617,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.065,1.0,0.95,0.0,0.8920583843545278,0.8426736882027381,0.9414430805063174,0.8033918230907915,0.98088781837676,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.07,1.0,0.95,0.0,0.8920583843545278,0.8406718819240608,0.9434448867849947,0.8013897310344027,0.9828964970667855,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.035,0.075,1.0,0.95,0.0,0.8920583843545278,0.8387247378020235,0.945392030907032,0.799442171962853,0.9848504611579756,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.08,1.0,0.95,0.0,0.8920583843545278,0.8368261524762738,0.9472906162327818,0.7975430519715889,0.9867558247069315,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.085,1.0,0.95,0.0,0.8920583843545278,0.8349709626504218,0.9491458060586337,0.7956872156534898,0.9886177601666488,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.09,1.0,0.95,0.0,0.8920583843545278,0.833154752695447,0.9509620160136085,0.7938702540196706,0.9904406911012371,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.095,1.0,0.95,0.0,0.8920583843545278,0.8313737099415465,0.9527430587675091,0.7920883600299549,0.9922284371334532,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.1,1.0,0.95,0.0,0.8920583843545278,0.8296245139707261,0.9544922547383294,0.790338218067926,0.9939843248353517,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.105,1.0,0.95,0.0,0.8920583843545278,0.827904250634264,0.9562125180747916,0.7886169181000023,0.9957112738532414,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.11,1.0,0.95,0.0,0.8920583843545278,0.8262103443677409,0.9579064243413147,0.7869218881018463,0.9974118647048658,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.115,1.0,0.95,0.0,0.8920583843545278,0.8245405042611411,0.9595762644479144,0.7852508402171092,0.9990883927988118,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.035,0.12,1.0,0.95,0.0,0.8920583843545278,0.822892680616155,0.9612240880929006,0.7836017273860438,1.0007429119494065,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.0,1.0,0.95,0.0,0.8920583843545278,0.8920583843545278,0.8920583843545278,0.8527383796958417,0.9313783890132139,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.005,1.0,0.95,0.0,0.8920583843545278,0.8778641834335836,0.9062525852754719,0.8385640303611668,0.9455995986821215,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.01,1.0,0.95,0.0,0.8920583843545278,0.8719341257592272,0.9121826429498283,0.8326401438966482,0.9515430563665315,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.015,1.0,0.95,0.0,0.8920583843545278,0.8673488249874044,0.9167679437216512,0.8280587567755704,0.956139572308919,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.02,1.0,0.95,0.0,0.8920583843545278,0.8634535493782293,0.9206632193308263,0.8241662177588778,0.960044959852947,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.025,1.0,0.95,0.0,0.8920583843545278,0.8599953084519507,0.9241214602571048,0.8207099535579163,0.9635126277948305,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.03,1.0,0.95,0.0,0.8920583843545278,0.8568446367680554,0.9272721319410001,0.8175607119526463,0.9666722559439158,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.035,1.0,0.95,0.0,0.8920583843545278,0.8539247803686767,0.9301919883403789,0.8146418651542043,0.9696007255990149,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.04,1.0,0.95,0.0,0.8920583843545278,0.851185821931266,0.9329309467777895,0.8119035776806514,0.9723480371194188,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.045,1.0,0.95,0.0,0.8920583843545278,0.8485931467819247,0.9355236219271309,0.8093112914151186,0.9749488629570091,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.05,1.0,0.95,0.0,0.8920583843545278,0.8461215898961909,0.9379951788128646,0.80683988227121,0.9774284103207311,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.055,1.0,0.95,0.0,0.8920583843545278,0.8437521785689975,0.940364590140058,0.8044704082415817,0.9798056838859277,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.06,1.0,0.95,0.0,0.8920583843545278,0.8414701892276586,0.942646579481397,0.8021881694195587,0.9820954321906692,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.04,0.065,1.0,0.95,0.0,0.8920583843545278,0.8392639234545478,0.9448528452545077,0.7999814860427983,0.9843093736347723,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.07,1.0,0.95,0.0,0.8920583843545278,0.8371239025261181,0.9469928661829374,0.7978408943621698,0.9864570032713722,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.075,1.0,0.95,0.0,0.8920583843545278,0.8350423179011653,0.9490744508078902,0.7957585980371897,0.988546143226589,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.08,1.0,0.95,0.0,0.8920583843545278,0.8330126448130191,0.9511041238960365,0.7937280823660187,0.9905833297459219,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.085,1.0,0.95,0.0,0.8920583843545278,0.8310293634656571,0.9530874052433984,0.7917438359416604,0.9925740924590281,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.09,1.0,0.95,0.0,0.8920583843545278,0.829087753353096,0.9550290153559595,0.7898011453106581,0.9945231604004693,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.095,1.0,0.95,0.0,0.8920583843545278,0.8271837385598697,0.9569330301491858,0.7878959405286672,0.9964346169651885,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.1,1.0,0.95,0.0,0.8920583843545278,0.8253137694098311,0.9588029992992244,0.7860246770043018,0.9983120184556407,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.105,1.0,0.95,0.0,0.8920583843545278,0.8234747305469539,0.9606420381621017,0.7841842437313087,1.0001584861532833,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.11,1.0,0.95,0.0,0.8920583843545278,0.8216638685770572,0.9624529001319984,0.7823718910493429,1.001976778796849,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.115,1.0,0.95,0.0,0.8920583843545278,0.819878734414317,0.9642380342947385,0.7805851730852202,1.003769350331558,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.04,0.12,1.0,0.95,0.0,0.8920583843545278,0.8181171368390704,0.9659996318699852,0.7788219013869315,1.005538396428536,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.0,1.0,0.95,0.0,0.8920583843545278,0.8920583843545278,0.8920583843545278,0.8527383796958417,0.9313783890132139,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.005,1.0,0.95,0.0,0.8920583843545278,0.8770031607674418,0.9071136079416138,0.8377039813904648,0.9464624896434741,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.01,1.0,0.95,0.0,0.8920583843545278,0.8707133847758948,0.9134033839331608,0.8314205179519768,0.9527667104501953,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.015,1.0,0.95,0.0,0.8920583843545278,0.865849938871591,0.9182668298374645,0.8265609876437467,0.9576422859267868,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.02,1.0,0.95,0.0,0.8920583843545278,0.8617183751748335,0.922398393534222,0.8224320886224681,0.9617848112272991,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.025,1.0,0.95,0.0,0.8920583843545278,0.8580503567599109,0.9260664119491446,0.818765926440048,0.9654630670181613,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.03,1.0,0.95,0.0,0.8920583843545278,0.8547085647904488,0.9294082039186068,0.8154254083882737,0.9688145995527873,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.035,1.0,0.95,0.0,0.8920583843545278,0.8516115894003112,0.9325051793087443,0.8123292583935587,0.971920953805177,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.04,1.0,0.95,0.0,0.8920583843545278,0.8487064852735895,0.9354102834354661,0.809424617912671,0.9748351632063523,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.045,1.0,0.95,0.0,0.8920583843545278,0.8459565380043198,0.9381602307047358,0.8066748324930957,0.9775940034859848,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.05,1.0,0.95,0.0,0.8920583843545278,0.8433350560533338,0.9407817126557217,0.8040532539810814,0.9802242109674659,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.055,1.0,0.95,0.0,0.8920583843545278,0.8408219158280159,0.9432948528810396,0.8015397913064868,0.9827459431939869,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
grid,0.045,0.06,1.0,0.95,0.0,0.8920583843545278,0.8384015006212315,0.945715268087824,0.7991188528250985,0.9851748433937704,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.065,1.0,0.95,0.0,0.8920583843545278,0.836061402387332,0.9480553663217236,0.7967780502382942,0.9875233408485204,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.07,1.0,0.95,0.0,0.8920583843545278,0.8337915674217713,0.9503252012872843,0.7945073456832389,0.9898015066252042,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.075,1.0,0.95,0.0,0.8920583843545278,0.8315837135158947,0.9525330551931609,0.7922984698499055,0.9920176373843452,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.08,1.0,0.95,0.0,0.8920583843545278,0.8294309201095647,0.9546858485994909,0.7901445128102125,0.9941786659047815,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.085,1.0,0.95,0.0,0.8920583843545278,0.8273273325749839,0.9567894361340716,0.7880396287898475,0.9962904572887465,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.09,1.0,0.95,0.0,0.8920583843545278,0.8252679440594655,0.9588488246495901,0.785978818370924,0.99835802747992,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.095,1.0,0.95,0.0,0.8920583843545278,0.8232484314018107,0.9608683373072449,0.783957764678922,1.0003857076185723,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.1,1.0,0.95,0.0,0.8920583843545278,0.821265029601908,0.9628517391071476,0.7819727080591505,1.002377269779827,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.105,1.0,0.95,0.0,0.8920583843545278,0.8193144343256986,0.9648023343833569,0.7800203487422552,1.0043360246302626,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.11,1.0,0.95,0.0,0.8920583843545278,0.8173937251576384,0.9667230435514171,0.7780977702229301,1.0062648983027653,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.115,1.0,0.95,0.0,0.8920583843545278,0.8155003044499365,0.9686164642591191,0.7762023782096286,1.0081664936488577,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.045,0.12,1.0,0.95,0.0,0.8920583843545278,0.8136318480631685,0.9704849206458871,0.7743318514459826,1.0100431395800267,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,True
grid,0.05,0.0,1.0,0.95,0.0,0.8920583843545278,0.8920583843545278,0.8920583843545278,0.8527383796958417,0.9313783890132139,0.5784859837107122,0.5590016548684158,57.848598371071226,55.90016548684158,0.8,False,False
